mass,intensity,assign,C,O,H,N,numbers,O/C,H/C,volume,color
323.11311,24525940,False,,,,,1,,,19.15809923007312,blue
323.11364,135048304,True,16.0,7.0,20.0,0.0,1,0.4375,1.25,105.49111711457667,blue
323.13181,3028089,False,,,,,1,,,2.365349892378962,blue
323.14103,1290619,False,,,,,1,,,1.0081492032606187,blue
323.14599,860285,True,12.0,8.0,24.0,2.0,1,0.6666666666666666,2.0,0.671999743787331,orange
323.15001,85044352,True,17.0,6.0,24.0,0.0,1,0.35294117647058826,1.411764705882353,66.43122076353718,blue
323.15332,951935,False,,,,,1,,,0.7435908752357566,blue
323.16525,865282,True,21.0,3.0,24.0,0.0,1,0.14285714285714285,1.1428571428571428,0.6759030813088561,blue
323.16862,3901059,False,,,,,1,,,3.047258348685914,blue
323.18637,11304072,True,18.0,5.0,28.0,0.0,1,0.2777777777777778,1.5555555555555556,8.830019688537568,blue
323.1895,1257481,False,,,,,1,,,0.982263912328399,blue
323.2203,817682,False,,,,,1,,,0.6387209988544638,blue
323.2591,1078429,True,20.0,3.0,36.0,0.0,1,0.15,1.8,0.8423999159497464,blue
323.29545,1225383,True,21.0,2.0,40.0,0.0,1,0.09523809523809523,1.9047619047619047,0.9571910030296367,blue
323.35601,922680,False,,,,,1,,,0.7207387361138397,blue
323.52361,924776,False,,,,,1,,,0.7223759975597306,blue
323.53143,832490,False,,,,,1,,,0.6502880634969983,blue
323.54246,1558765,False,,,,,1,,,1.2176077469962385,blue
323.55015,805487,False,,,,,1,,,0.6291950430659907,blue
323.56073,1369970,False,,,,,1,,,1.0701331407572257,blue
323.56429,826483,False,,,,,1,,,0.6455957784275963,blue
323.57879,1299191,False,,,,,1,,,1.0148451026471534,blue
323.59713,1990909,False,,,,,1,,,1.5551710629662163,blue
323.61533,1662722,False,,,,,1,,,1.298812321485971,blue
323.63359,1145607,False,,,,,1,,,0.8948750826539726,blue
323.65164,865548,False,,,,,1,,,0.6761108635343366,blue
323.70048,824282,False,,,,,1,,,0.6438764976821737,blue
323.71802,826911,False,,,,,1,,,0.6459301047152114,blue
324.00774,1618033,False,,,,,1,,,1.2639041264690731,blue
324.01363,4528498,False,,,,,1,,,3.537373656104013,blue
324.01875,1486708,False,,,,,1,,,1.1613214168404369,blue
324.01986,1843060,False,,,,,1,,,1.439680858999841,blue
324.02756,980214,False,,,,,1,,,0.7656806254401214,blue
324.0305,2546039,True,20.0,4.0,7.0,1.0,1,0.2,0.35,1.9888031939096373,orange
324.03612,2527609,True,13.0,9.0,11.0,1.0,1,0.6923076923076923,0.8461538461538461,1.9744068540013506,orange
324.03813,3144057,False,,,,,1,,,2.4559366935989404,blue
324.04422,4049787,False,,,,,1,,,3.163435171359798,blue
324.04866,4040572,False,,,,,1,,,3.1562370014056547,blue
324.0513,1143677,True,17.0,6.0,11.0,1.0,1,0.35294117647058826,0.6470588235294118,0.8933674898149605,orange
324.05625,2294654,False,,,,,1,,,1.7924372737878427,blue
324.06147,832512,False,,,,,1,,,0.6503052484930907,blue
324.06687,3097473,True,21.0,3.0,11.0,1.0,1,0.14285714285714285,0.5238095238095238,2.419548245509541,orange
324.07006,6096258,False,,,,,1,,,4.762007723093471,blue
324.07249,5302659,True,14.0,8.0,15.0,1.0,1,0.5714285714285714,1.0714285714285714,4.142098827006846,orange
324.07448,2165123,False,,,,,1,,,1.6912559224769204,blue
324.08059,8703365,False,,,,,1,,,6.798513341610773,blue
324.08507,4949382,False,,,,,1,,,3.866141378619443,blue
324.09263,1716616,False,,,,,1,,,1.3409108750951522,blue
324.10325,4396428,True,22.0,2.0,15.0,1.0,1,0.09090909090909091,0.6818181818181818,3.4342090000167946,orange
324.10889,6919565,True,15.0,7.0,19.0,1.0,1,0.4666666666666667,1.2666666666666666,5.405122612994279,orange
324.11086,879502,False,,,,,1,,,0.6870108378740128,blue
324.11699,22384016,False,,,,,1,,,17.484964885975597,blue
324.12146,5361041,False,,,,,1,,,4.18770311981887,blue
324.13957,1889174,True,23.0,1.0,19.0,1.0,1,0.043478260869565216,0.8260869565217391,1.4757021730818127,orange
324.14526,2735511,True,16.0,6.0,23.0,1.0,1,0.375,1.4375,2.1368066293465833,orange
324.15337,15414681,False,,,,,1,,,12.040965125003272,blue
324.15783,1015835,False,,,,,1,,,0.7935054775222204,blue
324.18971,1998500,False,,,,,1,,,1.5611006677542687,blue
324.36549,928725,False,,,,,1,,,0.7254607043583103,blue
324.37759,960472,False,,,,,1,,,0.7502594348557807,blue
324.52209,935041,False,,,,,1,,,0.7303943605091915,blue
324.53976,968326,False,,,,,1,,,0.7563944784607555,blue
324.55796,831499,False,,,,,1,,,0.6495139575366558,blue
324.56855,905742,False,,,,,1,,,0.7075078513950896,blue
324.57615,950160,False,,,,,1,,,0.7422043585055771,blue
324.58675,842259,False,,,,,1,,,0.657918982898195,blue
324.60496,1396248,False,,,,,1,,,1.0906598374533711,blue
324.62306,1167133,False,,,,,1,,,0.911689820194167,blue
324.64126,902690,False,,,,,1,,,0.7051238237553669,blue
324.71427,839479,False,,,,,1,,,0.6557474243010686,blue
324.91416,10511982,False,,,,,1,,,8.211289526955643,blue
324.95548,1061882,False,,,,,1,,,0.829474455479729,blue
324.9578,952570,False,,,,,1,,,0.7440868967138773,blue
324.98366,1358722,True,12.0,11.0,6.0,0.0,1,0.9166666666666666,0.5,1.0613469209369104,blue
324.99421,983812,False,,,,,1,,,0.7684911534374094,blue
324.99662,1428613,False,,,,,1,,,1.1159413101137998,blue
324.99903,1107334,True,16.0,8.0,6.0,0.0,1,0.5,0.375,0.8649786574065575,blue
325.00835,1651336,False,,,,,1,,,1.2899183048719856,blue
325.00957,1505929,False,,,,,1,,,1.1763356354718628,blue
325.01288,2936458,False,,,,,1,,,2.293773602518071,blue
325.0177,1846411,False,,,,,1,,,1.4422984463591828,blue
325.02008,13680268,True,13.0,10.0,10.0,0.0,1,0.7692307692307693,0.7692307692307693,10.68615236920558,blue
325.02527,1019405,True,19.0,4.0,6.0,2.0,1,0.21052631578947367,0.3157894736842105,0.7962941337062999,orange
325.02653,1867918,False,,,,,1,,,1.4590983423118429,blue
325.02771,3064462,False,,,,,1,,,2.3937621588729456,blue
325.03051,1076879,False,,,,,1,,,0.8411891548614205,blue
325.03188,1049487,False,,,,,1,,,0.8197922724540526,blue
325.03297,1142927,False,,,,,1,,,0.892781637675448,blue
325.03538,3685520,True,17.0,7.0,10.0,0.0,1,0.4117647058823529,0.5882352941176471,2.8788930362880722,blue
325.03828,2651793,False,,,,,1,,,2.071411470125642,blue
325.04415,946962,False,,,,,1,,,0.7397062849826959,blue
325.04595,3205779,False,,,,,1,,,2.50414998127226,blue
325.04946,961812,False,,,,,1,,,0.7513061573450431,blue
325.05647,33025686,True,14.0,9.0,14.0,0.0,1,0.6428571428571429,1.0,25.797558402623366,blue
325.06407,2661016,False,,,,,1,,,2.0786158891692734,blue
325.06777,1226393,True,13.0,8.0,14.0,2.0,1,0.6153846153846154,1.0769230769230769,0.9579799505775135,orange
325.06932,1592729,False,,,,,1,,,1.2441382564181078,blue
325.07175,4441754,True,18.0,6.0,14.0,0.0,1,0.3333333333333333,0.7777777777777778,3.469614778784185,blue
325.07463,2762907,False,,,,,1,,,2.1582066362986954,blue
325.07522,1733275,False,,,,,1,,,1.3539238228180035,blue
325.08229,2565789,False,,,,,1,,,2.0042306335834663,blue
325.0923,15601312,False,,,,,1,,,12.186749352535744,blue
325.09287,96759456,True,15.0,8.0,18.0,0.0,1,0.5333333333333333,1.2,75.58231242088556,blue
325.10047,1883554,False,,,,,1,,,1.471312187716399,blue
325.10811,3925156,True,19.0,5.0,18.0,0.0,1,0.2631578947368421,0.9473684210526315,3.066081387360357,blue
325.11103,3813029,False,,,,,1,,,2.9784949302308688,blue
325.11788,1457831,False,,,,,1,,,1.1387645471968342,blue
325.11872,1700903,False,,,,,1,,,1.3286368822042727,blue
325.12868,17501866,False,,,,,1,,,13.671340855414426,blue
325.12927,122908328,True,16.0,7.0,22.0,0.0,1,0.4375,1.375,96.00814256360304,blue
325.14451,3164334,True,20.0,4.0,22.0,0.0,1,0.2,1.1,2.4717757920428,blue
325.16567,32120500,True,17.0,6.0,26.0,0.0,1,0.35294117647058826,1.5294117647058822,25.090484862947704,blue
325.18332,26476216,False,,,,,1,,,20.68153038639292,blue
325.18425,274902720,False,,,,,1,,,214.73646222640218,blue
325.20204,3785918,True,18.0,5.0,30.0,0.0,1,0.2777777777777778,1.6666666666666667,2.957317547091771,blue
325.31116,3764956,True,21.0,2.0,42.0,0.0,1,0.09523809523809523,2.0,2.9409433703604906,blue
325.53164,1077657,False,,,,,1,,,0.8417968788141416,blue
325.54337,1055005,False,,,,,1,,,0.8241025819284924,blue
325.54758,1149854,False,,,,,1,,,0.8981925680359854,blue
325.56578,874275,False,,,,,1,,,0.6829278390297039,blue
325.57983,1108007,False,,,,,1,,,0.8655043620597468,blue
325.59452,1074731,False,,,,,1,,,0.8395112743338569,blue
325.63093,968245,False,,,,,1,,,0.7563312064296882,blue
325.72137,864718,False,,,,,1,,,0.6754625204999428,blue
325.99794,863257,False,,,,,1,,,0.6743212805321724,blue
325.99925,824090,False,,,,,1,,,0.6437265195344585,blue
326.01187,1972125,False,,,,,1,,,1.5404982008480796,blue
326.01614,1656222,False,,,,,1,,,1.2937349362768629,blue
326.01734,2114463,False,,,,,1,,,1.6516835632933171,blue
326.02345,1952928,False,,,,,1,,,1.525502729485118,blue
326.02785,1022114,False,,,,,1,,,0.7984102316342189,blue
326.03062,1372578,True,16.0,7.0,9.0,1.0,1,0.4375,0.5625,1.072170343930357,orange
326.03555,3579812,False,,,,,1,,,2.796320692336624,blue
326.04314,1657254,False,,,,,1,,,1.2945410688208319,blue
326.04612,1754023,True,20.0,4.0,9.0,1.0,1,0.2,0.45,1.370130836405477,orange
326.05178,2749864,True,13.0,9.0,13.0,1.0,1,0.6923076923076923,1.0,2.1480182770244802,orange
326.0538,3487657,False,,,,,1,,,2.72433508711426,blue
326.05918,977578,False,,,,,1,,,0.7636215504537816,blue
326.05988,4620203,False,,,,,1,,,3.6090077500426694,blue
326.06431,2231724,False,,,,,1,,,1.743280373601815,blue
326.06699,1165740,True,17.0,6.0,13.0,1.0,1,0.35294117647058826,0.7647058823529411,0.9106016974870458,orange
326.07192,2976174,False,,,,,1,,,2.324797207281908,blue
326.07957,1299888,False,,,,,1,,,1.015389554568807,blue
326.08246,2191793,True,21.0,3.0,13.0,1.0,1,0.14285714285714285,0.6190476190476191,1.7120888245579844,orange
326.08811,5096370,True,14.0,8.0,17.0,1.0,1,0.5714285714285714,1.2142857142857142,3.980959024329658,orange
326.09013,2714035,False,,,,,1,,,2.12003094861569,blue
326.09625,14825396,False,,,,,1,,,11.58065328762645,blue
326.10072,3271606,False,,,,,1,,,2.555569832989178,blue
326.10331,1052598,True,18.0,5.0,17.0,1.0,1,0.2777777777777778,0.9444444444444444,0.8222223871287504,orange
326.10833,2353592,False,,,,,1,,,1.8384758783192918,blue
326.11152,868025,False,,,,,1,,,0.6780457378670999,blue
326.11887,2628027,True,22.0,2.0,17.0,1.0,1,0.09090909090909091,0.7727272727272727,2.05284698752877,orange
326.12449,3556796,True,15.0,7.0,21.0,1.0,1,0.4666666666666667,1.4,2.778342061879265,orange
326.12648,1601725,False,,,,,1,,,1.2511653575475137,blue
326.13262,19840958,False,,,,,1,,,15.498490259036476,blue
326.13704,1443520,False,,,,,1,,,1.12758570723875,blue
326.15244,870340,False,,,,,1,,,0.6798540681377284,blue
326.16899,5418952,False,,,,,1,,,4.23293949748728,blue
326.18763,53063628,False,,,,,1,,,41.44991999212615,blue
326.19043,1232590,False,,,,,1,,,0.9628206515222587,blue
326.20527,868690,False,,,,,1,,,0.6785651934308009,blue
326.27005,846564,True,19.0,3.0,37.0,1.0,1,0.15789473684210525,1.9473684210526316,0.6612817741789966,orange
326.51902,841896,False,,,,,1,,,0.6576354304626709,blue
326.53728,1162925,False,,,,,1,,,0.9084027991234089,blue
326.55143,1071152,False,,,,,1,,,0.8367155879241033,blue
326.57358,947638,False,,,,,1,,,0.7402343330444431,blue
326.59181,949179,False,,,,,1,,,0.7414380639070948,blue
326.60997,1223360,False,,,,,1,,,0.955610764525325,blue
326.62808,971333,False,,,,,1,,,0.7587433549721075,blue
326.92982,20418710,False,,,,,1,,,15.949793252779966,blue
326.97113,3496610,False,,,,,1,,,2.7313285993876675,blue
326.97414,1035939,False,,,,,1,,,0.8092094394058991,blue
326.99939,2342570,True,12.0,11.0,8.0,0.0,1,0.9166666666666666,0.6666666666666666,1.8298661952770163,blue
327.00575,1112747,False,,,,,1,,,0.8692069475814657,blue
327.00693,1123500,False,,,,,1,,,0.8776065049897027,blue
327.01219,2062253,False,,,,,1,,,1.6109004430213878,blue
327.01461,3376814,True,16.0,8.0,8.0,0.0,1,0.5,0.5,2.637751608847617,blue
327.02395,1066032,False,,,,,1,,,0.832716170651698,blue
327.02515,3063473,False,,,,,1,,,2.392989615184975,blue
327.03576,15046835,True,13.0,10.0,12.0,0.0,1,0.7692307692307693,0.9230769230769231,11.753627303521792,blue
327.0434,4146870,False,,,,,1,,,3.2392702157068523,blue
327.04861,2596023,False,,,,,1,,,2.0278475050314935,blue
327.05103,6882488,True,17.0,7.0,12.0,0.0,1,0.4117647058823529,0.7058823529411765,5.376160426625339,blue
327.06154,3406523,False,,,,,1,,,2.6609583837979858,blue
327.07213,39317692,True,14.0,9.0,16.0,0.0,1,0.6428571428571429,1.1428571428571428,30.712471971857227,blue
327.07978,3324095,False,,,,,1,,,2.5965708902570057,blue
327.08499,2911937,False,,,,,1,,,2.2746193621007564,blue
327.08741,9691329,True,18.0,6.0,16.0,0.0,1,0.3333333333333333,0.8888888888888888,7.5702477724925235,blue
327.09021,1652674,False,,,,,1,,,1.2909634650888757,blue
327.09087,1451970,False,,,,,1,,,1.1341863080105907,blue
327.09792,3095236,False,,,,,1,,,2.417800843861422,blue
327.09955,1916357,False,,,,,1,,,1.4969357980263032,blue
327.10849,88879304,True,15.0,8.0,20.0,0.0,1,0.5333333333333333,1.3333333333333333,69.4268405423741,blue
327.11613,2711753,False,,,,,1,,,2.1182483958392,blue
327.12379,9629899,True,19.0,5.0,20.0,0.0,1,0.2631578947368421,1.0526315789473684,7.522262576585521,blue
327.12671,1235660,False,,,,,1,,,0.9652187396133298,blue
327.14487,44953808,True,16.0,7.0,24.0,0.0,1,0.4375,1.5,35.115046128044625,blue
327.16016,4907221,True,20.0,4.0,24.0,0.0,1,0.2,1.2,3.8332078958807956,blue
327.18005,11362522,False,,,,,1,,,8.875677098610241,blue
327.18127,6461659,True,17.0,6.0,28.0,0.0,1,0.35294117647058826,1.6470588235294117,5.04743566660014,blue
327.18849,1347805,False,,,,,1,,,1.0528192571941666,blue
327.19097,4667613,False,,,,,1,,,3.6460414166217188,blue
327.21764,2889957,True,18.0,5.0,32.0,0.0,1,0.2777777777777778,1.7777777777777777,2.2574499887321107,blue
327.25405,3088622,True,19.0,4.0,36.0,0.0,1,0.21052631578947367,1.894736842105263,2.4126344091271075,blue
327.30881,72675584,False,,,,,1,,,56.76952850229244,blue
327.54099,925371,False,,,,,1,,,0.7228407735904104,blue
327.54507,1398332,False,,,,,1,,,1.0922877252650298,blue
327.56317,1243201,False,,,,,1,,,0.9711092875920813,blue
327.57748,1030597,False,,,,,1,,,0.8050366099001981,blue
327.58149,897734,False,,,,,1,,,0.7012525128174684,blue
327.59964,1141323,False,,,,,1,,,0.8915286952330773,blue
327.61787,1507152,False,,,,,1,,,1.1772909650273613,blue
327.6935,951780,False,,,,,1,,,0.7434697991269241,blue
327.93306,947492,False,,,,,1,,,0.7401202871612848,blue
328.00184,833590,False,,,,,1,,,0.6511473133016166,blue
328.00986,965304,True,15.0,8.0,7.0,1.0,1,0.5333333333333333,0.4666666666666667,0.7540338849066132,orange
328.01354,895417,False,,,,,1,,,0.6994426202744678,blue
328.01481,1294905,False,,,,,1,,,1.011497152953886,blue
328.02237,2117051,False,,,,,1,,,1.6537051437427281,blue
328.03183,1175742,False,,,,,1,,,0.9184146216195843,blue
328.03304,3547582,False,,,,,1,,,2.771144673061308,blue
328.03905,1682624,False,,,,,1,,,1.3143584938600743,blue
328.04064,1241920,True,23.0,2.0,7.0,1.0,1,0.08695652173913043,0.30434782608695654,0.970108652137794,orange
328.04345,1107009,False,,,,,1,,,0.8647247881461021,blue
328.04621,1929154,True,16.0,7.0,11.0,1.0,1,0.4375,0.6875,1.5069319977987583,orange
328.05011,1022403,False,,,,,1,,,0.7986359799919778,blue
328.05115,3007939,False,,,,,1,,,2.3496099982307266,blue
328.05429,1237956,False,,,,,1,,,0.967012228296424,blue
328.05882,2228421,False,,,,,1,,,1.740700280779402,blue
328.06181,854598,True,20.0,4.0,11.0,1.0,1,0.2,0.55,0.6675574222974543,orange
328.0674,2168775,True,13.0,9.0,15.0,1.0,1,0.6923076923076923,1.1538461538461537,1.6941086318282532,orange
328.06941,3663304,False,,,,,1,,,2.861539314779526,blue
328.07552,5695946,False,,,,,1,,,4.449309534196775,blue
328.0769,963018,True,24.0,1.0,11.0,1.0,1,0.041666666666666664,0.4583333333333333,0.7522482075853791,orange
328.07987,937674,False,,,,,1,,,0.7324510920869732,blue
328.08263,1972683,True,17.0,6.0,15.0,1.0,1,0.35294117647058826,0.8823529411764706,1.5409340748398768,orange
328.08758,3758029,False,,,,,1,,,2.935532439999953,blue
328.09074,1577549,False,,,,,1,,,1.2322806091143752,blue
328.09513,1534415,False,,,,,1,,,1.1985870808667332,blue
328.09808,1087695,True,21.0,3.0,15.0,1.0,1,0.14285714285714285,0.7142857142857143,0.8496379238493766,orange
328.10376,2753489,True,14.0,8.0,19.0,1.0,1,0.5714285714285714,1.3571428571428572,2.1508498956987907,orange
328.10578,3864017,False,,,,,1,,,3.0183235020834855,blue
328.11188,14500307,False,,,,,1,,,11.326714506050486,blue
328.11626,1269972,False,,,,,1,,,0.9920210844279329,blue
328.11902,1493205,True,18.0,5.0,19.0,1.0,1,0.2777777777777778,1.0555555555555556,1.1663964586409872,orange
328.12399,3012054,False,,,,,1,,,2.352824373636185,blue
328.12713,1666519,False,,,,,1,,,1.3017782955842763,blue
328.13166,906456,False,,,,,1,,,0.7080655826319056,blue
328.14012,1614298,True,15.0,7.0,23.0,1.0,1,0.4666666666666667,1.5333333333333334,1.260986582814301,orange
328.14214,1797083,False,,,,,1,,,1.4037665605753538,blue
328.14825,7852509,False,,,,,1,,,6.1338789309213935,blue
328.1834,2331622,False,,,,,1,,,1.821314316312506,blue
328.18457,1212134,False,,,,,1,,,0.9468417297011021,blue
328.30837,3658247,False,,,,,1,,,2.85758910908684,blue
328.31218,15413768,False,,,,,1,,,12.040251947665437,blue
328.3656,935446,False,,,,,1,,,0.7307107206645281,blue
328.37753,1053721,False,,,,,1,,,0.8230996030656471,blue
328.52628,856128,False,,,,,1,,,0.6687525606620598,blue
328.53466,1255235,False,,,,,1,,,0.9805094804546056,blue
328.5488,990534,False,,,,,1,,,0.7737419508798132,blue
328.55273,1544775,False,,,,,1,,,1.2066796517538656,blue
328.56708,999755,False,,,,,1,,,0.7809448076510728,blue
328.57108,1081676,False,,,,,1,,,0.8449362651457424,blue
328.58928,1307473,False,,,,,1,,,1.0213144725397432,blue
328.60745,1081558,False,,,,,1,,,0.8448440910757925,blue
328.62566,809690,False,,,,,1,,,0.6324781584558188,blue
328.8792,2774685,False,,,,,1,,,2.1674068582976,blue
328.89108,929952,False,,,,,1,,,0.7264191584585528,blue
328.93243,1095979,False,,,,,1,,,0.8561088560143385,blue
328.94543,13329070,False,,,,,1,,,10.411818902948907,blue
328.9867,915385,False,,,,,1,,,0.7150403476368482,blue
328.98918,883641,False,,,,,1,,,0.6902439605479358,blue
328.99151,2283194,False,,,,,1,,,1.783485453096092,blue
328.99391,1562555,True,15.0,9.0,6.0,0.0,1,0.6,0.4,1.2205682531412416,blue
329.01439,1229248,False,,,,,1,,,0.9602100943885911,blue
329.01504,2068160,True,12.0,11.0,10.0,0.0,1,0.9166666666666666,0.8333333333333334,1.6155146144721881,blue
329.02255,1958082,False,,,,,1,,,1.5295287053878477,blue
329.02548,1260227,False,,,,,1,,,0.9844089122952008,blue
329.02786,3016900,False,,,,,1,,,2.3566097595936215,blue
329.03026,8617668,True,16.0,8.0,10.0,0.0,1,0.5,0.625,6.731572313877704,blue
329.03375,1041605,False,,,,,1,,,0.8136353570358694,blue
329.0374,886342,False,,,,,1,,,0.6923538093863667,blue
329.03947,1000646,False,,,,,1,,,0.7816407999928136,blue
329.04086,3921607,False,,,,,1,,,3.0633091350361843,blue
329.04543,1473736,True,20.0,5.0,10.0,0.0,1,0.25,0.5,1.151188518235429,blue
329.05137,16902858,True,13.0,10.0,14.0,0.0,1,0.7692307692307693,1.0769230769230769,13.203434030900967,blue
329.05898,4049100,False,,,,,1,,,3.1628985308000046,blue
329.06421,3438797,False,,,,,1,,,2.686168773065487,blue
329.06664,12014286,True,17.0,7.0,14.0,0.0,1,0.4117647058823529,0.8235294117647058,9.384793543753196,blue
329.07718,3379408,False,,,,,1,,,2.6397778761141444,blue
329.08779,33059540,True,14.0,9.0,18.0,0.0,1,0.6428571428571429,1.2857142857142858,25.824002987064777,blue
329.09539,3830485,False,,,,,1,,,2.9921304434939753,blue
329.1006,3897558,False,,,,,1,,,3.04452359089867,blue
329.10301,16632535,True,18.0,6.0,18.0,0.0,1,0.3333333333333333,1.0,12.992274953688389,blue
329.10639,1653976,False,,,,,1,,,1.2919805044030694,blue
329.11363,3087578,False,,,,,1,,,2.411818902948906,blue
329.11525,904986,False,,,,,1,,,0.7069173124384611,blue
329.12419,38892252,True,15.0,8.0,22.0,0.0,1,0.5333333333333333,1.4666666666666666,30.380145392878305,blue
329.13182,3768031,False,,,,,1,,,2.9433453641324916,blue
329.13939,16149216,True,19.0,5.0,22.0,0.0,1,0.2631578947368421,1.1578947368421053,12.614736993399008,blue
329.15002,1314787,False,,,,,1,,,1.027027702604269,blue
329.16056,10597094,True,16.0,7.0,26.0,0.0,1,0.4375,1.625,8.277773590019892,blue
329.17581,5951210,True,20.0,4.0,26.0,0.0,1,0.2,1.3,4.648705481584129,blue
329.19692,2578672,True,17.0,6.0,30.0,0.0,1,0.35294117647058826,1.7647058823529411,2.0142940110679186,blue
329.23331,8792825,True,18.0,5.0,34.0,0.0,1,0.2777777777777778,1.8888888888888888,6.868393784811822,blue
329.26967,4045570,True,19.0,4.0,38.0,0.0,1,0.21052631578947367,2.0,3.160141120063366,blue
329.3056,2270476,False,,,,,1,,,1.773550963082332,blue
329.31558,1521678,False,,,,,1,,,1.188637749265439,blue
329.37172,843421,False,,,,,1,,,0.6588266631463463,blue
329.5425,966729,False,,,,,1,,,0.755147003971687,blue
329.55655,859852,False,,,,,1,,,0.6716615118187858,blue
329.5607,1299150,False,,,,,1,,,1.0148130760635268,blue
329.57478,947025,False,,,,,1,,,0.7397554965624149,blue
329.57881,1089618,False,,,,,1,,,0.8511400487350866,blue
329.59707,1271127,False,,,,,1,,,0.9929232967227822,blue
329.61525,2144092,False,,,,,1,,,1.6748278473488043,blue
329.63349,1313376,False,,,,,1,,,1.0259255194457995,blue
329.69,822895,False,,,,,1,,,0.6427930617921686,blue
330.01563,3382722,False,,,,,1,,,2.6423665614346037,blue
330.01877,1104195,False,,,,,1,,,0.8625266709186513,blue
330.01997,1503683,False,,,,,1,,,1.1745812035980694,blue
330.02548,2074565,True,15.0,8.0,9.0,1.0,1,0.5333333333333333,0.6,1.6205177917436249,orange
330.03041,2504902,False,,,,,1,,,1.9566695946254706,blue
330.03361,1259207,False,,,,,1,,,0.9836121533854637,blue
330.03812,2743752,False,,,,,1,,,2.143243972655547,blue
330.04222,891721,False,,,,,1,,,0.6965555409309503,blue
330.04866,3440075,False,,,,,1,,,2.687167065111216,blue
330.05478,1944012,False,,,,,1,,,1.5185381192505936,blue
330.05629,1693645,True,23.0,2.0,9.0,1.0,1,0.08695652173913043,0.391304347826087,1.3229673957661638,orange
330.06189,3292110,True,16.0,7.0,13.0,1.0,1,0.4375,0.8125,2.571586249347263,orange
330.0668,3156943,False,,,,,1,,,2.466002414491951,blue
330.06914,857296,False,,,,,1,,,0.6696649277273272,blue
330.07002,2183632,False,,,,,1,,,1.7057139721439025,blue
330.07443,2577361,False,,,,,1,,,2.013269941528051,blue
330.08306,1259220,True,13.0,9.0,17.0,1.0,1,0.6923076923076923,1.3076923076923077,0.983622308155882,orange
330.08506,3309524,False,,,,,1,,,2.585188954890557,blue
330.09117,5042134,False,,,,,1,,,3.9385933221448592,blue
330.09265,927446,True,24.0,1.0,13.0,1.0,1,0.041666666666666664,0.5416666666666666,0.724461631176395,orange
330.09833,3211224,True,17.0,6.0,17.0,1.0,1,0.35294117647058826,1.0,2.5084032678051207,orange
330.10327,3257817,False,,,,,1,,,2.544798746120194,blue
330.1064,3530202,False,,,,,1,,,2.7575685261483387,blue
330.11077,1304283,False,,,,,1,,,1.01882264810635,blue
330.11941,853853,True,14.0,8.0,21.0,1.0,1,0.5714285714285714,1.5,0.666975475838872,orange
330.12143,3746781,False,,,,,1,,,2.9267462201796377,blue
330.12754,6368223,False,,,,,1,,,4.974449425923488,blue
330.13468,1887969,True,18.0,5.0,21.0,1.0,1,0.2777777777777778,1.1666666666666667,1.4747609039776626,orange
330.13962,2037986,False,,,,,1,,,1.591944611195322,blue
330.1428,3017187,False,,,,,1,,,2.3568339456790084,blue
330.1472,1286884,False,,,,,1,,,1.0052316596058466,blue
330.15769,901991,False,,,,,1,,,0.7045778095613413,blue
330.16389,1424616,False,,,,,1,,,1.1128191087782913,blue
330.17909,1289068,False,,,,,1,,,1.006937661036107,blue
330.23664,1646075,False,,,,,1,,,1.2858087473973518,blue
330.38114,918687,False,,,,,1,,,0.7176196593230751,blue
330.53216,1078598,False,,,,,1,,,0.8425319279651832,blue
330.55031,1337162,False,,,,,1,,,1.0445056247663915,blue
330.56846,1209167,False,,,,,1,,,0.9445240986371908,blue
330.5867,1206611,False,,,,,1,,,0.9425275145457322,blue
330.60489,1207640,False,,,,,1,,,0.9433313036811434,blue
330.62306,1888861,False,,,,,1,,,1.4754576774555894,blue
330.64127,969953,False,,,,,1,,,0.7576653870354046,blue
330.87055,2479259,False,,,,,1,,,1.9366389194074458,blue
330.88028,1166621,False,,,,,1,,,0.9112898784669266,blue
330.96336,1121970,False,,,,,1,,,0.8764113666250972,blue
330.97076,1530292,False,,,,,1,,,1.1953664563717865,blue
331.00472,1339837,False,,,,,1,,,1.046595164063986,blue
331.00712,3158205,False,,,,,1,,,2.466988208358704,blue
331.00952,6587582,True,15.0,9.0,8.0,0.0,1,0.6,0.5333333333333333,5.145798678551914,blue
331.01401,3618495,False,,,,,1,,,2.8265373834203062,blue
331.02016,1217472,False,,,,,1,,,0.951011434662059,blue
331.02662,1858754,False,,,,,1,,,1.4519400103031863,blue
331.02776,2010818,False,,,,,1,,,1.5707227032936217,blue
331.03068,3964099,True,12.0,11.0,12.0,0.0,1,0.9166666666666666,1.0,3.0965011738524035,blue
331.0383,2499269,False,,,,,1,,,1.9522694544896388,blue
331.04108,1265990,False,,,,,1,,,0.9889106001352147,blue
331.04351,3592902,False,,,,,1,,,2.8065457650115824,blue
331.04589,16207047,True,16.0,8.0,12.0,0.0,1,0.5,0.75,12.659910880172538,blue
331.0564,2676426,False,,,,,1,,,2.09065319779579,blue
331.06115,12412107,True,20.0,5.0,12.0,0.0,1,0.25,0.6,9.695545922410524,blue
331.0641,1601227,False,,,,,1,,,1.2507763517268773,blue
331.06708,10853580,True,13.0,10.0,16.0,0.0,1,0.7692307692307693,1.2307692307692308,8.478124085826558,blue
331.07467,2716366,False,,,,,1,,,2.1218517770652947,blue
