Name,m/z,I,I %,Res.,S/N
FA-parent,229.60007000000002,4303360,0.9,756343,5.8
FA-parent,229.60109,3893144,0.8,524800,5.0
FA-parent,229.60182999999998,4395569,0.9,1058626,6.0
FA-parent,229.60939,3378357,0.7,1071281,4.0
FA-parent,229.63712999999998,4235463,0.9,1295536,5.7
FA-parent,229.64403,3513371,0.8,994621,4.3
FA-parent,229.64511000000002,3737884,0.8,679582,4.7
FA-parent,229.65287999999998,3500257,0.8,441250,4.3
FA-parent,229.66141000000002,3387526,0.7,928942,4.0
FA-parent,229.67289,3508917,0.8,800733,4.3
FA-parent,229.6962,3421916,0.7,996452,4.1
FA-parent,229.70856,4166164,0.9,617966,5.5
FA-parent,229.72902000000002,3536049,0.8,997521,4.3
FA-parent,229.76744,3411305,0.7,1128553,4.1
FA-parent,229.7712,3922067,0.8,557711,5.1
FA-parent,229.77282000000002,3663740,0.8,859872,4.6
FA-parent,229.77466,3868430,0.8,1096189,5.0
FA-parent,229.77503,4057838,0.9,910333,5.3
FA-parent,229.78057,3463025,0.7,925016,4.2
FA-parent,229.79223,3470513,0.7,736688,4.2
FA-parent,229.79316,3634793,0.8,1117729,4.5
FA-parent,229.81181,3495477,0.8,972336,4.2
FA-parent,229.81309,3955910,0.9,467271,5.1
FA-parent,229.81671,3479177,0.8,917287,4.2
FA-parent,229.8174,3509641,0.8,577643,4.3
FA-parent,229.83355,3534899,0.8,908436,4.3
FA-parent,229.84673999999998,3390428,0.7,1296277,4.0
FA-parent,229.84949,4438478,1.0,1103124,6.1
FA-parent,229.85091,4459822,1.0,761372,6.1
FA-parent,229.85599,3380514,0.7,1060292,4.0
FA-parent,229.88409,3502692,0.8,1334116,4.3
FA-parent,229.89112999999998,4072424,0.9,1029288,5.4
FA-parent,229.90599999999998,3662186,0.8,831856,4.6
FA-parent,229.94537000000003,3520412,0.8,363707,4.3
FA-parent,229.99598999999998,3396253,0.7,1211962,4.1
FA-parent,230.018,4444507,1.0,1078583,6.1
FA-parent,230.01993,3827844,0.8,335529,4.9
FA-parent,230.02291,3846558,0.8,902000,4.9
FA-parent,230.0255,3770976,0.8,1104849,4.8
FA-parent,230.05829,4838646,1.0,803940,6.8
FA-parent,230.06453,3569418,0.8,1040828,4.4
FA-parent,230.07558999999998,3550193,0.8,1163037,4.3
FA-parent,230.09259,4373004,0.9,975246,5.9
FA-parent,230.09806,3833168,0.8,1029869,4.9
FA-parent,230.12228,3658576,0.8,821182,4.6
FA-parent,230.13334,3850920,0.8,815788,4.9
FA-parent,230.13719,3756930,0.8,686799,4.7
FA-parent,230.14469,3446751,0.7,1160778,4.1
FA-parent,230.16331,3567916,0.8,873517,4.4
FA-parent,230.16837,3448423,0.7,780805,4.2
FA-parent,230.18023,3487719,0.8,1041379,4.2
FA-parent,230.18122999999997,3635200,0.8,709145,4.5
FA-parent,230.18918,3634221,0.8,1023730,4.5
FA-parent,230.19,4437661,1.0,545254,6.1
FA-parent,230.19497,3480593,0.8,977235,4.2
FA-parent,230.19589,3581361,0.8,990181,4.4
FA-parent,230.19656,3605026,0.8,827128,4.5
FA-parent,230.20831,3383370,0.7,1023607,4.0
FA-parent,230.21196,3400140,0.7,982492,4.1
FA-parent,230.21617,3441695,0.7,1211817,4.1
FA-parent,230.21747000000002,3918792,0.8,659440,5.1
FA-parent,230.22101,3615842,0.8,831560,4.5
FA-parent,230.22967999999997,3980984,0.9,899400,5.2
FA-parent,230.23084,3533289,0.8,1074529,4.3
FA-parent,230.23271,3571514,0.8,848517,4.4
FA-parent,230.2491,3396469,0.7,958327,4.1
FA-parent,230.26387999999997,4540927,1.0,855874,6.3
FA-parent,230.27551,4512055,1.0,697496,6.2
FA-parent,230.28359,3560549,0.8,765921,4.4
FA-parent,230.28472999999997,3512405,0.8,769942,4.3
FA-parent,230.30117,3772905,0.8,1039614,4.8
FA-parent,230.30469,3457331,0.7,597359,4.2
FA-parent,230.32025,3916390,0.8,1198626,5.1
FA-parent,230.3348,3415775,0.7,1131363,4.1
FA-parent,230.34025,3959507,0.9,1158937,5.1
FA-parent,230.34104,3648056,0.8,566280,4.5
FA-parent,230.34367999999998,3514070,0.8,780524,4.3
FA-parent,230.34724,3496520,0.8,512976,4.2
FA-parent,230.35898999999998,3637504,0.8,866793,4.5
FA-parent,230.37082,4279576,0.9,726690,5.8
FA-parent,230.41466,3724758,0.8,875488,4.7
FA-parent,230.42661,3756639,0.8,710791,4.7
FA-parent,230.45945,4129637,0.9,803820,5.5
FA-parent,230.4627,3577264,0.8,496637,4.4
FA-parent,230.46956,3378716,0.7,953411,4.0
FA-parent,230.47932999999998,3695603,0.8,1384416,4.6
FA-parent,230.48157999999998,4335141,0.9,945777,5.9
FA-parent,230.50207999999998,4008675,0.9,860375,5.2
FA-parent,230.50312999999997,3707748,0.8,985048,4.7
FA-parent,230.51495,3945116,0.9,1008096,5.1
FA-parent,230.518,3463438,0.7,556617,4.2
FA-parent,230.53617000000003,3541771,0.8,609608,4.3
FA-parent,230.53797999999998,3781180,0.8,1138364,4.8
FA-parent,230.576,3739575,0.8,910052,4.7
FA-parent,230.58311,4696828,1.0,778347,6.6
FA-parent,230.59054,4100081,0.9,1009470,5.4
FA-parent,230.59352,3517715,0.8,1110074,4.3
FA-parent,230.59493999999998,3690900,0.8,578891,4.6
FA-parent,230.60327,4024794,0.9,766135,5.3
FA-parent,230.60561,3748475,0.8,866892,4.7
FA-parent,230.62417000000002,3915720,0.8,688736,5.1
FA-parent,230.63325,3711167,0.8,1037147,4.7
FA-parent,230.64354,3387190,0.7,868062,4.0
FA-parent,230.65767000000002,4155296,0.9,890385,5.5
FA-parent,230.66057,3764434,0.8,821391,4.8
FA-parent,230.67031,3443977,0.7,1041125,4.1
FA-parent,230.67209,3964058,0.9,1129285,5.1
FA-parent,230.67363999999998,4326011,0.9,1107201,5.8
FA-parent,230.68137000000002,3693289,0.8,636581,4.6
FA-parent,230.68823999999998,3746182,0.8,1096878,4.7
FA-parent,230.69513999999998,3507595,0.8,1077168,4.3
FA-parent,230.70089,3375663,0.7,418007,4.0
FA-parent,230.70642,4068659,0.9,1063621,5.4
FA-parent,230.71222000000003,3444151,0.7,990443,4.1
FA-parent,230.71573999999998,4114521,0.9,1239508,5.4
FA-parent,230.71962000000002,3813148,0.8,1112423,4.9
FA-parent,230.74828,3755121,0.8,1185057,4.7
FA-parent,230.75097000000002,3660403,0.8,1180732,4.6
FA-parent,230.75605,4126710,0.9,1194467,5.5
FA-parent,230.76157,3656410,0.8,809216,4.6
FA-parent,230.76536000000002,3490877,0.8,894270,4.2
FA-parent,230.76891,4605248,1.0,886014,6.4
FA-parent,230.77475,3519316,0.8,430548,4.3
FA-parent,230.78891000000002,3851758,0.8,1372036,4.9
FA-parent,230.79521,3412290,0.7,1032152,4.1
FA-parent,230.79692000000003,3946308,0.9,318890,5.1
FA-parent,230.80187,3660343,0.8,1161899,4.6
FA-parent,230.8162,3801570,0.8,849550,4.8
FA-parent,230.81772999999998,3652019,0.8,383708,4.5
FA-parent,230.82404,3891735,0.8,609092,5.0
FA-parent,230.86298,4471795,1.0,856886,6.1
FA-parent,230.86992,4203064,0.9,1014197,5.6
FA-parent,230.87045,3661401,0.8,1069823,4.6
FA-parent,230.8721,3472274,0.7,602012,4.2
FA-parent,230.88557999999998,3934388,0.8,914797,5.1
FA-parent,230.89766,4639389,1.0,1016194,6.5
FA-parent,230.89911,3502238,0.8,1043982,4.3
FA-parent,230.90129,3738111,0.8,1010900,4.7
FA-parent,230.92043999999999,3417069,0.7,1130447,4.1
FA-parent,230.92362000000003,3891535,0.8,981886,5.0
FA-parent,230.95831,4219081,0.9,1094726,5.6
FA-parent,230.96355,3537453,0.8,756720,4.3
FA-parent,230.97115,3964658,0.9,1068063,5.1
FA-parent,230.97926,3445224,0.7,1088940,4.1
FA-parent,230.98931000000002,3458864,0.7,930061,4.2
FA-parent,230.99072999999999,4264833,0.9,1011975,5.7
FA-parent,231.01084,3451151,0.7,881741,4.2
FA-parent,231.01792999999998,3964773,0.9,797614,5.1
FA-parent,231.01861,3374037,0.7,1295863,4.0
FA-parent,231.0205,3402583,0.7,1416119,4.1
FA-parent,231.02086,3807815,0.8,1004885,4.8
FA-parent,231.02353,3608281,0.8,896876,4.5
FA-parent,231.03014,3771526,0.8,787446,4.8
FA-parent,231.0663,10911960,2.4,968440,18.6
FA-parent,231.06667000000002,3447241,0.7,1144208,4.1
FA-parent,231.07312000000002,3497741,0.8,1119456,4.2
FA-parent,231.08482999999998,3550854,0.8,793202,4.3
FA-parent,231.10272,7180819,1.5,945562,11.4
FA-parent,231.12122000000002,3460705,0.7,786480,4.2
FA-parent,231.12206,3825650,0.8,607558,4.9
FA-parent,231.1265,3485461,0.8,490571,4.2
FA-parent,231.13152999999997,3761417,0.8,1291805,4.8
FA-parent,231.13508,4128380,0.9,868852,5.5
FA-parent,231.14622999999997,3423940,0.7,794912,4.1
FA-parent,231.1491,3453278,0.7,759109,4.2
FA-parent,231.15084,3426247,0.7,881725,4.1
FA-parent,231.15784,3833693,0.8,1164333,4.9
FA-parent,231.16168,3860175,0.8,924798,4.9
FA-parent,231.1632,4657489,1.0,897388,6.5
FA-parent,231.16832999999997,3620340,0.8,689076,4.5
FA-parent,231.17235,3686983,0.8,1031831,4.6
FA-parent,231.2035,4176047,0.9,914907,5.6
FA-parent,231.21193,3550293,0.8,965759,4.3
FA-parent,231.23556000000002,4322487,0.9,956954,5.8
FA-parent,231.25237,4763380,1.0,637137,6.7
FA-parent,231.26387999999997,3924172,0.8,1040953,5.1
FA-parent,231.26766,4378335,0.9,583293,5.9
FA-parent,231.26862999999997,3660528,0.8,1261563,4.6
FA-parent,231.28447000000003,3422588,0.7,1282814,4.1
FA-parent,231.29224,3900130,0.8,1090875,5.0
FA-parent,231.31342999999998,3427186,0.7,836426,4.1
FA-parent,231.31417000000002,3439763,0.7,730233,4.1
FA-parent,231.31482000000003,3772483,0.8,714621,4.8
FA-parent,231.32856,3559405,0.8,898523,4.4
FA-parent,231.33223999999998,3497936,0.8,987542,4.2
FA-parent,231.33901,3536365,0.8,665212,4.3
FA-parent,231.35178,3642335,0.8,737995,4.5
FA-parent,231.35996,3490661,0.8,886486,4.2
FA-parent,231.3823,3526919,0.8,1067887,4.3
FA-parent,231.39567000000002,3740929,0.8,736784,4.7
FA-parent,231.43876,3605714,0.8,1021360,4.5
FA-parent,231.43967,3935171,0.8,917700,5.1
FA-parent,231.44005,3834515,0.8,1214562,4.9
FA-parent,231.4456,3630983,0.8,783008,4.5
FA-parent,231.4928,3538172,0.8,1109299,4.3
FA-parent,231.49952000000002,3904609,0.8,893948,5.0
FA-parent,231.50635,3538038,0.8,871783,4.3
FA-parent,231.50835,3491432,0.8,1015150,4.2
FA-parent,231.51056,3600841,0.8,1141301,4.4
FA-parent,231.52992000000003,3661384,0.8,852049,4.6
FA-parent,231.54187000000002,3460530,0.7,1055899,4.2
FA-parent,231.54331000000002,3427835,0.7,338625,4.1
FA-parent,231.56058,3430792,0.7,580908,4.1
FA-parent,231.56806,3384342,0.7,1172041,4.0
FA-parent,231.57509,3523332,0.8,758162,4.3
FA-parent,231.5837,3988850,0.9,783770,5.2
FA-parent,231.59192000000002,4111849,0.9,1159006,5.4
FA-parent,231.6045,3445171,0.7,1296326,4.1
FA-parent,231.63597000000001,3560395,0.8,951543,4.4
FA-parent,231.65715,3700860,0.8,988159,4.6
FA-parent,231.66111,3912031,0.8,774254,5.0
FA-parent,231.66976,3819606,0.8,999963,4.9
FA-parent,231.67652,3456523,0.7,1226966,4.2
FA-parent,231.6866,3614899,0.8,1039909,4.5
FA-parent,231.6933,3466392,0.7,608360,4.2
FA-parent,231.71075,3379750,0.7,763468,4.0
FA-parent,231.72072000000003,3462342,0.7,756645,4.2
FA-parent,231.76455,3573553,0.8,770813,4.4
FA-parent,231.77482,3841385,0.8,1055384,4.9
FA-parent,231.81333999999998,3866744,0.8,955755,4.9
FA-parent,231.82008,3461693,0.7,970899,4.2
FA-parent,231.82832000000002,3515492,0.8,1124727,4.3
FA-parent,231.83515,3578937,0.8,593595,4.4
FA-parent,231.83716,3676459,0.8,625410,4.6
FA-parent,231.84285,3525615,0.8,1083638,4.3
FA-parent,231.84678,3809523,0.8,1083502,4.8
FA-parent,231.84947000000003,3606597,0.8,974111,4.4
FA-parent,231.85598,3552250,0.8,533807,4.3
FA-parent,231.88567,3477138,0.8,1219671,4.2
FA-parent,231.88792999999998,3390324,0.7,1266108,4.0
FA-parent,231.91853999999998,3464540,0.7,991038,4.2
FA-parent,231.92318999999998,3440896,0.7,442587,4.1
FA-parent,231.93493999999998,3413466,0.7,1133652,4.1
FA-parent,231.9444,3385761,0.7,1233273,4.0
FA-parent,231.97047999999998,3665942,0.8,867919,4.6
FA-parent,231.97089,3509575,0.8,529578,4.3
FA-parent,231.98633999999998,3497427,0.8,778271,4.2
FA-parent,231.98897000000002,3911973,0.8,779931,5.0
FA-parent,231.9996,3482542,0.8,1191805,4.2
FA-parent,232.00494,4100034,0.9,787893,5.4
FA-parent,232.01398999999998,3767962,0.8,1089702,4.8
FA-parent,232.02364,3630498,0.8,1101640,4.5
FA-parent,232.03453,3963819,0.9,968709,5.1
FA-parent,232.04035,3570607,0.8,1003727,4.4
FA-parent,232.05112000000003,4084824,0.9,923469,5.4
FA-parent,232.05558,3825148,0.8,1075324,4.9
FA-parent,232.06157000000002,3508529,0.8,784444,4.3
FA-parent,232.08652,3867141,0.8,994625,4.9
FA-parent,232.10282,3416754,0.7,911162,4.1
FA-parent,232.10572000000002,3565861,0.8,1022327,4.4
FA-parent,232.10951,4179864,0.9,778565,5.6
FA-parent,232.11471,4208508,0.9,734873,5.6
FA-parent,232.12514,4256533,0.9,743031,5.7
FA-parent,232.12573999999998,3724565,0.8,1067878,4.7
FA-parent,232.12985,3449273,0.7,1062466,4.1
FA-parent,232.14542000000003,4264694,0.9,587335,5.7
FA-parent,232.16112,3501714,0.8,632256,4.2
FA-parent,232.17412000000002,3496877,0.8,888065,4.2
FA-parent,232.20215,4211140,0.9,396773,5.6
FA-parent,232.20397000000003,3582390,0.8,781071,4.4
FA-parent,232.2076,3751529,0.8,1001167,4.7
FA-parent,232.21722999999997,4187041,0.9,1181304,5.6
FA-parent,232.22017000000002,3564107,0.8,675040,4.4
FA-parent,232.24701000000002,3867466,0.8,840012,4.9
FA-parent,232.25257000000002,3936510,0.8,1172578,5.1
FA-parent,232.2555,4196033,0.9,934964,5.6
FA-parent,232.2991,3907493,0.8,1081193,5.0
FA-parent,232.29997999999998,3617158,0.8,1039664,4.5
FA-parent,232.30052,3461750,0.7,946439,4.2
FA-parent,232.30109,3432967,0.7,1088161,4.1
FA-parent,232.33811,4388678,0.9,1040213,6.0
FA-parent,232.3605,3660601,0.8,700444,4.5
FA-parent,232.36128,3627801,0.8,1042773,4.5
FA-parent,232.36729,3579646,0.8,882080,4.4
FA-parent,232.38034,3688681,0.8,945535,4.6
FA-parent,232.41802,3555993,0.8,976591,4.3
FA-parent,232.42452999999998,3547903,0.8,971555,4.3
FA-parent,232.44107000000002,3477709,0.8,757897,4.2
FA-parent,232.44531,3423520,0.7,1076804,4.1
FA-parent,232.48466000000002,3561986,0.8,850701,4.4
FA-parent,232.48949,3970182,0.9,963224,5.1
FA-parent,232.49348999999998,3479913,0.8,1190879,4.2
FA-parent,232.50048999999999,3528447,0.8,882312,4.3
FA-parent,232.51608,3552524,0.8,748885,4.3
FA-parent,232.52242,3419010,0.7,762525,4.1
FA-parent,232.52347999999998,3630755,0.8,938995,4.5
FA-parent,232.54247999999998,3942243,0.9,870020,5.1
FA-parent,232.54713999999998,3733271,0.8,1212086,4.7
FA-parent,232.58752,4116634,0.9,996336,5.4
FA-parent,232.59274,3499518,0.8,1260795,4.2
FA-parent,232.59412000000003,3499199,0.8,809284,4.2
FA-parent,232.60057999999998,3798893,0.8,661688,4.8
FA-parent,232.60277000000002,3511607,0.8,979915,4.3
FA-parent,232.6114,3502694,0.8,651160,4.2
FA-parent,232.62018999999998,4304838,0.9,874265,5.8
FA-parent,232.62766000000002,3648876,0.8,855917,4.5
FA-parent,232.65287,3559346,0.8,856926,4.4
FA-parent,232.66415,3607020,0.8,557144,4.4
FA-parent,232.67746,3595303,0.8,1038788,4.4
FA-parent,232.68198999999998,3398819,0.7,359387,4.0
FA-parent,232.68697999999998,3566671,0.8,1012250,4.4
FA-parent,232.69267999999997,3643124,0.8,941743,4.5
FA-parent,232.71639,3388297,0.7,1089249,4.0
FA-parent,232.73198,3605590,0.8,1021753,4.4
FA-parent,232.74627,4299699,0.9,940841,5.8
FA-parent,232.75132999999997,3382455,0.7,854397,4.0
FA-parent,232.75277000000003,3467256,0.7,866545,4.2
FA-parent,232.75535,3966587,0.9,792679,5.1
FA-parent,232.7633,3750098,0.8,1034543,4.7
FA-parent,232.77017,3658072,0.8,1165598,4.5
FA-parent,232.77222000000003,4031481,0.9,972490,5.3
FA-parent,232.80317999999997,3479228,0.8,761411,4.2
FA-parent,232.81162,3484724,0.8,824658,4.2
FA-parent,232.83694,4115026,0.9,872426,5.4
FA-parent,232.8384,3542003,0.8,1297837,4.3
FA-parent,232.84345,3590032,0.8,753700,4.4
FA-parent,232.84409,4902456,1.1,950105,6.9
FA-parent,232.84864,3658828,0.8,840201,4.5
FA-parent,232.85148999999998,3670847,0.8,957935,4.6
FA-parent,232.85499,3802370,0.8,757616,4.8
FA-parent,232.87276,4180593,0.9,972582,5.6
FA-parent,232.9,3419857,0.7,672446,4.1
FA-parent,232.90122000000002,3481578,0.8,1000953,4.2
FA-parent,232.94348,3462960,0.7,1188029,4.2
FA-parent,232.95236,4464520,1.0,412318,6.1
FA-parent,232.96239,3554209,0.8,792522,4.3
FA-parent,232.96871000000002,3492006,0.8,1266142,4.2
FA-parent,232.97962,3429456,0.7,1221590,4.1
FA-parent,232.98017000000002,4662640,1.0,1043468,6.5
FA-parent,232.9933,3629788,0.8,901954,4.5
FA-parent,233.00407,3626726,0.8,860690,4.5
FA-parent,233.01612000000003,4962512,1.1,1013533,7.1
FA-parent,233.02468,3536568,0.8,1260614,4.3
FA-parent,233.03987999999998,4203253,0.9,914044,5.6
FA-parent,233.0448,3482570,0.8,1473386,4.2
FA-parent,233.04552,12007275,2.6,950978,20.7
FA-parent,233.07956000000001,3887593,0.8,833393,5.0
FA-parent,233.08192999999997,10299531,2.2,677887,17.4
FA-parent,233.08302,3572572,0.8,871725,4.4
FA-parent,233.09106,3620883,0.8,1209579,4.5
FA-parent,233.10214,3999213,0.9,915087,5.2
FA-parent,233.10856,3792583,0.8,551349,4.8
FA-parent,233.11715,4040251,0.9,841027,5.3
FA-parent,233.11829,3965900,0.9,1149211,5.1
FA-parent,233.12204,3522055,0.8,697413,4.3
FA-parent,233.12767000000002,3653156,0.8,818463,4.5
FA-parent,233.13145,3424719,0.7,489487,4.1
FA-parent,233.14337,3499202,0.8,1035660,4.2
FA-parent,233.14805,3685062,0.8,784966,4.6
FA-parent,233.1486,4098727,0.9,874036,5.4
FA-parent,233.14982,3592616,0.8,1150200,4.4
FA-parent,233.1505,3616425,0.8,1000648,4.5
FA-parent,233.15821,3421200,0.7,1232681,4.1
FA-parent,233.16543,3821862,0.8,675472,4.9
FA-parent,233.1662,3616871,0.8,965157,4.5
FA-parent,233.2115,3798464,0.8,616107,4.8
FA-parent,233.22611,3917517,0.8,991131,5.0
FA-parent,233.25513999999998,3426647,0.7,936358,4.1
FA-parent,233.25798999999998,3444970,0.7,1344956,4.1
FA-parent,233.2674,3848338,0.8,954432,4.9
FA-parent,233.27295,3837911,0.8,963999,4.9
FA-parent,233.29786000000001,4572846,1.0,935969,6.3
FA-parent,233.30372000000003,3567635,0.8,1221077,4.4
FA-parent,233.31248,3481451,0.8,1123339,4.2
FA-parent,233.33411,3383983,0.7,412715,4.0
FA-parent,233.33922,3632324,0.8,984677,4.5
FA-parent,233.35182000000003,4098495,0.9,896922,5.4
FA-parent,233.35658999999998,4223876,0.9,788798,5.6
FA-parent,233.35771,3464901,0.7,1258981,4.2
FA-parent,233.36054,3482823,0.8,768926,4.2
FA-parent,233.37577000000002,3732741,0.8,984962,4.7
FA-parent,233.37737,3461639,0.7,729138,4.2
FA-parent,233.4023,3399038,0.7,1113525,4.0
FA-parent,233.40472999999997,4315848,0.9,599459,5.8
FA-parent,233.41168,3977750,0.9,1097003,5.2
FA-parent,233.41442999999998,3404121,0.7,765705,4.1
FA-parent,233.43443,3991755,0.9,719611,5.2
FA-parent,233.44842000000003,3697272,0.8,1044754,4.6
FA-parent,233.46032999999997,3869411,0.8,833296,4.9
FA-parent,233.46448999999998,3512999,0.8,1251794,4.3
FA-parent,233.46577000000002,3773992,0.8,764338,4.8
FA-parent,233.46707,3435793,0.7,614268,4.1
FA-parent,233.46847000000002,3758859,0.8,1175689,4.7
FA-parent,233.48327,3971352,0.9,485303,5.1
FA-parent,233.48479,3525658,0.8,1101731,4.3
FA-parent,233.48551,3620474,0.8,826537,4.5
FA-parent,233.48792999999998,3932749,0.8,773996,5.1
FA-parent,233.49132000000003,4334528,0.9,1070411,5.8
FA-parent,233.49832,3431558,0.7,1104352,4.1
FA-parent,233.50279,3570634,0.8,705340,4.4
FA-parent,233.50373,4106763,0.9,848269,5.4
FA-parent,233.52784,3647106,0.8,1088620,4.5
FA-parent,233.53091,3860732,0.8,767606,4.9
FA-parent,233.54997999999998,3603286,0.8,1275695,4.4
FA-parent,233.57195,3871531,0.8,1160507,5.0
FA-parent,233.58912,4816091,1.0,683630,6.8
FA-parent,233.59278999999998,3473566,0.7,791352,4.2
FA-parent,233.61587000000003,3579412,0.8,1129995,4.4
FA-parent,233.6188,3457126,0.7,978666,4.2
FA-parent,233.63258,4221299,0.9,706006,5.6
FA-parent,233.65987,3861453,0.8,866449,4.9
FA-parent,233.66484,3663777,0.8,1077594,4.6
FA-parent,233.66613999999998,3863875,0.8,818057,4.9
FA-parent,233.66855,4828821,1.0,765413,6.8
FA-parent,233.67007,3460678,0.7,1086663,4.2
FA-parent,233.68806,4187319,0.9,1001951,5.6
FA-parent,233.70844,3637154,0.8,734407,4.5
FA-parent,233.7296,3518958,0.8,1009834,4.3
FA-parent,233.73073,3416463,0.7,891557,4.1
FA-parent,233.74809,3412848,0.7,891823,4.1
FA-parent,233.77351000000002,3995592,0.9,1001543,5.2
FA-parent,233.80895,3660009,0.8,815908,4.5
FA-parent,233.80959,3473114,0.7,903108,4.2
FA-parent,233.83399,3524289,0.8,734771,4.3
FA-parent,233.84498,3499964,0.8,1031125,4.2
FA-parent,233.86516,3457951,0.7,738137,4.2
FA-parent,233.86927999999997,3651875,0.8,1200246,4.5
FA-parent,233.87528999999998,3469400,0.7,957385,4.2
FA-parent,233.88169,3381679,0.7,1265792,4.0
FA-parent,233.8851,3695234,0.8,1019826,4.6
FA-parent,233.89475,3437603,0.7,632888,4.1
FA-parent,233.89995,4073744,0.9,828681,5.3
FA-parent,233.90299,4161859,0.9,681840,5.5
FA-parent,233.90801000000002,4100392,0.9,708695,5.4
FA-parent,233.91814,3701585,0.8,1013439,4.6
FA-parent,233.91995,3425539,0.7,783755,4.1
FA-parent,233.92256,3688486,0.8,1035726,4.6
FA-parent,233.92458,3404008,0.7,1078038,4.0
FA-parent,233.92687999999998,3540914,0.8,490959,4.3
FA-parent,233.93214,3453423,0.7,857456,4.1
FA-parent,233.93382999999997,3400544,0.7,1263719,4.0
FA-parent,233.93667000000002,3588003,0.8,1052821,4.4
FA-parent,233.94912000000002,3681135,0.8,1106892,4.6
FA-parent,233.95586,3489830,0.8,736410,4.2
FA-parent,233.96141,3406267,0.7,953349,4.0
FA-parent,233.96311,4611820,1.0,534514,6.4
FA-parent,233.96712999999997,3629440,0.8,1134915,4.5
FA-parent,233.97369,3759399,0.8,895434,4.7
FA-parent,233.97451,3404295,0.7,1366558,4.0
FA-parent,233.97968999999998,3464844,0.7,1202279,4.2
FA-parent,233.985,3494066,0.8,710587,4.2
FA-parent,233.98556000000002,3972530,0.9,1059622,5.1
FA-parent,233.99172000000002,3486328,0.8,1078082,4.2
FA-parent,234.00011,3625728,0.8,1100904,4.5
FA-parent,234.00132000000002,4448737,1.0,561129,6.1
FA-parent,234.01,3469498,0.7,550012,4.2
FA-parent,234.01151000000002,4203915,0.9,620628,5.6
FA-parent,234.01673,3834672,0.8,1206501,4.9
FA-parent,234.02292000000003,3658734,0.8,755437,4.5
FA-parent,234.0296,3998124,0.9,832724,5.2
FA-parent,234.03476,3795073,0.8,1438441,4.8
FA-parent,234.04035,3667239,0.8,1016108,4.5
FA-parent,234.09335,3484698,0.8,896527,4.2
FA-parent,234.09398,3533747,0.8,728227,4.3
FA-parent,234.09577000000002,4372380,0.9,920923,5.9
FA-parent,234.10709,3669815,0.8,823418,4.6
FA-parent,234.13164,3469711,0.7,900365,4.2
FA-parent,234.14287000000002,3386986,0.7,1257759,4.0
FA-parent,234.14702999999997,3453550,0.7,873106,4.1
FA-parent,234.15956,3413978,0.7,1114716,4.1
FA-parent,234.16016000000002,3701883,0.8,1150141,4.6
FA-parent,234.16227999999998,3833405,0.8,1071303,4.9
FA-parent,234.17545,3750362,0.8,883600,4.7
FA-parent,234.18356,3454642,0.7,827646,4.1
FA-parent,234.18707999999998,3440565,0.7,1008682,4.1
FA-parent,234.25494,3598616,0.8,1032326,4.4
FA-parent,234.26587999999998,4310722,0.9,676608,5.8
FA-parent,234.26993,3592966,0.8,775273,4.4
FA-parent,234.27266,3536489,0.8,1033314,4.3
FA-parent,234.27712999999997,4044141,0.9,343390,5.3
FA-parent,234.28137999999998,3898930,0.8,1153915,5.0
FA-parent,234.28169,4190866,0.9,1140014,5.6
FA-parent,234.2847,3595621,0.8,899297,4.4
FA-parent,234.28772,4433464,1.0,1003227,6.0
FA-parent,234.29925,3512419,0.8,671771,4.2
FA-parent,234.30327000000003,3422871,0.7,650203,4.1
FA-parent,234.31102,3501007,0.8,686454,4.2
FA-parent,234.32469,3540940,0.8,944996,4.3
FA-parent,234.33902999999998,3556010,0.8,831707,4.3
FA-parent,234.35207999999997,3802503,0.8,703871,4.8
FA-parent,234.37342,4117740,0.9,965084,5.4
FA-parent,234.37895,3708578,0.8,781929,4.6
FA-parent,234.40072999999998,3650887,0.8,790685,4.5
FA-parent,234.42328999999998,3885246,0.8,1016644,5.0
FA-parent,234.43823999999998,4561005,1.0,1055164,6.3
FA-parent,234.44192999999999,3405728,0.7,827385,4.0
FA-parent,234.44349,3819346,0.8,935714,4.8
FA-parent,234.44737999999998,3566806,0.8,840158,4.4
FA-parent,234.48295,3456697,0.7,1227293,4.1
FA-parent,234.48984,3494528,0.8,776443,4.2
FA-parent,234.49052999999998,3702017,0.8,918734,4.6
FA-parent,234.51375,3516088,0.8,1226087,4.3
FA-parent,234.51835,3482684,0.8,903371,4.2
FA-parent,234.52435,3697922,0.8,919000,4.6
FA-parent,234.53272,3658459,0.8,892463,4.5
FA-parent,234.55985,4022838,0.9,588313,5.2
FA-parent,234.56099,3617623,0.8,825879,4.4
FA-parent,234.60948,3485224,0.8,736902,4.2
FA-parent,234.63296,3406655,0.7,1014277,4.0
FA-parent,234.63925,3481334,0.8,1021163,4.2
FA-parent,234.64191,3491161,0.8,520897,4.2
FA-parent,234.64805,3642527,0.8,1058750,4.5
FA-parent,234.65403999999998,3626581,0.8,737246,4.5
FA-parent,234.66402999999997,4051167,0.9,474809,5.3
FA-parent,234.68571,3398965,0.7,874526,4.0
FA-parent,234.71400000000003,3467505,0.7,815606,4.2
FA-parent,234.73261000000002,4830308,1.0,692920,6.8
FA-parent,234.75179,3564664,0.8,698307,4.3
FA-parent,234.76658999999998,4045943,0.9,1008068,5.3
