mass,intensity,assign,C,C_13,H,O,N,calc_mass,abs_error,rel_error,DBE,DBE-O,DBE_AI,CAI,AI,DBE-OC,H/C,O/C,class,CRAM,NOSC,brutto,Ke,KMD
448.08845,2315813,True,20.0,0.0,19.0,11.0,1.0,449.095814,-8.757999999553512e-05,-0.19545248264161932,12.0,1.0,0.0,8.0,0.0,0.05,0.95,0.55,unsat_highOC,True,0.2999999999999998,C20H19O11N,448.594349602052,0.4056503979480226
448.09654,3094055,True,20.0,1.0,20.0,11.0,0.0,449.10392,-0.00010358000001198242,-0.2311555452134989,12.0,1.0,1.0,10.0,0.1,0.047619047619047616,0.9523809523809523,0.5238095238095238,unsat_highOC,True,0.09523809523809534,C20(C_13)H20O11,448.60244655082,0.397553449180009
448.12487,2282541,True,21.0,0.0,23.0,10.0,1.0,449.132199,-5.2580000027058205e-05,-0.11733336743184596,11.0,1.0,0.0,10.0,0.0,0.047619047619047616,1.0952380952380953,0.47619047619047616,unsat_lowOC,True,0.0,C21H23O10N,448.6306939742359,0.36930602576410365
448.133,5030958,True,21.0,1.0,24.0,10.0,0.0,449.140305,-2.858000003080896e-05,-0.06377570951215143,11.0,1.0,1.0,12.0,0.08333333333333333,0.045454545454545456,1.0909090909090908,0.45454545454545453,unsat_lowOC,True,-0.18181818181818166,C21(C_13)H24O10,448.6387909230039,0.36120907699609006
448.16123,2146356,True,22.0,0.0,27.0,9.0,1.0,449.168584,-7.758000002078269e-05,-0.17310734357986007,10.0,1.0,0.0,12.0,0.0,0.045454545454545456,1.2272727272727273,0.4090909090909091,unsat_lowOC,True,-0.2727272727272725,C22H27O9N,448.6670383464199,0.33296165358012786
448.16756,2011189,True,24.0,2.0,25.0,6.0,1.0,449.174899,-6.258000000181063e-05,-0.13963527391810918,15.0,9.0,8.0,19.0,0.42105263157894735,0.34615384615384615,0.9615384615384616,0.23076923076923078,unsat_lowOC,False,-0.384615384615385,C24(C_13)2H25O6N,448.67334629503443,0.32665370496556534
448.16934,7958582,True,22.0,1.0,28.0,9.0,0.0,449.17669,-7.358000003088172e-05,-0.16417901329636186,10.0,1.0,1.0,14.0,0.07142857142857142,0.043478260869565216,1.2173913043478262,0.391304347826087,unsat_lowOC,True,-0.43478260869565233,C22(C_13)H28O9,448.67513529518783,0.3248647048121711
448.19762,1251899,True,23.0,0.0,31.0,8.0,1.0,449.204969,-7.258000003340648e-05,-0.16193749541420252,9.0,1.0,0.0,14.0,0.0,0.043478260869565216,1.3478260869565217,0.34782608695652173,unsat_lowOC,True,-0.5217391304347823,C23H31O8N,448.70338271860385,0.29661728139615207
448.20573,6334525,True,23.0,1.0,32.0,8.0,0.0,449.213075,-6.857999998666209e-05,-0.15301009200989482,9.0,1.0,1.0,16.0,0.0625,0.041666666666666664,1.3333333333333333,0.3333333333333333,unsat_lowOC,True,-0.666666666666667,C23(C_13)H32O8,448.7114796673718,0.2885203326281953
448.24204,1658436,True,24.0,1.0,36.0,7.0,0.0,449.24946,-0.00014358000002467897,-0.3203180139566538,8.0,1.0,1.0,18.0,0.05555555555555555,0.04,1.44,0.28,unsat_lowOC,True,-0.8799999999999999,C24(C_13)H36O7,448.7478240395558,0.2521759604442195
449.0361,7768291,True,19.0,0.0,14.0,13.0,0.0,450.043445,-6.858000004350551e-05,-0.15272714163405907,13.0,0.0,0.0,6.0,0.0,0.0,0.7368421052631579,0.6842105263157895,unsat_highOC,False,0.6315789473684212,C19H14O13,449.54092246881163,0.45907753118837036
449.07248,12253418,True,20.0,0.0,18.0,12.0,0.0,450.07983,-7.358000003088172e-05,-0.16384882910411638,12.0,0.0,0.0,8.0,0.0,0.0,0.9,0.6,unsat_highOC,True,0.2999999999999998,C20H18O12,449.57726684099555,0.4227331590044514
449.10888,15374578,True,21.0,0.0,22.0,11.0,0.0,450.116215,-5.858000001190966e-05,-0.13043607601771237,11.0,0.0,0.0,10.0,0.0,0.0,1.0476190476190477,0.5238095238095238,unsat_highOC,True,0.0,C21H22O11,449.6136112131795,0.3863887868204756
449.14525,31316216,True,22.0,0.0,26.0,10.0,0.0,450.1526,-7.358000003088172e-05,-0.16382228250411582,10.0,0.0,0.0,12.0,0.0,0.0,1.1818181818181819,0.45454545454545453,unsat_lowOC,True,-0.2727272727272725,C22H26O10,449.6499555853635,0.3500444146364998
449.16047,1103612,True,26.0,0.0,26.0,7.0,0.0,450.167855,-0.00010857999999935863,-0.2417398841874011,14.0,7.0,7.0,19.0,0.3684210526315789,0.2692307692307692,1.0,0.2692307692307692,unsat_lowOC,False,-0.4615384615384617,C26H26O7,449.66519355149416,0.3348064485058444
449.17994,7188736,True,25.0,1.0,27.0,6.0,1.0,450.187194,2.2420000010958674e-05,0.0499131818107431,14.0,8.0,7.0,19.0,0.3684210526315789,0.3076923076923077,1.0384615384615385,0.23076923076923078,unsat_lowOC,False,-0.4615384615384617,C25(C_13)H27O6N,449.68451095739397,0.31548904260603194
449.18163,35969280,True,23.0,0.0,30.0,9.0,0.0,450.188985,-7.858000001825793e-05,-0.17494036881752698,9.0,0.0,0.0,14.0,0.0,0.0,1.3043478260869565,0.391304347826087,unsat_lowOC,True,-0.5217391304347823,C23H30O9,449.6862999575475,0.31370004245252403
449.21637,3093767,True,26.0,1.0,31.0,5.0,1.0,450.223579,6.742000001103143e-05,0.15008357778909848,13.0,8.0,7.0,21.0,0.3333333333333333,0.2962962962962963,1.1481481481481481,0.18518518518518517,unsat_lowOC,False,-0.666666666666667,C26(C_13)H31O5N,449.72085532957794,0.27914467042205615
449.21803,16214279,True,24.0,0.0,34.0,8.0,0.0,450.22537,-6.357999999928587e-05,-0.14153483554363538,8.0,0.0,0.0,16.0,0.0,0.0,1.4166666666666667,0.3333333333333333,unsat_lowOC,True,-0.75,C24H34O8,449.72264432973134,0.2773556702686619
449.2544,2117903,True,25.0,0.0,38.0,7.0,0.0,450.261755,-7.858000001825793e-05,-0.17491203206525732,7.0,0.0,0.0,18.0,0.0,0.0,1.52,0.28,lipids,False,-0.96,C25H38O7,449.7589887019153,0.24101129808468613
450.03944,1609131,True,18.0,1.0,14.0,13.0,0.0,451.0468,-8.358000000563415e-05,-0.18571705627763235,13.0,0.0,0.0,6.0,0.0,0.0,0.7368421052631579,0.6842105263157895,unsat_highOC,False,0.6315789473684212,C18(C_13)H14O13,450.54315711365507,0.45684288634492987
450.06774,1938865,True,19.0,0.0,17.0,12.0,1.0,451.075079,-6.258000000181063e-05,-0.13904573565261671,12.0,0.0,-1.0,6.0,-0.16666666666666666,0.0,0.8947368421052632,0.631578947368421,unsat_highOC,True,0.5263157894736841,C19H17O12N,450.57140453707103,0.42859546292896766
450.07582,2914227,True,19.0,1.0,18.0,12.0,0.0,451.083185,-8.857999999301036e-05,-0.1968112839143644,12.0,0.0,0.0,8.0,0.0,0.0,0.9,0.6,unsat_highOC,True,0.2999999999999998,C19(C_13)H18O12,450.57950148583905,0.4204985141609541
450.08295,864564,True,23.0,0.0,17.0,9.0,1.0,451.090334,-0.00010758000000188339,-0.2390226068369917,16.0,7.0,6.0,13.0,0.46153846153846156,0.30434782608695654,0.7391304347826086,0.391304347826087,unsat_lowOC,False,0.17391304347826075,C23H17O9N,450.58664250320174,0.4133574967982554
450.10414,1867704,True,20.0,0.0,21.0,11.0,1.0,451.111464,-4.758000003968199e-05,-0.10570887003990231,11.0,0.0,-1.0,8.0,-0.125,0.0,1.05,0.55,unsat_highOC,True,0.20000000000000018,C20H21O11N,450.607748909255,0.39225109074499187
450.11222,3620282,True,20.0,1.0,22.0,11.0,0.0,451.11957,-7.358000003088172e-05,-0.16347034530829163,11.0,0.0,0.0,10.0,0.0,0.0,1.0476190476190477,0.5238095238095238,unsat_highOC,True,0.0,C20(C_13)H22O11,450.615845858023,0.3841541419769783
450.14045,1752512,True,21.0,0.0,25.0,10.0,1.0,451.147849,-0.00012258000002085545,-0.2723150075067803,10.0,0.0,-1.0,10.0,-0.1,0.0,1.1904761904761905,0.47619047619047616,unsat_lowOC,True,-0.0952380952380949,C21H25O10N,450.6440932814389,0.3559067185610729
450.14857,7203265,True,21.0,1.0,26.0,10.0,0.0,451.155955,-0.00010857999999935863,-0.24120925231276116,10.0,0.0,0.0,12.0,0.0,0.0,1.1818181818181819,0.45454545454545453,unsat_lowOC,True,-0.2727272727272725,C21(C_13)H26O10,450.6521902302069,0.3478097697931162
450.17694,1841095,True,22.0,0.0,29.0,9.0,1.0,451.184234,-1.7580000001737872e-05,-0.03905131169477022,9.0,0.0,-1.0,12.0,-0.08333333333333333,0.0,1.3181818181818181,0.4090909090909091,unsat_lowOC,True,-0.3636363636363633,C22H29O9N,450.6804376536229,0.31956234637709713
450.18323,1837000,True,24.0,2.0,27.0,6.0,1.0,451.190549,-4.257999999546236e-05,-0.0945837098273571,14.0,8.0,7.0,19.0,0.3684210526315789,0.3076923076923077,1.0384615384615385,0.23076923076923078,unsat_lowOC,False,-0.4615384615384617,C24(C_13)2H27O6N,450.68674560223747,0.3132543977625346
450.18499,9069000,True,22.0,1.0,30.0,9.0,0.0,451.19234,-7.35799999740383e-05,-0.1634439210735087,9.0,0.0,0.0,14.0,0.0,0.0,1.3043478260869565,0.391304347826087,unsat_lowOC,True,-0.5217391304347823,C22(C_13)H30O9,450.68853460239086,0.3114653976091404
450.21332,1235150,True,23.0,0.0,33.0,8.0,1.0,451.220619,-2.2579999989114086e-05,-0.05015400252732213,8.0,0.0,-1.0,14.0,-0.07142857142857142,0.0,1.434782608695652,0.34782608695652173,unsat_lowOC,True,-0.6086956521739131,C23H33O8N,450.7167820258068,0.2832179741931782
450.22136,4343248,True,23.0,1.0,34.0,8.0,0.0,451.228725,-8.857999999301036e-05,-0.1967476620678556,8.0,0.0,0.0,16.0,0.0,0.0,1.4166666666666667,0.3333333333333333,unsat_lowOC,True,-0.75,C23(C_13)H34O8,450.72487897457484,0.2751210254251646
451.01532,2207341,True,18.0,0.0,12.0,14.0,0.0,452.02271,-0.00011358000004357827,-0.2518318003999915,13.0,-1.0,-1.0,4.0,-0.25,-0.05555555555555555,0.6666666666666666,0.7777777777777778,unsat_highOC,False,0.8888888888888888,C18H12O14,451.5179774038307,0.4820225961693154
451.03047,1302384,True,22.0,0.0,12.0,11.0,0.0,452.037965,-0.00021858000000585243,-0.48462357766173186,17.0,6.0,6.0,11.0,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.5,aromatic_lowOC,False,0.4545454545454546,C22H12O11,451.5332153699614,0.46678463003860315
451.04988,2168948,True,21.0,1.0,13.0,10.0,1.0,452.057304,-0.00014758000001457994,-0.3271921943856408,17.0,7.0,6.0,11.0,0.5454545454545454,0.3181818181818182,0.5909090909090909,0.45454545454545453,aromatic_lowOC,False,0.4545454545454546,C21(C_13)H13O10N,451.55253277586127,0.44746722413873385
451.05174,10470004,True,19.0,0.0,16.0,13.0,0.0,452.059095,-7.858000001825793e-05,-0.17421504685528522,12.0,-1.0,-1.0,6.0,-0.16666666666666666,-0.05263157894736842,0.8421052631578947,0.6842105263157895,unsat_highOC,True,0.5263157894736841,C19H16O13,451.55432177601466,0.4456782239853396
451.06692,1635959,True,23.0,0.0,16.0,10.0,0.0,452.07435,-0.0001535799999994314,-0.3404816296425182,16.0,6.0,6.0,13.0,0.46153846153846156,0.2608695652173913,0.6956521739130435,0.43478260869565216,unsat_lowOC,False,0.17391304347826075,C23H16O10,451.5695597421454,0.43044025785462736
451.08812,11758204,True,20.0,0.0,20.0,12.0,0.0,452.09548,-8.358000000563415e-05,-0.18528530524287395,11.0,-1.0,-1.0,8.0,-0.125,-0.05,1.0,0.6,unsat_highOC,True,0.20000000000000018,C20H20O12,451.59066614819864,0.40933385180136383
451.10329,1749119,True,24.0,0.0,20.0,9.0,0.0,452.110735,-0.00016857999996156003,-0.3737059864084787,15.0,6.0,6.0,15.0,0.4,0.25,0.8333333333333334,0.375,unsat_lowOC,True,-0.08333333333333304,C24H20O9,451.60590411432923,0.39409588567076526
451.12451,21981826,True,21.0,0.0,24.0,11.0,0.0,452.131865,-7.858000001825793e-05,-0.17418694457159498,10.0,-1.0,-1.0,10.0,-0.1,-0.047619047619047616,1.1428571428571428,0.5238095238095238,unsat_highOC,True,-0.0952380952380949,C21H24O11,451.62701052038256,0.3729894796174449
451.1397,2219142,True,25.0,0.0,24.0,8.0,0.0,452.14712,-0.00014357999996783555,-0.31826061853531296,14.0,6.0,6.0,17.0,0.35294117647058826,0.24,0.96,0.32,unsat_lowOC,True,-0.3200000000000003,C25H24O8,451.6422484865132,0.35775151348678946
451.15907,8028810,True,24.0,1.0,25.0,7.0,1.0,452.166459,-0.0001125799999892596,-0.24953504755930012,14.0,7.0,6.0,17.0,0.35294117647058826,0.28,1.0,0.28,unsat_lowOC,False,-0.3200000000000003,C24(C_13)H25O7N,451.6615658924131,0.33843410758692016
451.1609,36297356,True,22.0,0.0,28.0,10.0,0.0,452.16825,-7.35799999740383e-05,-0.1630903741304672,9.0,-1.0,-1.0,12.0,-0.08333333333333333,-0.045454545454545456,1.2727272727272727,0.45454545454545453,unsat_lowOC,True,-0.3636363636363633,C22H28O10,451.6633548925665,0.33664510743352594
451.17622,1989261,True,26.0,0.0,28.0,7.0,0.0,452.183505,-8.580000024460688e-06,-0.019016959768980483,13.0,6.0,6.0,19.0,0.3157894736842105,0.23076923076923078,1.0769230769230769,0.2692307692307692,unsat_lowOC,False,-0.5384615384615383,C26H28O7,451.67859285869724,0.3214071413027568
451.19559,4533905,True,25.0,1.0,29.0,6.0,1.0,452.202844,2.2419999954115255e-05,0.04969020187922328,13.0,7.0,6.0,19.0,0.3157894736842105,0.2692307692307692,1.1153846153846154,0.23076923076923078,unsat_lowOC,False,-0.5384615384615383,C25(C_13)H29O6N,451.6979102645971,0.3020897354028875
451.1973,23460498,True,23.0,0.0,32.0,9.0,0.0,452.204635,-5.858000001190966e-05,-0.12983233723231424,8.0,-1.0,-1.0,14.0,-0.07142857142857142,-0.043478260869565216,1.391304347826087,0.391304347826087,unsat_lowOC,True,-0.6086956521739131,C23H32O9,451.69969926475045,0.30030073524955014
451.21244,1437076,True,27.0,0.0,32.0,6.0,0.0,452.21989,-0.00017358000000577967,-0.38469684037474605,12.0,6.0,6.0,21.0,0.2857142857142857,0.2222222222222222,1.1851851851851851,0.2222222222222222,unsat_lowOC,False,-0.7407407407407405,C27H32O6,451.7149372308812,0.28506276911878103
451.23366,6611609,True,24.0,0.0,36.0,8.0,0.0,452.24102,-8.358000000563415e-05,-0.1852255436920068,7.0,-1.0,-1.0,16.0,-0.0625,-0.041666666666666664,1.5,0.3333333333333333,aliphatics,False,-0.833333333333333,C24H36O8,451.7360436369344,0.26395636306557435
452.05514,1918267,True,18.0,1.0,16.0,13.0,0.0,453.06245,-3.3580000018185174e-05,-0.07428297357305831,12.0,-1.0,-1.0,6.0,-0.16666666666666666,-0.05263157894736842,0.8421052631578947,0.6842105263157895,unsat_highOC,True,0.5263157894736841,C18(C_13)H16O13,452.5565564208581,0.44344357914189914
452.08349,1401152,True,19.0,0.0,19.0,12.0,1.0,453.090729,3.7419999973087315e-05,0.08277232148665131,11.0,-1.0,-2.0,6.0,-0.3333333333333333,-0.05263157894736842,1.0,0.631578947368421,unsat_highOC,True,0.42105263157894735,C19H19O12N,452.58480384427406,0.41519615572593693
452.09146,2472258,True,19.0,1.0,20.0,12.0,0.0,453.098835,-9.858000002460621e-05,-0.21805322317879267,11.0,-1.0,-1.0,8.0,-0.125,-0.05,1.0,0.6,unsat_highOC,True,0.20000000000000018,C19(C_13)H20O12,452.5929007930421,0.40709920695792334
452.11975,1765703,True,20.0,0.0,23.0,11.0,1.0,453.127114,-8.757999999553512e-05,-0.1937097417123121,10.0,-1.0,-2.0,8.0,-0.25,-0.05,1.15,0.55,unsat_highOC,True,0.10000000000000009,C20H23O11N,452.62114821645804,0.37885178354196114
452.12785,5031753,True,20.0,1.0,24.0,11.0,0.0,453.13522,-9.357999998038657e-05,-0.20697685395930945,10.0,-1.0,-1.0,10.0,-0.1,-0.047619047619047616,1.1428571428571428,0.5238095238095238,unsat_highOC,True,-0.0952380952380949,C20(C_13)H24O11,452.629245165226,0.3707548347740044
452.15614,1832270,True,21.0,0.0,27.0,10.0,1.0,453.163499,-8.25800000081589e-05,-0.18263602482133473,9.0,-1.0,-2.0,10.0,-0.2,-0.047619047619047616,1.2857142857142858,0.47619047619047616,unsat_lowOC,True,-0.1904761904761907,C21H27O10N,452.6574925886419,0.34250741135809903
452.16238,2123600,True,23.0,2.0,25.0,7.0,1.0,453.169814,-0.00015757999998933236,-0.3485031195857833,14.0,7.0,6.0,17.0,0.35294117647058826,0.28,1.0,0.28,unsat_lowOC,False,-0.3200000000000003,C23(C_13)2H25O7N,452.6638005372565,0.33619946274347967
452.16426,8528720,True,21.0,1.0,28.0,10.0,0.0,453.171605,-6.857999998666209e-05,-0.15167054553728349,9.0,-1.0,-1.0,12.0,-0.08333333333333333,-0.045454545454545456,1.2727272727272727,0.45454545454545453,unsat_lowOC,True,-0.3636363636363633,C21(C_13)H28O10,452.6655895374099,0.33441046259008544
452.19251,1670485,True,22.0,0.0,31.0,9.0,1.0,453.199884,-9.757999997028755e-05,-0.215793047899638,8.0,-1.0,-2.0,12.0,-0.16666666666666666,-0.045454545454545456,1.4090909090909092,0.4090909090909091,unsat_lowOC,True,-0.45454545454545414,C22H31O9N,452.6938369608259,0.30616303917412324
452.20065,5448535,True,22.0,1.0,32.0,9.0,0.0,453.20799,-6.357999999928587e-05,-0.14060130165510792,8.0,-1.0,-1.0,14.0,-0.07142857142857142,-0.043478260869565216,1.391304347826087,0.391304347826087,unsat_lowOC,True,-0.6086956521739131,C22(C_13)H32O9,452.7019339095939,0.29806609040610965
452.23702,1791838,True,23.0,1.0,36.0,8.0,0.0,453.244375,-7.858000001825793e-05,-0.17375844201843083,7.0,-1.0,-1.0,16.0,-0.0625,-0.041666666666666664,1.5,0.3333333333333333,aliphatics,False,-0.833333333333333,C23(C_13)H36O8,452.7382782817778,0.2617217182221907
453.00983,937462,True,21.0,0.0,10.0,12.0,0.0,454.01723,-0.00012357999996148727,-0.2727976122758468,17.0,5.0,5.0,9.0,0.5555555555555556,0.23809523809523808,0.47619047619047616,0.5714285714285714,aromatic_highOC,False,0.6666666666666665,C21H10O12,453.51027030498045,0.4897296950195482
453.031,4040698,True,18.0,0.0,14.0,14.0,0.0,454.03836,-8.358000000563415e-05,-0.18449068608027738,12.0,-2.0,-2.0,4.0,-0.5,-0.1111111111111111,0.7777777777777778,0.7777777777777778,unsat_highOC,True,0.7777777777777777,C18H14O14,453.5313767110337,0.4686232889662847
453.04624,2977277,True,22.0,0.0,14.0,11.0,0.0,454.053615,-9.857999996776279e-05,-0.21759368308136226,16.0,5.0,5.0,11.0,0.45454545454545453,0.22727272727272727,0.6363636363636364,0.5,unsat_lowOC,False,0.36363636363636376,C22H14O11,453.5466146771644,0.4533853228355724
453.06742,9567233,True,19.0,0.0,18.0,13.0,0.0,454.074745,-4.8579999980313815e-05,-0.10722465980960143,11.0,-2.0,-2.0,6.0,-0.3333333333333333,-0.10526315789473684,0.9473684210526315,0.6842105263157895,unsat_highOC,True,0.42105263157894735,C19H18O13,453.5677210832177,0.4322789167823089
453.08264,2779652,True,23.0,0.0,18.0,10.0,0.0,454.09,-8.357999994879073e-05,-0.1844696586671048,15.0,5.0,5.0,13.0,0.38461538461538464,0.21739130434782608,0.782608695652174,0.43478260869565216,unsat_lowOC,True,0.08695652173913038,C23H18O10,453.58295904934835,0.4170409506516535
453.10376,12753928,True,20.0,0.0,22.0,12.0,0.0,454.11113,-9.357999998038657e-05,-0.20653106030368534,10.0,-2.0,-2.0,8.0,-0.25,-0.1,1.1,0.6,unsat_highOC,True,0.10000000000000009,C20H22O12,453.6040654554016,0.39593454459838995
453.11903,3341323,True,24.0,0.0,22.0,9.0,0.0,454.126385,-7.858000001825793e-05,-0.17342021591602086,14.0,5.0,5.0,15.0,0.3333333333333333,0.20833333333333334,0.9166666666666666,0.375,unsat_lowOC,True,-0.16666666666666696,C24H22O9,453.6193034215324,0.38069657846762084
453.14016,25148432,True,21.0,0.0,26.0,11.0,0.0,454.147515,-7.858000001825793e-05,-0.1734121293029025,9.0,-2.0,-2.0,10.0,-0.2,-0.09523809523809523,1.2380952380952381,0.5238095238095238,unsat_highOC,True,-0.1904761904761907,C21H26O11,453.64040982758553,0.359590172414471
453.15543,4299794,True,25.0,0.0,26.0,8.0,0.0,454.16277,-6.357999999928587e-05,-0.14030506044975755,13.0,5.0,5.0,17.0,0.29411764705882354,0.2,1.04,0.32,unsat_lowOC,True,-0.40000000000000036,C25H26O8,453.6556477937163,0.3443522062837019
453.1748,4778006,True,24.0,1.0,27.0,7.0,1.0,454.182109,-3.258000002070993e-05,-0.07189278843552187,13.0,6.0,5.0,17.0,0.29411764705882354,0.24,1.08,0.28,unsat_lowOC,False,-0.40000000000000036,C24(C_13)H27O7N,453.67496519961617,0.3250348003838326
453.17656,25623574,True,22.0,0.0,30.0,10.0,0.0,454.1839,-6.357999999928587e-05,-0.14029851852727307,8.0,-2.0,-2.0,12.0,-0.16666666666666666,-0.09090909090909091,1.3636363636363635,0.45454545454545453,unsat_lowOC,True,-0.45454545454545414,C22H30O10,453.6767541997695,0.3232458002304952
453.19184,3407897,True,26.0,0.0,30.0,7.0,0.0,454.199155,-3.858000000556139e-05,-0.08512951161159783,12.0,5.0,5.0,19.0,0.2631578947368421,0.19230769230769232,1.1538461538461537,0.2692307692307692,unsat_lowOC,True,-0.615384615384615,C26H30O7,453.6919921659002,0.30800783409978294
453.21295,9755677,True,23.0,0.0,34.0,9.0,0.0,454.220285,-5.858000001190966e-05,-0.1292549120935526,7.0,-2.0,-2.0,14.0,-0.14285714285714285,-0.08695652173913043,1.4782608695652173,0.391304347826087,unsat_lowOC,True,-0.6956521739130439,C23H34O9,453.7130985719535,0.2869014280465194
453.22819,1872416,True,27.0,0.0,34.0,6.0,0.0,454.23554,-7.358000003088172e-05,-0.16234647723673526,11.0,5.0,5.0,21.0,0.23809523809523808,0.18518518518518517,1.2592592592592593,0.2222222222222222,unsat_lowOC,False,-0.8148148148148149,C27H34O6,453.7283365380842,0.27166346191580715
453.24937,1663012,True,24.0,0.0,38.0,8.0,0.0,454.25667,-2.357999998658933e-05,-0.052024341449364464,6.0,-2.0,-2.0,16.0,-0.125,-0.08333333333333333,1.5833333333333333,0.3333333333333333,aliphatics,False,-0.916666666666667,C24H38O8,453.74944294413746,0.2505570558625436
454.03449,967101,True,17.0,1.0,14.0,14.0,0.0,455.041715,5.141999999458413e-05,0.11325130827524607,12.0,-2.0,-2.0,4.0,-0.5,-0.1111111111111111,0.7777777777777778,0.7777777777777778,unsat_highOC,True,0.7777777777777777,C17(C_13)H14O14,454.5336113558772,0.46638864412278735
454.04158,922046,True,21.0,0.0,13.0,11.0,1.0,455.048864,-7.579999970142026e-06,-0.016694506195097873,16.0,5.0,4.0,9.0,0.4444444444444444,0.23809523809523808,0.6190476190476191,0.5238095238095238,unsat_highOC,False,0.5714285714285716,C21H13O11N,454.5407523732399,0.4592476267600887
454.06252,981442,True,18.0,0.0,17.0,13.0,1.0,455.069994,-0.0001975800000020289,-0.4351383153184035,11.0,-2.0,-3.0,4.0,-0.75,-0.1111111111111111,0.9444444444444444,0.7222222222222222,unsat_highOC,True,0.6666666666666665,C18H17O13N,454.5618587792931,0.438141220706882
454.07083,1668804,True,18.0,1.0,18.0,13.0,0.0,455.0781,6.419999994511372e-06,0.014138763316972754,11.0,-2.0,-2.0,6.0,-0.3333333333333333,-0.10526315789473684,0.9473684210526315,0.6842105263157895,unsat_highOC,True,0.42105263157894735,C18(C_13)H18O13,454.5699557280611,0.43004427193892525
454.07789,1044933,True,22.0,0.0,17.0,10.0,1.0,455.085249,-8.257999995131549e-05,-0.18186307188688594,15.0,5.0,4.0,11.0,0.36363636363636365,0.22727272727272727,0.7727272727272727,0.45454545454545453,unsat_lowOC,False,0.27272727272727293,C22H17O10N,454.57709674542383,0.42290325457616973
454.08606,840903,True,22.0,1.0,18.0,10.0,0.0,455.093355,-1.8579999999213115e-05,-0.04091735385845827,15.0,5.0,5.0,13.0,0.38461538461538464,0.21739130434782608,0.782608695652174,0.43478260869565216,unsat_lowOC,True,0.08695652173913038,C22(C_13)H18O10,454.5851936941918,0.414806305808213
454.09898,1004873,True,19.0,0.0,21.0,12.0,1.0,455.106379,-0.00012258000002085545,-0.26994114811897496,10.0,-2.0,-3.0,6.0,-0.5,-0.10526315789473684,1.105263157894737,0.631578947368421,unsat_highOC,True,0.3157894736842106,C19H21O12N,454.5982031514771,0.4017968485229062
454.10709,2660555,True,19.0,1.0,22.0,12.0,0.0,455.114485,-0.00011857999997411106,-0.26112783214662216,10.0,-2.0,-2.0,8.0,-0.25,-0.1,1.1,0.6,unsat_highOC,True,0.10000000000000009,C19(C_13)H22O12,454.60630010024505,0.39369989975494946
454.11453,893964,True,23.0,0.0,21.0,9.0,1.0,455.121634,0.000172420000030149,0.3796839533633707,14.0,5.0,4.0,13.0,0.3076923076923077,0.21739130434782608,0.9130434782608695,0.391304347826087,unsat_lowOC,True,0.0,C23H21O9N,454.61344111760775,0.3865588823922508
454.12224,848078,True,23.0,1.0,22.0,9.0,0.0,455.12974,-0.00022358000005007206,-0.4923343988835959,14.0,5.0,5.0,15.0,0.3333333333333333,0.20833333333333334,0.9166666666666666,0.375,unsat_lowOC,True,-0.16666666666666696,C23(C_13)H22O9,454.6215380663758,0.37846193362418035
454.13546,1831120,True,20.0,0.0,25.0,11.0,1.0,455.142764,-2.75799999764903e-05,-0.06073077838160952,9.0,-2.0,-3.0,8.0,-0.375,-0.1,1.25,0.55,unsat_highOC,True,0.0,C20H25O11N,454.634547523661,0.36545247633898725
454.1435,5542098,True,20.0,1.0,26.0,11.0,0.0,455.15087,-9.357999998038657e-05,-0.20605821723835432,9.0,-2.0,-2.0,10.0,-0.2,-0.09523809523809523,1.2380952380952381,0.5238095238095238,unsat_highOC,True,-0.1904761904761907,C20(C_13)H26O11,454.642644472429,0.35735552757097366
454.1588,1209557,True,24.0,1.0,26.0,8.0,0.0,455.166125,-4.8580000037157234e-05,-0.10696699048252997,13.0,5.0,5.0,17.0,0.29411764705882354,0.2,1.04,0.32,unsat_lowOC,True,-0.40000000000000036,C24(C_13)H26O8,454.65788243855974,0.3421175614402614
454.17187,1169111,True,21.0,0.0,29.0,10.0,1.0,455.179149,-2.5799999827658127e-06,-0.005680668824262085,8.0,-2.0,-3.0,10.0,-0.3,-0.09523809523809523,1.380952380952381,0.47619047619047616,unsat_lowOC,True,-0.2857142857142856,C21H29O10N,454.670891895845,0.32910810415501146
454.1799,6180057,True,21.0,1.0,30.0,10.0,0.0,455.187255,-7.858000001825793e-05,-0.17301514227789017,8.0,-2.0,-2.0,12.0,-0.16666666666666666,-0.09090909090909091,1.3636363636363635,0.45454545454545453,unsat_lowOC,True,-0.45454545454545414,C21(C_13)H30O10,454.678988844613,0.32101115538699787
454.19525,1161436,True,25.0,1.0,30.0,7.0,0.0,455.20251,1.64199999692638e-05,0.036151853127622535,12.0,5.0,5.0,19.0,0.2631578947368421,0.19230769230769232,1.1538461538461537,0.2692307692307692,unsat_lowOC,True,-0.615384615384615,C25(C_13)H30O7,454.6942268107437,0.3057731892562856
454.21636,2350816,True,22.0,1.0,34.0,9.0,0.0,455.22364,-3.5799999802410554e-06,-0.007881706374999471,7.0,-2.0,-2.0,14.0,-0.14285714285714285,-0.08695652173913043,1.4782608695652173,0.391304347826087,unsat_lowOC,True,-0.6956521739130439,C22(C_13)H34O9,454.71533321679686,0.28466678320313576
