,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
2911,2911,434.027376037,0.0091049504171257,-0.047768876181481,17.0,O10,H10_C22_O10,0,22,10,10,0,0,True
2912,2912,434.038616037,0.0014215724854399,-0.0325155400896063,17.0,N2O9,H10_C21_N2_O9,0,21,10,9,2,0,True
2913,2913,434.046716037,0.0009198410199905556,-0.0460319113022295,17.0,N1O9,H11_C21_13C_N_O9,0,22,11,9,1,0,True
2914,2914,434.063776037,0.0034078388163072,-0.0143780713384346,16.0,O9,H14_C23_O9,0,23,14,9,0,0,True
2915,2915,434.074996037,0.0004427042342200536,-0.0452018664002243,16.0,N2O8,H14_C22_N2_O8,0,22,14,8,2,0,True
2916,2916,434.079026037,0.0007791594522272943,-0.0283842324705046,20.0,O6,H14_C27_O6,0,27,14,6,0,0,True
2917,2917,434.084886037,0.0010211711002675,-0.0591335952783609,11.0,O11,H18_C20_O11,0,20,18,11,0,0,True
2918,2918,434.100156037,0.0011038092239886,-0.0270651826449235,15.0,O8,H18_C24_O8,0,24,18,8,0,0,True
2919,2919,434.121296037,0.0014382968676215,-0.002711223957567,10.0,O10,H22_C21_O10,0,21,22,10,0,0,True
2920,2920,434.136536037,0.0005951912482291831,-0.0397501674981299,14.0,O7,H22_C25_O7,0,25,22,7,0,0,True
2921,2921,434.157656037,0.0019223201637021,-0.0614638476414054,9.0,O9,H26_C22_O9,0,22,26,9,0,0,True
2922,2922,434.194046037,0.0016606327719187,-0.0511130913754513,8.0,O8,H30_C23_O8,0,23,30,8,0,0,True
2923,2923,434.209326037,0.0003423579411301747,0.003977344288716,12.0,O5,H30_C27_O5,0,27,30,5,0,0,True
2924,2924,434.230466037,0.0007211160081851094,0.0283236690026295,7.0,O7,H34_C24_O7,0,24,34,7,0,0,True
2925,2925,435.022626037,0.0041112466551235,-0.0452987932343821,17.0,N1O10,H9_C21_N_O10,0,21,9,10,1,0,True
2926,2926,435.030736037,0.0021328506217535,-0.0357974704722977,17.0,O10,H10_C21_13C_O10,0,22,10,10,0,0,True
2927,2927,435.059016037,0.0022017157248543,-0.0349699682385981,16.0,N1O9,H13_C22_N_O9,0,22,13,9,1,0,True
2928,2928,435.067136037,0.000786045962537384,-0.0024846739824244,16.0,O9,H14_C22_13C_O9,0,23,14,9,0,0,True
2929,2929,435.074246037,0.0008578624271997482,-0.0949125358411512,20.0,N1O6,H13_C26_N_O6,0,26,13,6,1,0,True
2930,2930,435.095416037,0.0007545647725484024,-0.0016594059558513,15.0,N1O8,H17_C23_N_O8,0,23,17,8,1,0,True
2931,2931,435.124646037,0.00033350385644577364,-0.0138282214772276,10.0,O10,H22_C20_13C_O10,0,21,22,10,0,0,True
2932,2932,435.131786037,0.00036498504643475525,-0.0372990447775485,14.0,N1O7,H21_C24_N_O7,0,24,21,7,1,0,True
2933,2933,435.161016037,0.0004299150007870298,-0.0494644490555105,9.0,O9,H26_C21_13C_O9,0,22,26,9,0,0,True
2934,2934,435.988876037,0.0004220447032897844,-0.063806673740136,17.0,O9S1,H8_C21_O9_S,0,21,8,9,0,1,True
2935,2935,436.006656037,0.0023059971666929,-0.0121534842076199,17.0,O11,H8_C21_O11,0,21,8,11,0,0,True
2936,2936,436.017906037,0.0005096017629466394,0.0259645299685662,17.0,N2O10,H8_C20_N2_O10,0,20,8,10,2,0,True
2937,2937,436.021906037,0.0004781205729576578,-0.0260973126406817,21.0,O8,H8_C25_O8,0,25,8,8,0,0,True
2938,2938,436.025246037,0.00036498504643475525,-0.0993680993276585,16.0,O8S1,H12_C22_O8_S,0,22,12,8,0,1,True
2939,2939,436.025976037,0.0008686840862584607,-0.0562948109869937,17.0,N1O10,H9_C20_13C_N_O10,0,21,9,10,1,0,True
2940,2940,436.043036037,0.0047438218164646,-0.0247842508050051,16.0,O10,H12_C22_O10,0,22,12,10,0,0,True
2941,2941,436.054266037,0.0005617424838658901,-0.0325349413629388,16.0,N2O9,H12_C21_N2_O9,0,21,12,9,2,0,True
2942,2942,436.058296037,0.002066936880214,-0.0157937597936465,20.0,O7,H12_C26_O7,0,26,12,7,0,0,True
2943,2943,436.062386037,0.00040335274673382657,-0.00012383548568202065,16.0,N1O9,H13_C21_13C_N_O9,0,22,13,9,1,0,True
2944,2944,436.064206037,0.0009296788918621125,0.0682582968516505,11.0,O12,H16_C19_O12,0,19,16,12,0,0,True
2945,2945,436.079426037,0.00175704391626,-0.0144813069140898,15.0,O9,H16_C23_O9,0,23,16,9,0,0,True
2946,2946,436.094686037,0.0005361640169998426,-0.0054919266406218,19.0,O6,H16_C27_O6,0,27,16,6,0,0,True
2947,2947,436.100556037,0.0011333228396033,-0.0131689812168033,10.0,O11,H20_C20_O11,0,20,20,11,0,0,True
2948,2948,436.115816037,0.0008863922556272627,-0.0041800822715609,14.0,O8,H20_C24_O8,0,24,20,8,0,0,True
2949,2949,436.136926037,0.0017216275775224,-0.0487255233288647,9.0,O10,H24_C21_O10,0,21,24,10,0,0,True
2950,2950,436.152206037,0.0006335589485282544,0.0061194234225846,13.0,O7,H24_C25_O7,0,25,24,7,0,0,True
2951,2951,436.173316037,0.0021928616401699,-0.0384227996798758,8.0,O9,H28_C22_O9,0,22,28,9,0,0,True
2952,2952,436.209686037,0.001352707382339,-0.0739713056070314,7.0,O8,H32_C23_O8,0,23,32,8,0,0,True
2953,2953,436.246076037,0.00035022823862742013,-0.0636681944064891,6.0,O7,H36_C24_O7,0,24,36,7,0,0,True
2954,2954,437.010026037,0.0004732016370218794,0.0225646996162265,17.0,O11,H8_C20_13C_O11,0,21,8,11,0,0,True
2955,2955,437.038286037,0.0028687234377459,-0.0223779020814035,16.0,N1O10,H11_C21_N_O10,0,21,11,10,1,0,True
2956,2956,437.046386037,0.0011028254368015,-0.0358016917604106,16.0,O10,H12_C21_13C_O10,0,22,12,10,0,0,True
2957,2957,437.053546037,0.0012917125767354,-0.0134079680639007,20.0,N1O7,H11_C25_N_O7,0,25,11,7,1,0,True
2958,2958,437.061696037,0.0006001101841649614,0.0875688727168532,20.0,O7,H12_C25_13C_O7,0,26,12,7,0,0,True
2959,2959,437.074686037,0.001055603651818,0.0107807661117855,15.0,N1O9,H15_C22_N_O9,0,22,15,9,1,0,True
2960,2960,437.082786037,0.0004063041082952936,-0.0026425198767862,15.0,O9,H16_C22_13C_O9,0,23,16,9,0,0,True
2961,2961,437.089926037,0.0005125531245081064,-0.0260083779686878,19.0,N1O6,H15_C26_N_O6,0,26,15,6,1,0,True
2962,2962,437.111066037,0.000462379977963167,-0.0018210473259815,14.0,N1O8,H19_C23_N_O8,0,23,19,8,1,0,True
2963,2963,437.147436037,0.0003187470486384385,-0.0372963413272244,13.0,N1O7,H23_C24_N_O7,0,24,23,7,1,0,True
2964,2964,437.176666037,0.0004751692113961908,-0.0494056560121852,8.0,O9,H28_C21_13C_O9,0,22,28,9,0,0,True
2965,2965,438.004566037,0.0005056666141980168,0.0276412645608528,16.0,O9S1,H10_C21_O9_S,0,21,10,9,0,1,True
2966,2966,438.022296037,0.0036055800409255,-0.0350963868250248,16.0,O11,H10_C21_O11,0,21,10,11,0,0,True
2967,2967,438.033516037,0.0005784668660475366,-0.0656410957798111,16.0,N2O10,H10_C20_N2_O10,0,20,10,10,2,0,True
2968,2968,438.037576037,0.0013222099795372,0.0195120248067667,20.0,O8,H10_C25_O8,0,25,10,8,0,0,True
2969,2969,438.041636037,0.000625688651031009,-0.0333758227505722,16.0,N1O10,H11_C20_13C_N_O10,0,21,11,10,1,0,True
2970,2970,438.043446037,0.0005440343144970881,0.0118686858346061,11.0,O13,H14_C18_O13,0,18,14,13,0,0,True
2971,2971,438.048836037,0.0004299150007870298,0.0802810032313474,20.0,N2O7,H10_C24_N2_O7,0,24,10,7,2,0,True
2972,2972,438.058686037,0.0018996930583976,-0.0248391377315812,15.0,O10,H14_C22_O10,0,22,14,10,0,0,True
2973,2973,438.073946037,0.0013222099795372,-0.0158900114006676,19.0,O7,H14_C26_O7,0,26,14,7,0,0,True
2974,2974,438.079826037,0.0009424681252951362,-0.0007053509674590455,10.0,O12,H18_C19_O12,0,19,18,12,0,0,True
2975,2975,438.095066037,0.0011067605855501,-0.0374096885947545,14.0,O9,H18_C23_O9,0,23,18,9,0,0,True
2976,2976,438.116216037,0.0013428695104674,0.009547695088668,9.0,O11,H22_C20_O11,0,20,22,11,0,0,True
2977,2977,438.131466037,0.0008381866834566347,-0.0043297506598889,13.0,O8,H22_C24_O8,0,24,22,8,0,0,True
2978,2978,438.152586037,0.0020020069258617,-0.025847159886148,8.0,O10,H26_C21_O10,0,21,26,10,0,0,True
2979,2979,438.188956037,0.0017422871084526,-0.0612361395233306,7.0,O9,H30_C22_O9,0,22,30,9,0,0,True
2980,2980,438.204196037,0.0004240122776640957,-0.0979292311752853,11.0,O6,H30_C26_O6,0,26,30,6,0,0,True
2981,2981,438.225366037,0.0006925861797575949,-0.005342000147195,6.0,O8,H34_C23_O8,0,23,34,8,0,0,True
2982,2982,438.992646037,0.0071560679993703,-0.0151551513996231,12.0,O12S1,H10_C16_13C_O12_S,0,17,10,12,0,1,True
2983,2983,439.017546037,0.0011953014323941,-0.0326775093001283,16.0,N1O11,H9_C20_N_O11,0,20,9,11,1,0,True
2984,2984,439.025646037,0.0007427593263025342,-0.0460405904601248,16.0,O11,H10_C20_13C_O11,0,21,10,11,0,0,True
2985,2985,439.032816037,0.0009267275303006454,-0.000970314677965906,20.0,N1O8,H9_C24_N_O8,0,24,9,8,1,0,True
2986,2986,439.053956037,0.0009080355737446876,0.0231087770102251,15.0,N1O10,H13_C21_N_O10,0,21,13,10,1,0,True
2987,2987,439.069166037,0.0014579726113647,-0.0818413196857905,19.0,N1O7,H13_C25_N_O7,0,25,13,7,1,0,True
2988,2988,439.077326037,0.0004249960648512514,0.041448280134069,19.0,O7,H14_C25_13C_O7,0,26,14,7,0,0,True
2989,2989,439.090336037,0.0006552022666456793,0.0105627467209193,14.0,N1O9,H17_C22_N_O9,0,22,17,9,1,0,True
2990,2990,439.119566037,0.000377774279867779,-0.001496175744642,9.0,O11,H22_C19_13C_O11,0,20,22,11,0,0,True
2991,2991,439.192346037,0.00039646623642373687,0.0189598022849796,7.0,O9,H30_C21_13C_O9,0,22,30,9,0,0,True
2992,2992,439.983796037,0.000332520069258618,-0.0510450616162959,16.0,O10S1,H8_C20_O10_S,0,20,8,10,0,1,True
2993,2993,440.001606037,0.0005263261451282858,0.0683202050829583,16.0,O12,H8_C20_O12,0,20,8,12,0,0,True
2994,2994,440.016826037,0.0008185109397135211,-0.0136790223808086,20.0,O9,H8_C24_O9,0,24,8,9,0,0,True
2995,2995,440.036156037,0.00039449866204942544,-0.0346926036075907,20.0,N1O8,H9_C23_13C_N_O8,0,24,9,8,1,0,True
2996,2996,440.037946037,0.0014461671651188,-0.035103790818242,15.0,O11,H12_C21_O11,0,21,12,11,0,0,True
2997,2997,440.053206037,0.0035032661734613,-0.0261945596839427,19.0,O8,H12_C25_O8,0,25,12,8,0,0,True
2998,2998,440.059076037,0.0006473319691484338,-0.033802279708928,10.0,O13,H16_C18_O13,0,18,16,13,0,0,True
2999,2999,440.064426037,0.0005263261451282858,-0.0565985308905757,19.0,N2O7,H12_C24_N2_O7,0,24,12,7,2,0,True
3000,3000,440.074316037,0.0013113883204785,-0.0703403920993099,14.0,O10,H16_C22_O10,0,22,16,10,0,0,True
3001,3001,440.089586037,0.000979852038407052,-0.038708027922778,18.0,O7,H16_C26_O7,0,26,16,7,0,0,True
3002,3002,440.095456037,0.0012779395561152,-0.0463149521592399,9.0,O12,H20_C19_O12,0,19,20,12,0,0,True
3003,3003,440.110696037,0.000791948685660318,-0.0828496111165943,13.0,O9,H20_C23_O9,0,23,20,9,0,0,True
3004,3004,440.131856037,0.0015376593735243,-0.0133846252277706,8.0,O11,H24_C20_O11,0,20,24,11,0,0,True
3005,3005,440.147106037,0.0006797969463245711,-0.0271977249677127,12.0,O8,H24_C24_O8,0,24,24,8,0,0,True
3006,3006,440.168216037,0.0014333779316858,-0.0713340920090607,7.0,O10,H28_C21_O10,0,21,28,10,0,0,True
3007,3007,440.183476037,0.0007112781363135528,-0.0624262415061953,11.0,O7,H28_C25_O7,0,25,28,7,0,0,True
3008,3008,440.204596037,0.0006542184794585236,-0.0838405603050528,6.0,O9,H32_C22_O9,0,22,32,9,0,0,True
3009,3009,440.219846037,0.0005607586966787345,-0.0976489369097167,10.0,O6,H32_C26_O6,0,26,32,6,0,0,True
3010,3010,440.989716037,0.0031087675114119,0.0936552452546136,12.0,O15,H8_C15_13C_O15,0,16,8,15,0,0,True
3011,3011,441.033196037,0.0007240673697465765,-0.032695951559178,15.0,N1O11,H11_C20_N_O11,0,20,11,11,1,0,True
3012,3012,441.041326037,0.000332520069258618,0.0220228796727764,15.0,O11,H12_C20_13C_O11,0,21,12,11,0,0,True
3013,3013,441.048456037,0.003305524948843,-0.0238069079026754,19.0,N1O8,H11_C24_N_O8,0,24,11,8,1,0,True
3014,3014,441.056576037,0.0008263812372107666,0.0082370386475298,19.0,O8,H12_C24_13C_O8,0,25,12,8,0,0,True
3015,3015,441.069556037,0.0004279474264127184,-0.090525404512317,14.0,N1O10,H15_C21_N_O10,0,21,15,10,1,0,True
3016,3016,441.084836037,0.0010093656540217,-0.0362923380738137,18.0,N1O7,H15_C25_N_O7,0,25,15,7,1,0,True
3017,3017,441.106016037,0.00039646623642373687,0.078357580336928,13.0,N1O9,H19_C22_N_O9,0,22,19,9,1,0,True
3018,3018,441.999426037,0.00032169841019990555,-0.096228631742378,15.0,O10S1,H10_C20_O10_S,0,20,10,10,0,1,True
3019,3019,442.014696037,0.0004269636392255628,-0.0647331416427403,19.0,O7S1,H10_C24_O7_S,0,24,10,7,0,1,True
3020,3020,442.017226037,0.0010123170155831,-2.941056465871961e-05,15.0,O12,H10_C20_O12,0,20,10,12,0,0,True
3021,3021,442.032466037,0.0041535495041712,-0.0364068279570276,19.0,O9,H10_C24_O9,0,24,10,9,0,0,True
3022,3022,442.043696037,0.0010142845899575,-0.0440522059847586,19.0,N2O8,H10_C23_N2_O8,0,23,10,8,2,0,True
3023,3023,442.051806037,0.0009149220840547772,-0.034701814896202,19.0,N1O8,H11_C23_13C_N_O8,0,24,11,8,1,0,True
3024,3024,442.053606037,0.0012474421533133,-0.012489435351645,14.0,O11,H14_C21_O11,0,21,14,11,0,0,True
3025,3025,442.068846037,0.0025116086888084,-0.0488634296473795,18.0,O8,H14_C25_O8,0,25,14,8,0,0,True
3026,3026,442.080086037,0.0005243585707539745,-0.0338875250564377,18.0,N2O7,H14_C24_N2_O7,0,24,14,7,2,0,True
3027,3027,442.088226037,0.00033350385644577364,0.0433216694430241,18.0,N1O7,H15_C24_13C_N_O7,0,25,15,7,1,0,True
3028,3028,442.089976037,0.0009050842121832204,-0.0475672401050717,13.0,O10,H18_C22_O10,0,22,18,10,0,0,True
3029,3029,442.105236037,0.0005942074610420274,-0.0386989309410494,17.0,O7,H18_C26_O7,0,26,18,7,0,0,True
3030,3030,442.111116037,0.0008745868093813947,-0.0236524250375401,8.0,O12,H22_C19_O12,0,19,22,12,0,0,True
3031,3031,442.126386037,0.0008529434912639698,0.0078326019299364,12.0,O9,H22_C23_O9,0,23,22,9,0,0,True
3032,3032,442.147496037,0.0010123170155831,-0.0361078602316598,7.0,O11,H26_C20_O11,0,20,26,11,0,0,True
3033,3033,442.162736037,0.0007486620494254684,-0.0724733165940605,11.0,O8,H26_C24_O8,0,24,26,8,0,0,True
3034,3034,442.183886037,0.0008204785140878326,-0.0259462190608275,6.0,O10,H30_C21_O10,0,21,30,10,0,0,True
3035,3035,442.199136037,0.0009336140406107352,-0.0396947857498436,10.0,O7,H30_C25_O7,0,25,30,7,0,0,True
3036,3036,442.235556037,0.0003679364079962223,0.0383031163950185,9.0,O6,H34_C26_O6,0,26,34,6,0,0,True
3037,3037,443.012456037,0.0004407366598457422,-0.042856582761214,15.0,N1O12,H9_C19_N_O12,0,19,9,12,1,0,True
3038,3038,443.027716037,0.0025539115378561,-0.0340069016020996,19.0,N1O9,H9_C23_N_O9,0,23,9,9,1,0,True
3039,3039,443.035826037,0.0010142845899575,-0.0246774625349269,19.0,O9,H10_C23_13C_O9,0,24,10,9,0,0,True
3040,3040,443.064106037,0.002818550291201,-0.0238656208946775,18.0,N1O8,H13_C24_N_O8,0,24,13,8,1,0,True
3041,3041,443.072236037,0.0006512671178970565,0.0306022334989093,18.0,O8,H14_C24_13C_O8,0,25,14,8,0,0,True
3042,3042,443.100516037,0.0006089642688493625,0.0314104803138306,17.0,N1O7,H17_C25_N_O7,0,25,17,7,1,0,True
3043,3043,444.011726037,0.0014176373366913,-0.0465280505388684,19.0,O10,H8_C23_O10,0,23,8,10,0,0,True
3044,3044,444.031046037,0.0004938611679521487,-0.0898720941694635,19.0,N1O9,H9_C22_13C_N_O9,0,23,9,9,1,0,True
3045,3045,444.032866037,0.0008391704706437904,-0.0227167868320511,14.0,O12,H12_C20_O12,0,20,12,12,0,0,True
3046,3046,444.048116037,0.0054580513143396,-0.0364082166518059,18.0,O9,H12_C24_O9,0,24,12,9,0,0,True
3047,3047,444.059346037,0.0008903274043758854,-0.0440188910328338,18.0,N2O8,H12_C23_N2_O8,0,23,12,8,2,0,True
3048,3048,444.067446037,0.0006030615457264285,-0.057230045035751,18.0,N1O8,H13_C23_13C_N_O8,0,24,13,8,1,0,True
3049,3049,444.069236037,0.0010270738233905,-0.0576374086153718,13.0,O11,H16_C21_O11,0,21,16,11,0,0,True
3050,3050,444.084506037,0.0015268377144656,-0.0262900412813102,17.0,O8,H16_C25_O8,0,25,16,8,0,0,True
3051,3051,444.090376037,0.0005666614198016685,-0.0338286997731737,8.0,O13,H20_C18_O13,0,18,20,13,0,0,True
3052,3052,444.105636037,0.0007161970722493311,-0.0250008085059774,12.0,O10,H20_C22_O10,0,22,20,10,0,0,True
3053,3053,444.120896037,0.0004977963167007713,-0.0161735240196989,16.0,O7,H20_C26_O7,0,26,20,7,0,0,True
3054,3054,444.126756037,0.000586337163544782,-0.0462277934900079,7.0,O12,H24_C19_O12,0,19,24,12,0,0,True
3055,3055,444.141996037,0.000912954509680466,-0.0824308447621754,11.0,O9,H24_C23_O9,0,23,24,9,0,0,True
3056,3056,444.163136037,0.0005332126554383756,-0.0586248560656112,6.0,O11,H28_C20_O11,0,20,28,11,0,0,True
3057,3057,444.178386037,0.0010841334802455,-0.0723110375871783,10.0,O8,H28_C24_O8,0,24,28,8,0,0,True
3058,3058,444.214796037,0.0008913111915630411,-0.017169621701649,9.0,O7,H32_C25_O7,0,25,32,7,0,0,True
3059,3059,444.251196037,0.0003610498976861326,0.0154529690638099,8.0,O6,H36_C26_O6,0,26,36,6,0,0,True
3060,3060,445.006976037,0.0003797418542420904,-0.0441161621642176,19.0,N1O10,H7_C22_N_O10,0,22,7,10,1,0,True
3061,3061,445.043366037,0.0045814969305839,-0.0340191567198558,18.0,N1O9,H11_C23_N_O9,0,23,11,9,1,0,True
3062,3062,445.051476037,0.0012976152998583,-0.0247319704521734,18.0,O9,H12_C23_13C_O9,0,24,12,9,0,0,True
3063,3063,445.079726037,0.0012189123248858,-0.0913274579882078,17.0,N1O8,H15_C24_N_O8,0,24,15,8,1,0,True
3064,3064,445.087886037,0.0004122068314182277,0.0302973871765607,17.0,O8,H16_C24_13C_O8,0,25,16,8,0,0,True
3065,3065,445.116146037,0.00041122304423107193,-0.0138300980126498,16.0,N1O7,H19_C25_N_O7,0,25,19,7,1,0,True
3066,3066,446.012116037,0.0004072878954824493,-0.0552742832290335,14.0,O13,H10_C19_O13,0,19,10,13,0,0,True
3067,3067,446.027386037,0.0070291594522272,-0.0240635448551622,18.0,O10,H10_C23_O10,0,23,10,10,0,0,True
3068,3068,446.038606037,0.0008716354478199276,-0.0540603429133229,18.0,N2O9,H10_C22_N2_O9,0,22,10,9,2,0,True
3069,3069,446.042656037,0.0004525421060916103,0.0071450565572838,22.0,O7,H10_C27_O7,0,27,10,7,0,0,True
3070,3070,446.046726037,0.0010093656540217,-0.0223743374322153,18.0,N1O9,H11_C22_13C_N_O9,0,23,11,9,1,0,True
3071,3071,446.048486037,0.0007998189831575634,-0.0900372970036899,13.0,O12,H14_C20_O12,0,20,14,12,0,0,True
3072,3072,446.063766037,0.0030280969620651,-0.0364095925413924,17.0,O9,H14_C24_O9,0,24,14,9,0,0,True
3073,3073,446.079006037,0.0007152132850621754,-0.0724557747720408,21.0,O6,H14_C28_O6,0,28,14,6,0,0,True
3074,3074,446.083146037,0.0003236659845742169,0.05494939734078,17.0,N1O8,H15_C23_13C_N_O8,0,24,15,8,1,0,True
3075,3075,446.084906037,0.0009464032740437588,-0.0127083429282112,12.0,O11,H18_C21_O11,0,21,18,11,0,0,True
3076,3076,446.100166037,0.001125452542106,-0.0039206440859972,16.0,O8,H18_C25_O8,0,25,18,8,0,0,True
3077,3077,446.136516037,0.0004918935935778372,-0.0835103128563165,15.0,O7,H22_C26_O7,0,26,22,7,0,0,True
3078,3078,446.157666037,0.0011943176452069,-0.0373970935871543,10.0,O9,H26_C23_O9,0,23,26,9,0,0,True
3079,3079,446.172936037,0.00036498504643475525,-0.0061971485789652,14.0,O6,H26_C27_O6,0,27,26,6,0,0,True
3080,3080,446.194046037,0.0013045018101684,-0.0497384493291193,9.0,O8,H30_C24_O8,0,24,30,8,0,0,True
3081,3081,446.230476037,0.0006847158822603494,0.0499719342805184,8.0,O7,H34_C25_O7,0,25,34,7,0,0,True
3082,3082,447.004866037,0.0003207146230127499,-0.0497220536744641,18.0,N1O8S1,H9_C22_N_O8_S,0,22,9,8,1,1,True
3083,3083,447.022626037,0.001965606799937,-0.0440827797998237,18.0,N1O10,H9_C22_N_O10,0,22,9,10,1,0,True
3084,3084,447.030756037,0.0015917676688178,0.0099031219188762,18.0,O10,H10_C22_13C_O10,0,23,10,10,0,0,True
3085,3085,447.059016037,0.0019498662049425,-0.034031301074287,17.0,N1O9,H13_C23_N_O9,0,23,13,9,1,0,True
3086,3086,447.067156037,0.000719148433810798,0.0423180270734614,17.0,O9,H14_C23_13C_O9,0,24,14,9,0,0,True
3087,3087,447.095376037,0.0014373130804344,-0.0910812370693405,16.0,N1O8,H17_C24_N_O8,0,24,17,8,1,0,True
3088,3088,447.103496037,0.0003472768770659531,-0.0594694521378133,16.0,O8,H18_C24_13C_O8,0,25,18,8,0,0,True
3089,3089,447.197406037,0.000374822918306312,-0.0380883245725762,9.0,O8,H30_C23_13C_O8,0,24,30,8,0,0,True
3090,3090,448.006706037,0.0007988351959704077,0.0997775243838375,18.0,O11,H8_C22_O11,0,22,8,11,0,0,True
3091,3091,448.027776037,0.0004368015110971195,-0.0328707297580193,13.0,O13,H12_C19_O13,0,19,12,13,0,0,True
3092,3092,448.043026037,0.0045283724224775,-0.0464397362139748,17.0,O10,H12_C23_O10,0,23,12,10,0,0,True
3093,3093,448.054256037,0.0007240673697465765,-0.0539823015303044,17.0,N2O9,H12_C22_N2_O9,0,22,12,9,2,0,True
3094,3094,448.058286037,0.0014205886982527,-0.03768929285462,21.0,O7,H12_C27_O7,0,27,12,7,0,0,True
3095,3095,448.064166037,0.0007899811112860066,-0.0228427104117014,12.0,O12,H16_C20_O12,0,20,16,12,0,0,True
3096,3096,448.069536037,0.0003364552180072407,-0.0005958896935963919,21.0,N2O6,H12_C26_N2_O6,0,26,12,6,2,0,True
3097,3097,448.079406037,0.0019557689280654,-0.0587284299594373,16.0,O9,H16_C24_O9,0,24,16,9,0,0,True
3098,3098,448.100526037,0.0010300251849519,-0.0797655836923478,11.0,O11,H20_C21_O11,0,21,20,11,0,0,True
3099,3099,448.115816037,0.0008745868093813947,-0.0040681447200093,15.0,O8,H20_C25_O8,0,25,20,8,0,0,True
3100,3100,448.136906037,0.0013733669132693,-0.0920499950234798,10.0,O10,H24_C22_O10,0,22,24,10,0,0,True
3101,3101,448.152206037,0.0006040453329135842,0.0059555659650472,14.0,O7,H24_C26_O7,0,26,24,7,0,0,True
3102,3102,448.173306037,0.0015671729891389,-0.0597068134557383,9.0,O9,H28_C23_O9,0,23,28,9,0,0,True
3103,3103,448.188556037,0.00037875806705493467,-0.0732705008383845,13.0,O6,H28_C27_O6,0,27,28,6,0,0,True
3104,3104,448.209686037,0.0012946639382968,-0.0719908582964592,8.0,O8,H32_C24_O8,0,24,32,8,0,0,True
3105,3105,448.246126037,0.0005538721863686448,0.0495821351670146,7.0,O7,H36_C25_O7,0,25,36,7,0,0,True
3106,3106,449.038286037,0.0025657169841019,-0.0217798799676394,17.0,N1O10,H11_C22_N_O10,0,22,11,10,1,0,True
3107,3107,449.046376037,0.0010605225877538,-0.0571143680058054,17.0,O10,H12_C22_13C_O10,0,23,12,10,0,0,True
3108,3108,449.053546037,0.00109987407524,-0.0130496686624445,21.0,N1O7,H11_C26_N_O7,0,26,11,7,1,0,True
3109,3109,449.074666037,0.0012435070045647,-0.0340433366631768,16.0,N1O9,H15_C23_N_O9,0,23,15,9,1,0,True
3110,3110,449.082766037,0.0005519046119943333,-0.0471071293671269,16.0,O9,H16_C23_13C_O9,0,24,16,9,0,0,True
3111,3111,449.089916037,0.0006109318432236739,-0.0475806719642933,20.0,N1O6,H15_C27_N_O6,0,27,15,6,1,0,True
3112,3112,449.111056037,0.0004820557217062805,-0.0240385976351249,15.0,N1O8,H19_C24_N_O8,0,24,19,8,1,0,True
3113,3113,449.140286037,0.00031973083582559423,-0.0358262226902788,10.0,O10,H24_C21_13C_O10,0,22,24,10,0,0,True
3114,3114,449.176656037,0.0005243585707539745,-0.0703487137759246,9.0,O9,H28_C22_13C_O9,0,23,28,9,0,0,True
3115,3115,450.004536037,0.00070734298756493,-0.0397618213070249,17.0,O9S1,H10_C22_O9_S,0,22,10,9,0,1,True
3116,3116,450.022286037,0.005024201164804,-0.0563816519797119,17.0,O11,H10_C22_O11,0,22,10,11,0,0,True
3117,3117,450.033526037,0.0008755705965685503,-0.0416702286927274,17.0,N2O10,H10_C21_N2_O10,0,21,10,10,2,0,True
3118,3118,450.037546037,0.0017294978750196,-0.0476693559835792,21.0,O8,H10_C26_O8,0,26,10,8,0,0,True
3119,3119,450.043396037,0.0006335589485282544,-0.0995481777888097,12.0,O13,H14_C19_O13,0,19,14,13,0,0,True
3120,3120,450.058676037,0.0024329057138359,-0.0463961725960023,16.0,O10,H14_C23_O10,0,23,14,10,0,0,True
3121,3121,450.069926037,0.000332520069258618,-0.009467417768986,16.0,N2O9,H14_C22_N2_O9,0,22,14,9,2,0,True
3122,3122,450.073926037,0.0015435620966472,-0.0599034923898151,20.0,O7,H14_C27_O7,0,27,14,7,0,0,True
3123,3123,450.079806037,0.0008991814890602865,-0.0451231087532912,11.0,O12,H18_C20_O12,0,20,18,12,0,0,True
3124,3124,450.095076037,0.0013517235951518,-0.0141947786232203,15.0,O9,H18_C24_O9,0,24,18,9,0,0,True
3125,3125,450.116176037,0.0010782307571226,-0.0795727900381657,10.0,O11,H22_C21_O11,0,21,22,11,0,0,True
3126,3126,450.131456037,0.0007024240516291517,-0.0264300568631362,14.0,O8,H22_C25_O8,0,25,22,8,0,0,True
3127,3127,450.152586037,0.0018780497402801,-0.025158135923486,9.0,O10,H26_C22_O10,0,22,26,10,0,0,True
3128,3128,450.188956037,0.0016340705178655,-0.0596038612001378,8.0,O9,H30_C23_O9,0,23,30,9,0,0,True
3129,3129,450.225326037,0.0009621438690382496,-0.0940440209245162,7.0,O8,H34_C24_O8,0,24,34,8,0,0,True
3130,3130,451.017576037,0.001889855186526,0.0347081818298649,17.0,N1O11,H9_C21_N_O11,0,21,9,11,1,0,True
