,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
6081,6081,500.241016037,0.002464647709418,-0.0048276728730373,10.0,O8,H36_C28_O8,0,28,36,8,0,0,True
6082,6082,500.262176037,0.0022489910348439,0.0562844870610184,5.0,O10,H40_C25_O10,0,25,40,10,0,0,True
6083,6083,501.017966037,0.0103669244277396,0.0232726186114173,16.0,N1O14,H11_C21_N_O14,0,21,11,14,1,0,True
6084,6084,501.026076037,0.0108290458732554,0.0315213135620091,16.0,O14,H12_C21_13C_O14,0,22,12,14,0,0,True
6085,6085,501.033206037,0.0028343448658307,-0.0088217705508583,20.0,N1O11,H11_C25_N_O11,0,25,11,11,1,0,True
6086,6086,501.054346037,0.0334575926553498,0.0122781092999349,15.0,N1O13,H15_C22_N_O13,0,22,15,13,1,0,True
6087,6087,501.062456037,0.0171138975322714,0.020526383300904,15.0,O13,H16_C22_13C_O13,0,23,16,13,0,0,True
6088,6088,501.073636037,0.0031732339258757,-0.086005323218519,15.0,N2O12,H16_C21_13C_N2_O12,0,22,16,12,2,0,True
6089,6089,501.075476037,0.006161619273545,0.0134191360856511,10.0,N1O15,H19_C19_N_O15,0,19,19,15,1,0,True
6090,6090,501.082336037,0.0026340922394405,-0.029152893461879,27.0,N1O2S1,H15_C34_N_O2_S,0,34,15,2,1,1,True
6091,6091,501.083576037,0.0091191965248467,0.0017102934838996,10.0,O15,H20_C19_13C_O15,0,20,20,15,0,0,True
6092,6092,501.090736037,0.0298838534766936,0.0212416619920551,14.0,N1O12,H19_C23_N_O12,0,23,19,12,1,0,True
6093,6093,501.098836037,0.0106441972950491,0.0095330495135248,14.0,O12,H20_C23_13C_O12,0,24,20,12,0,0,True
6094,6094,501.110026037,0.0034042946486336,-0.077034978351026,14.0,N2O11,H20_C22_13C_N2_O11,0,23,20,11,2,0,True
6095,6095,501.111876037,0.0107828337287039,0.0423378512157844,9.0,N1O14,H23_C20_N_O14,0,20,23,14,1,0,True
6096,6096,501.119966037,0.0132936935826735,0.0106740908579804,9.0,O14,H24_C20_13C_O14,0,21,24,14,0,0,True
6097,6097,501.127126037,0.0137866231245571,0.0302039128840311,13.0,N1O11,H23_C24_N_O11,0,24,23,11,1,0,True
6098,6098,501.135236037,0.0059305585507871,0.0384506987747285,13.0,O11,H24_C24_13C_O11,0,25,24,11,0,0,True
6099,6099,501.148246037,0.0101050556086139,0.0113898433217351,8.0,N1O13,H27_C21_N_O13,0,21,27,13,1,0,True
6100,6100,501.156376037,0.0104593487168427,0.0595442888507261,8.0,O13,H28_C21_13C_O13,0,22,28,13,0,0,True
6101,6101,501.163476037,0.0055916694907421,-0.0406494107583193,12.0,N1O10,H27_C25_N_O10,0,25,27,10,1,0,True
6102,6102,501.184656037,0.0050679318524908,0.060257231865137,7.0,N1O12,H31_C22_N_O12,0,22,31,12,1,0,True
6103,6103,501.192736037,0.0059305585507871,0.0086453766805284,7.0,O12,H32_C22_13C_O12,0,23,32,12,0,0,True
6104,6104,502.001986037,0.0228287994084845,0.03200584945262,16.0,O15,H10_C21_O15,0,21,10,15,0,0,True
6105,6105,502.017236037,0.0074401552728056,0.0198937392615932,20.0,O12,H10_C25_O12,0,25,10,12,0,0,True
6106,6106,502.023146037,0.0022952031793955,0.0929020910139399,11.0,O17,H14_C18_O17,0,18,14,17,0,0,True
6107,6107,502.032456037,0.0032656582149788,-0.0519747272517028,24.0,O9,H10_C29_O9,0,29,10,9,0,0,True
6108,6108,502.038366037,0.0873717612988693,0.0210322571858666,15.0,O14,H14_C22_O14,0,22,14,14,0,0,True
6109,6109,502.041696037,0.0046366185033426,-0.0625226952367675,10.0,O14S1,H18_C19_O14_S,0,19,18,14,0,1,True
6110,6110,502.049556037,0.012446470932561,-0.0653740245281115,15.0,N2O13,H14_C21_N2_O13,0,21,14,13,2,0,True
6111,6111,502.053636037,0.0080563172001602,0.0487577387941394,19.0,O11,H14_C26_O11,0,26,14,11,0,0,True
6112,6112,502.057686037,0.0072553066945993,-0.0173047843335748,15.0,N1O13,H15_C21_13C_N_O13,0,22,15,13,1,0,True
6113,6113,502.059506037,0.0127083397516867,0.042088636477235,10.0,O16,H18_C19_O16,0,19,18,16,0,0,True
6114,6114,502.068856037,0.00358914322684,-0.0231063923670657,23.0,O8,H14_C30_O8,0,30,14,8,0,0,True
6115,6115,502.074746037,0.0942111586925044,0.0100602550841956,14.0,O13,H18_C23_O13,0,23,18,13,0,0,True
6116,6116,502.078076037,0.0039588403832527,-0.0734885702715878,9.0,O13S1,H22_C20_O13_S,0,20,22,13,0,1,True
6117,6117,502.085956037,0.0205798083736405,-0.0365057014225444,14.0,N2O12,H18_C22_N2_O12,0,22,18,12,2,0,True
6118,6118,502.094096037,0.0062232354662805,0.0314761718323374,14.0,N1O12,H19_C22_13C_N_O12,0,23,19,12,1,0,True
6119,6119,502.095876037,0.0349209772328167,0.0111990562047165,9.0,O15,H22_C20_O15,0,20,22,15,0,0,True
6120,6120,502.107076037,0.0026032841430727,-0.0552810371848452,9.0,N2O14,H22_C19_N2_O14,0,19,22,14,2,0,True
6121,6121,502.111136037,0.0492005298992575,0.0190057524940389,13.0,O12,H22_C24_O12,0,24,22,12,0,0,True
6122,6122,502.122356037,0.0130626328599155,-0.0076415638919478,13.0,N2O11,H22_C23_N2_O11,0,23,22,11,2,0,True
6123,6123,502.130486037,0.002572476046705,0.0404197724830477,13.0,N1O11,H23_C23_13C_N_O11,0,24,23,11,1,0,True
6124,6124,502.132276037,0.0404202224344557,0.0400591656833671,8.0,O14,H26_C21_O14,0,21,26,14,0,0,True
6125,6125,502.143506037,0.0033118703595304,0.0333271262694435,8.0,N2O13,H26_C20_N2_O13,0,20,26,13,2,0,True
6126,6126,502.147516037,0.0236144058658615,0.0080354873593929,12.0,O11,H26_C25_O11,0,25,26,11,0,0,True
6127,6127,502.150926037,0.0030345974922209,0.0838134469436003,7.0,O11S1,H30_C22_O11_S,0,22,30,11,0,1,True
6128,6128,502.158726037,0.0055916694907421,-0.0385236758723838,12.0,N2O10,H26_C24_N2_O10,0,24,26,10,2,0,True
6129,6129,502.168656037,0.0248929418651221,0.0290878370243376,7.0,O13,H30_C22_O13,0,22,30,13,0,0,True
6130,6130,502.179886037,0.0024954558057857,0.0223565306537417,7.0,N2O12,H30_C21_N2_O12,0,21,30,12,2,0,True
6131,6131,502.183916037,0.0120613697279645,0.0368928583214422,11.0,O10,H30_C26_O10,0,26,30,10,0,0,True
6132,6132,502.205036037,0.0087803074648017,0.0181180979030785,6.0,O12,H34_C23_O12,0,23,34,12,0,0,True
6133,6133,502.220296037,0.0062232354662805,0.0259228869074153,10.0,O9,H34_C27_O9,0,27,34,9,0,0,True
6134,6134,502.241416037,0.0037893958532302,0.0071499479741739,5.0,O11,H38_C24_O11,0,24,38,11,0,0,True
6135,6135,502.997196037,0.0024800517576018,-0.0455390213046805,16.0,N1O15,H9_C20_N_O15,0,20,9,15,1,0,True
6136,6136,503.005306037,0.0051449520934101,-0.0373216739401243,16.0,O15,H10_C20_13C_O15,0,21,10,15,0,0,True
6137,6137,503.033616037,0.0175606149296035,0.0230322580011566,15.0,N1O14,H13_C21_N_O14,0,21,13,14,1,0,True
6138,6138,503.041716037,0.0165593517976524,0.0113688385579219,15.0,O14,H14_C21_13C_O14,0,22,14,14,0,0,True
6139,6139,503.048866037,0.0036661634677593,0.0109452588169501,19.0,N1O11,H13_C25_N_O11,0,25,13,11,1,0,True
6140,6140,503.052906037,0.0022643950830278,-0.0748648889865633,15.0,N2O13,H14_C20_13C_N2_O13,0,21,14,13,2,0,True
6141,6141,503.062806037,0.0025416679503373,-0.0670075378883462,10.0,O16,H18_C18_13C_O16,0,19,18,16,0,0,True
6142,6142,503.069996037,0.0404818386271912,0.0120818178729503,14.0,N1O13,H17_C22_N_O13,0,22,17,13,1,0,True
6143,6143,503.074036037,0.0027419205767275,-0.0737247351057299,10.0,N2O15,H18_C17_13C_N2_O15,0,18,18,15,2,0,True
6144,6144,503.078106037,0.0209495055300533,0.0202970471076883,14.0,O13,H18_C22_13C_O13,0,23,18,13,0,0,True
6145,6145,503.085246037,0.002803536769463,-3.97531436577395e-06,18.0,N1O10,H17_C26_N_O10,0,26,17,10,1,0,True
6146,6146,503.089306037,0.0041744970578267,-0.0460534536363544,14.0,N2O12,H18_C21_13C_N2_O12,0,22,18,12,2,0,True
6147,6147,503.091076037,0.0046828306478942,-0.086167300527753,9.0,N1O15,H21_C19_N_O15,0,19,21,15,1,0,True
6148,6148,503.099206037,0.0068856095381866,-0.0381972377557967,9.0,O15,H22_C19_13C_O15,0,20,22,15,0,0,True
6149,6149,503.106386037,0.0307618842231738,0.021009472990952,13.0,N1O12,H21_C23_N_O12,0,23,21,12,1,0,True
6150,6150,503.114496037,0.0123078344989063,0.0292239641124419,13.0,O12,H22_C23_13C_O12,0,24,22,12,0,0,True
6151,6151,503.125686037,0.0036045472750238,-0.0569976862337452,13.0,N2O11,H22_C22_13C_N2_O11,0,23,22,11,2,0,True
6152,6152,503.127516037,0.0071320743091284,0.0221454794400811,8.0,N1O14,H25_C20_N_O14,0,20,25,14,1,0,True
6153,6153,503.135606037,0.0084414184047567,-0.0093911062605379,8.0,O14,H26_C20_13C_O14,0,21,26,14,0,0,True
6154,6154,503.142766037,0.0127699559444221,0.010060762780499,12.0,N1O11,H25_C24_N_O11,0,24,25,11,1,0,True
6155,6155,503.150886037,0.005160356141594,0.0381495901913373,12.0,O11,H26_C24_13C_O11,0,25,26,11,0,0,True
6156,6156,503.163936037,0.0049909116115715,0.0906940993470495,7.0,N1O13,H29_C21_N_O13,0,21,29,13,1,0,True
6157,6157,503.172026037,0.0047136387442619,0.0591586942783591,7.0,O13,H30_C21_13C_O13,0,22,30,13,0,0,True
6158,6158,503.179176037,0.0050371237561231,0.0587345451561291,11.0,N1O10,H29_C25_N_O10,0,25,29,10,1,0,True
6159,6159,503.200296037,0.0031578298776918,0.0399960019828962,6.0,N1O12,H33_C22_N_O12,0,22,33,12,1,0,True
6160,6160,503.223596037,0.0021873748421085,-0.083106198312872,10.0,O9,H34_C26_13C_O9,0,27,34,9,0,0,True
6161,6161,503.996496037,0.0029421732031177,0.0107560270984924,20.0,O13,H8_C24_O13,0,24,8,13,0,0,True
6162,6162,504.017636037,0.0335192088480852,0.0317310325872359,15.0,O15,H12_C21_O15,0,21,12,15,0,0,True
6163,6163,504.028876037,0.0035429310822884,0.0448644930356488,15.0,N2O14,H12_C20_N2_O14,0,20,12,14,2,0,True
6164,6164,504.032896037,0.0105363689577621,0.0395073420276355,19.0,O12,H12_C25_O12,0,25,12,12,0,0,True
6165,6165,504.036966037,0.0035275270341045,0.013383939092249,15.0,N1O14,H13_C20_13C_N_O14,0,21,13,14,1,0,True
6166,6166,504.048116037,0.0032964663113466,-0.0320743188956084,23.0,O9,H12_C29_O9,0,29,12,9,0,0,True
6167,6167,504.054016037,0.1155611694753381,0.0208013420880363,14.0,O14,H16_C22_O14,0,22,16,14,0,0,True
6168,6168,504.057406037,0.0040820727687236,0.0566145833918183,9.0,O14S1,H20_C19_O14_S,0,19,20,14,0,1,True
6169,6169,504.065226037,0.0180843525678548,-0.0255820067155827,14.0,N2O13,H16_C21_N2_O13,0,21,16,13,2,0,True
6170,6170,504.069256037,0.0094888936812594,-0.0110996652496132,18.0,O11,H16_C26_O11,0,26,16,11,0,0,True
6171,6171,504.073336037,0.0093964693921562,-0.0173823912313139,14.0,N1O13,H17_C21_13C_N_O13,0,22,17,13,1,0,True
6172,6172,504.075156037,0.0097199544040173,0.0417735326117009,9.0,O16,H20_C19_O16,0,19,20,16,0,0,True
6173,6173,504.090406037,0.0975538371484026,0.0297109403365432,13.0,O13,H20_C23_O13,0,23,20,13,0,0,True
6174,6174,504.101626037,0.0224128901075202,0.0031680119862642,13.0,N2O12,H20_C22_N2_O12,0,22,20,12,2,0,True
6175,6175,504.105636037,0.0054376290089035,-0.0220251454640975,17.0,O10,H20_C27_O10,0,27,20,10,0,0,True
6176,6176,504.109726037,0.0063156597553837,-0.0084703780866952,13.0,N1O12,H21_C22_13C_N_O12,0,23,21,12,1,0,True
6177,6177,504.111526037,0.0203641516990665,0.0110074848379933,8.0,O15,H24_C20_O15,0,20,24,15,0,0,True
6178,6178,504.126796037,0.0508179549585631,0.0386192525457465,12.0,O12,H24_C24_O12,0,24,24,12,0,0,True
6179,6179,504.130156037,0.0028959610585661,0.0149187664200076,7.0,O12S1,H28_C21_O12_S,0,21,28,12,0,1,True
6180,6180,504.138026037,0.01367879478727,0.0319138790446061,12.0,N2O11,H24_C23_N2_O11,0,23,24,11,2,0,True
6181,6181,504.146096037,0.0030654055885886,-0.0392306913914268,12.0,N1O11,H25_C23_13C_N_O11,0,24,25,11,1,0,True
6182,6182,504.147916037,0.019070211651622,0.0199167738938245,7.0,O14,H28_C21_O14,0,21,28,14,0,0,True
6183,6183,504.159156037,0.0034351027450013,0.0330471039122122,7.0,N2O13,H28_C20_N2_O13,0,20,28,13,2,0,True
6184,6184,504.163166037,0.0248775378169382,0.0078565835985534,11.0,O11,H28_C25_O11,0,25,28,11,0,0,True
6185,6185,504.169036037,0.0051141439970424,0.0012158621622046,2.0,O16,H32_C18_O16,0,18,32,16,0,0,True
6186,6186,504.174386037,0.0057611140207646,-0.0186820279665689,11.0,N2O10,H28_C24_N2_O10,0,24,28,10,2,0,True
6187,6187,504.184316037,0.0095042977294432,0.0486587924429977,6.0,O13,H32_C22_O13,0,22,32,13,0,0,True
6188,6188,504.199556037,0.0131088450044671,0.0167651872414031,10.0,O10,H32_C26_O10,0,26,32,10,0,0,True
6189,6189,504.220686037,0.0045287901660556,0.0178989086466139,5.0,O12,H36_C23_O12,0,23,36,12,0,0,True
6190,6190,504.235966037,0.0065467204781416,0.0653364738054441,9.0,O9,H36_C27_O9,0,27,36,9,0,0,True
6191,6191,504.272296037,0.003019193444037,-0.0447436835083473,8.0,O8,H40_C28_O8,0,28,40,8,0,0,True
6192,6192,505.012896037,0.0040666687205397,0.0535035843112497,15.0,N1O15,H11_C20_N_O15,0,20,11,15,1,0,True
6193,6193,505.020976037,0.007286114790967,0.0022830734281623,15.0,O15,H12_C20_13C_O15,0,21,12,15,0,0,True
6194,6194,505.028116037,0.0052219723343294,-0.0179395952033826,19.0,N1O12,H11_C24_N_O12,0,24,11,12,1,0,True
6195,6195,505.031496037,0.0025570719985212,-0.0019959150619818,14.0,N1O12S1,H15_C21_N_O12_S,0,21,15,12,1,1,True
6196,6196,505.036266037,0.00291136510675,0.0694464980195193,19.0,O12,H12_C24_13C_O12,0,25,12,12,0,0,True
6197,6197,505.049266037,0.027034104562679,0.0227938159477443,14.0,N1O14,H15_C21_N_O14,0,21,15,14,1,0,True
6198,6198,505.057376037,0.0223974860593363,0.0309766786138427,14.0,O14,H16_C21_13C_O14,0,22,16,14,0,0,True
6199,6199,505.064516037,0.0051757601897778,0.0107550615689633,18.0,N1O11,H15_C25_N_O11,0,25,15,11,1,0,True
6200,6200,505.068626037,0.0034813148895529,0.0638824079589083,14.0,N2O13,H16_C20_13C_N2_O13,0,21,16,13,2,0,True
6201,6201,505.085656037,0.0423303244092547,0.0316857147687772,13.0,N1O13,H19_C22_N_O13,0,22,19,13,1,0,True
6202,6202,505.089766037,0.0026032841430727,0.0848106671408425,9.0,N2O15,H20_C17_13C_N2_O15,0,18,20,15,2,0,True
6203,6203,505.093746037,0.0229520317939554,0.0002712368350903388,13.0,O13,H20_C22_13C_O13,0,23,20,13,0,0,True
6204,6204,505.100866037,0.0044517699251363,-0.0595445424775315,17.0,N1O10,H19_C26_N_O10,0,26,19,10,1,0,True
6205,6205,505.104966037,0.0050063156597553,-0.0262183128312046,13.0,N2O12,H20_C21_13C_N2_O12,0,22,20,12,2,0,True
6206,6206,505.106766037,0.0039280322868849,-0.0067787648657929,8.0,N1O15,H23_C19_N_O15,0,19,23,15,1,0,True
6207,6207,505.114896037,0.0032194460704273,0.0409985928297789,8.0,O15,H24_C19_13C_O15,0,20,24,15,0,0,True
6208,6208,505.122036037,0.0262793062016698,0.0207791370539669,12.0,N1O12,H23_C23_N_O12,0,23,23,12,1,0,True
6209,6209,505.130156037,0.0122154102098031,0.0487577305720025,12.0,O12,H24_C23_13C_O12,0,24,24,12,0,0,True
6210,6210,505.143186037,0.0043131334914815,0.0615033537302449,7.0,N1O14,H27_C20_N_O14,0,20,27,14,1,0,True
6211,6211,505.151236037,0.0046982346960781,-0.0490922286044128,7.0,O14,H28_C20_13C_O14,0,21,28,14,0,0,True
6212,6212,505.158426037,0.0113835916078745,0.0296699000940592,11.0,N1O11,H27_C24_N_O11,0,24,27,11,1,0,True
6213,6213,505.166536037,0.0065775285745093,0.0378508841592145,11.0,O11,H28_C24_13C_O11,0,25,28,11,0,0,True
6214,6214,505.194806037,0.004143688961459,0.0187650384502465,10.0,N1O10,H31_C25_N_O10,0,25,31,10,1,0,True
6215,6215,505.202916037,0.0041128808650913,0.0269456086775578,10.0,O10,H32_C25_13C_O10,0,26,32,10,0,0,True
6216,6216,505.239266037,0.0022952031793955,-0.043335903409549,9.0,O9,H36_C26_13C_O9,0,27,36,9,0,0,True
6217,6217,505.996876037,0.0024492436612341,-0.0169427923537541,15.0,O16,H10_C20_O16,0,20,10,16,0,0,True
6218,6218,506.012146037,0.0092886410548692,0.0105669400515604,19.0,O13,H10_C24_O13,0,24,10,13,0,0,True
6219,6219,506.015526037,0.0030500015404048,0.0264794246844314,14.0,O13S1,H14_C21_O13_S,0,21,14,13,0,1,True
6220,6220,506.027406037,0.0032656582149788,0.0183132373568291,23.0,O10,H10_C28_O10,0,28,10,10,0,0,True
6221,6221,506.033286037,0.0541144212699097,0.03145840481805,14.0,O15,H14_C21_O15,0,21,14,15,0,0,True
6222,6222,506.044506037,0.0063156597553837,0.0050173453237909,14.0,N2O14,H14_C20_N2_O14,0,20,14,14,2,0,True
6223,6223,506.048536037,0.0143257648109923,0.0194427991156433,18.0,O12,H14_C25_O12,0,25,14,12,0,0,True
6224,6224,506.052616037,0.0051911642379617,0.0131843998608341,14.0,N1O14,H15_C20_13C_N_O14,0,21,15,14,1,0,True
6225,6225,506.063756037,0.0040974768169074,-0.0518531501823656,22.0,O9,H14_C29_O9,0,29,14,9,0,0,True
6226,6226,506.069666037,0.1310730459964879,0.020572266436623,13.0,O14,H18_C22_O14,0,22,18,14,0,0,True
6227,6227,506.080886037,0.0197171816753442,-0.0058666511973917,13.0,N2O13,H18_C21_N2_O13,0,21,18,13,2,0,True
6228,6228,506.084896037,0.0095659139221787,-0.0309612084029158,17.0,O11,H18_C26_O11,0,26,18,11,0,0,True
6229,6229,506.088976037,0.0093656612957885,-0.0372187516743542,13.0,N1O13,H19_C21_13C_N_O13,0,22,19,13,1,0,True
6230,6230,506.090796037,0.005160356141594,0.0217016395562342,8.0,O16,H22_C19_O16,0,19,22,16,0,0,True
6231,6231,506.098396037,0.0024338396130503,0.0364197953098248,26.0,N1O5,H15_C32_13C_N_O5,0,33,15,5,1,0,True
6232,6232,506.106056037,0.0954434825472134,0.0294463972264174,12.0,O13,H22_C23_O13,0,23,22,13,0,0,True
6233,6233,506.109386037,0.0021411626975569,-0.053437064622137,7.0,O13S1,H26_C20_O13_S,0,20,26,13,0,1,True
6234,6234,506.117286037,0.0216426876983271,0.0227674499034248,12.0,N2O12,H22_C22_N2_O12,0,22,22,12,2,0,True
6235,6235,506.121296037,0.0053298006716165,-0.0023255296062853,16.0,O10,H22_C27_O10,0,27,22,10,0,0,True
6236,6236,506.125376037,0.0055916694907421,-0.008582853456415,12.0,N1O12,H23_C22_13C_N_O12,0,23,23,12,1,0,True
6237,6237,506.127176037,0.0087803074648017,0.0108174393360868,7.0,O15,H26_C20_O15,0,20,26,15,0,0,True
6238,6238,506.142436037,0.0461197202624849,0.0185619686030833,11.0,O12,H26_C24_O12,0,24,26,12,0,0,True
6239,6239,506.145776037,0.0022952031793955,-0.0445583091253185,6.0,O12S1,H30_C21_O12_S,0,21,30,12,0,1,True
6240,6240,506.153646037,0.0102899041868202,-0.0276299500403714,11.0,N2O11,H26_C23_N2_O11,0,23,26,11,2,0,True
6241,6241,506.157656037,0.0025878800948889,-0.0527207278300206,15.0,O9,H26_C28_O9,0,28,26,9,0,0,True
6242,6242,506.161776037,0.0032348501186111,0.0200489260185997,11.0,N1O11,H27_C23_13C_N_O11,0,24,27,11,1,0,True
6243,6243,506.163596037,0.005268184478881,0.0789606371014139,6.0,O14,H30_C21_O14,0,21,30,14,0,0,True
6244,6244,506.178816037,0.0243846082750546,0.0076791044351514,10.0,O11,H30_C25_O11,0,25,30,11,0,0,True
6245,6245,506.189996037,0.0031424258295079,-0.0977755396064327,10.0,N2O10,H30_C24_N2_O10,0,24,30,10,2,0,True
6246,6246,506.199946037,0.0032964663113466,0.0088087722237729,5.0,O13,H34_C22_O13,0,22,34,13,0,0,True
6247,6247,506.215206037,0.0121383899688838,0.0165522487425938,9.0,O10,H34_C26_O10,0,26,34,10,0,0,True
6248,6248,506.251586037,0.0054376290089035,0.0056710932167965,8.0,O9,H38_C27_O9,0,27,38,9,0,0,True
6249,6249,507.007356037,0.002803536769463,-0.0663225090262955,19.0,N1O13,H9_C23_N_O13,0,23,9,13,1,0,True
6250,6250,507.028506037,0.0075633876582765,-0.0257460869871318,14.0,N1O15,H13_C20_N_O15,0,20,13,15,1,0,True
6251,6251,507.036626037,0.0101204596567978,0.0021280515373154,14.0,O15,H14_C20_13C_O15,0,21,14,15,0,0,True
6252,6252,507.043796037,0.0101358637049816,0.0411522636958151,18.0,N1O12,H13_C24_N_O12,0,24,13,12,1,0,True
6253,6253,507.047156037,0.0036815675159431,0.0175881078169412,13.0,N1O12S1,H17_C21_N_O12_S,0,21,17,12,1,1,True
6254,6254,507.051906037,0.004035860624172,0.0493026447719845,18.0,O12,H14_C24_13C_O12,0,25,14,12,0,0,True
6255,6255,507.064916037,0.0317323392587572,0.0225572696837328,13.0,N1O14,H17_C21_N_O14,0,21,17,14,1,0,True
6256,6256,507.071786037,0.0026957084321759,0.0002090434111989265,30.0,N1O1S1,H13_C36_N_O_S,0,36,13,1,1,1,True
6257,6257,507.073016037,0.027819711020056,0.0109865834995679,13.0,O14,H18_C21_13C_O14,0,22,18,14,0,0,True
6258,6258,507.080176037,0.006947225730922,0.0302871237474033,17.0,N1O11,H17_C25_N_O11,0,25,17,11,1,0,True
6259,6259,507.084266037,0.0048060630333651,0.0437619573590577,13.0,N2O13,H18_C20_13C_N2_O13,0,21,18,13,2,0,True
6260,6260,507.101306037,0.0379709787732216,0.0314138414319102,12.0,N1O13,H21_C22_N_O13,0,22,21,13,1,0,True
6261,6261,507.103476037,0.0027573246249114,-0.0918727679184166,21.0,O8,H18_C29_13C_O8,0,30,18,8,0,0,True
6262,6262,507.109406037,0.0216734957946948,0.0198438440912866,12.0,O13,H22_C22_13C_O13,0,23,22,13,0,0,True
6263,6263,507.116516037,0.0031270217813241,-0.0594537921288351,16.0,N1O10,H21_C26_N_O10,0,26,21,10,1,0,True
6264,6264,507.120596037,0.0043131334914815,-0.0656983768596507,12.0,N2O12,H22_C21_13C_N2_O12,0,22,22,12,2,0,True
6265,6265,507.137686037,0.0198250100126313,0.0205506320857469,11.0,N1O12,H25_C23_N_O12,0,23,25,12,1,0,True
6266,6266,507.145786037,0.012677531655319,0.0089816383329602,11.0,O12,H26_C23_13C_O12,0,24,26,12,0,0,True
6267,6267,507.152926037,0.0042515172987461,-0.0111563982578507,15.0,N1O9,H25_C27_N_O9,0,27,25,9,1,0,True
6268,6268,507.158836037,0.0031116177331402,0.0611130041314456,6.0,N1O14,H29_C20_N_O14,0,20,29,14,1,0,True
6269,6269,507.174056037,0.0082411657783665,-0.0100281154503995,10.0,N1O11,H29_C24_N_O11,0,24,29,11,1,0,True
6270,6270,507.182176037,0.0070858621645768,0.0178377720592601,10.0,O11,H30_C24_13C_O11,0,25,30,11,0,0,True
6271,6271,507.210456037,0.002803536769463,0.0185445703885059,9.0,N1O10,H33_C25_N_O10,0,25,33,10,1,0,True
6272,6272,507.218526037,0.0045133861178717,-0.0521688358097231,9.0,O10,H34_C25_13C_O10,0,26,34,10,0,0,True
6273,6273,507.991386037,0.0049446994670199,-0.0378333187367091,19.0,O14,H8_C23_O14,0,23,8,14,0,0,True
6274,6274,508.012556037,0.0084568224529406,0.042032425711969,14.0,O16,H12_C20_O16,0,20,12,16,0,0,True
6275,6275,508.027796037,0.0219353646138205,0.0103793533354662,18.0,O13,H12_C24_O13,0,24,12,13,0,0,True
6276,6276,508.048926037,0.0732000369697156,0.0115047975359702,13.0,O15,H16_C21_O15,0,21,16,15,0,0,True
6277,6277,508.060176037,0.0089497519948242,0.044217203175316,13.0,N2O14,H16_C20_N2_O14,0,20,16,14,2,0,True
6278,6278,508.064206037,0.0186697063988416,0.0585851151653167,17.0,O12,H16_C25_O12,0,25,16,12,0,0,True
6279,6279,508.068216037,0.0053452047198003,-0.0854255364406027,13.0,N1O14,H17_C20_13C_N_O14,0,21,17,14,1,0,True
6280,6280,508.079396037,0.0034659108413691,-0.0714750496252391,21.0,O9,H16_C29_O9,0,29,16,9,0,0,True
6281,6281,508.085316037,0.1302104192981915,0.0203450083395541,12.0,O14,H20_C22_O14,0,22,20,14,0,0,True
6282,6282,508.096536037,0.022320465818417,-0.0059890193626694,12.0,N2O13,H20_C21_N2_O13,0,21,20,13,2,0,True
6283,6283,508.100546037,0.0114760158969777,-0.0309840249703151,16.0,O11,H20_C26_O11,0,26,20,11,0,0,True
6284,6284,508.104676037,0.0082257617301826,0.0611881793579625,12.0,N1O13,H21_C21_13C_N_O13,0,22,21,13,1,0,True
6285,6285,508.121706037,0.0847376690594288,0.0291839531534198,11.0,O13,H24_C23_O13,0,23,24,13,0,0,True
6286,6286,508.132936037,0.0184078375797159,0.0225315054127612,11.0,N2O12,H24_C22_N2_O12,0,22,24,12,2,0,True
6287,6287,508.141066037,0.005714901876213,0.0700238622456377,11.0,N1O12,H25_C22_13C_N_O12,0,23,25,12,1,0,True
6288,6288,508.142856037,0.0039126282387011,0.0696674164960019,6.0,O15,H28_C20_O15,0,20,28,15,0,0,True
6289,6289,508.158086037,0.0435010320712283,0.0183427170585258,10.0,O12,H28_C24_O12,0,24,28,12,0,0,True
6290,6290,508.169326037,0.0066853569117964,0.031369465251741,10.0,N2O11,H28_C23_N2_O11,0,23,28,11,2,0,True
6291,6291,508.194466037,0.0206876367109276,0.0075030333654736,9.0,O11,H32_C25_O11,0,25,32,11,0,0,True
6292,6292,508.230836037,0.0095197017776271,-0.023011197240927,8.0,O10,H36_C26_O10,0,26,36,10,0,0,True
6293,6293,508.267256037,0.0039588403832527,0.0448523876263059,7.0,O9,H40_C27_O9,0,27,40,9,0,0,True
6294,6294,508.521886037,0.0023568193721309,-0.0899843276065728,0.0,O2,H68_C34_O2,0,34,68,2,0,0,True
6295,6295,509.023046037,0.0091654086693983,0.0123766498285517,18.0,N1O13,H11_C23_N_O13,0,23,11,13,1,0,True
6296,6296,509.026386037,0.0029421732031177,-0.0503863859823777,13.0,N1O13S1,H15_C20_N_O13_S,0,20,15,13,1,1,True
6297,6297,509.031166037,0.0048676792261006,0.0401409607010811,18.0,O13,H12_C23_13C_O13,0,24,12,13,0,0,True
6298,6298,509.044176037,0.0092886410548692,0.0134998107277822,13.0,N1O15,H15_C20_N_O15,0,20,15,15,1,0,True
6299,6299,509.052276037,0.0145568255337502,0.0019742569648556,13.0,O15,H16_C20_13C_O15,0,21,16,15,0,0,True
6300,6300,509.059416037,0.0134939462090637,-0.0180882618107154,17.0,N1O12,H15_C24_N_O12,0,24,15,12,1,0,True
