,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
978,978,419.079566037,0.0046777015415406,0.4613586909797757,20.0,N1O5,H13_C26_N_O5,0,26,13,5,1,0,True
979,979,420.011716037,0.0103196840334869,-0.0729955829560591,17.0,O10,H8_C21_O10,0,21,8,10,0,0,True
980,980,420.048076037,0.0270867133236319,-0.133715646444838,16.0,O9,H12_C22_O9,0,22,12,9,0,0,True
981,981,420.059236037,0.0040411644222132,-0.3084017416067411,16.0,N2O8,H12_C21_N2_O8,0,21,12,8,2,0,True
982,982,420.063376037,0.009945807817112,-0.0291551243717506,20.0,O6,H12_C26_O6,0,26,12,6,0,0,True
983,983,420.074816037,0.0039933290933658,0.4627104329487798,20.0,N2O5,H12_C25_N2_O5,0,25,12,5,2,0,True
984,984,420.084526037,0.0136329489262023,0.0198174402870341,15.0,O8,H16_C23_O8,0,23,16,8,0,0,True
985,985,420.120846037,0.0100955378018011,-0.1361108370684393,14.0,O7,H20_C24_O7,0,24,20,7,0,0,True
986,986,420.157216037,0.0074676835830683,-0.173009048000504,13.0,O6,H24_C25_O6,0,25,24,6,0,0,True
987,987,420.193516037,0.0068249940505814,-0.3764908166354568,12.0,O5,H28_C26_O5,0,26,28,5,0,0,True
988,988,420.230036037,0.0048538746311034,-0.0564143397479795,11.0,O4,H32_C27_O4,0,27,32,4,0,0,True
989,989,421.043336037,0.0115328085233032,-0.1072098668567427,16.0,N1O9,H11_C21_N_O9,0,21,11,9,1,0,True
990,990,421.051516037,0.0077081049295398,0.0688585575716238,16.0,O9,H12_C21_13C_O9,0,22,12,9,0,0,True
991,991,421.058566037,0.0087842293881578,-0.1691451160003384,20.0,N1O6,H11_C25_N_O6,0,25,11,6,1,0,True
992,992,421.079706037,0.0052068913716443,-0.1440297385931639,15.0,N1O8,H15_C22_N_O8,0,22,15,8,1,0,True
993,993,421.094946037,0.0062032492141519,-0.1822106884268333,19.0,N1O5,H15_C26_N_O5,0,26,15,5,1,0,True
994,994,421.116066037,0.0066421187556747,-0.2045896770524256,14.0,N1O7,H19_C23_N_O7,0,23,19,7,1,0,True
995,995,422.027466037,0.0203932856628025,0.1641291280525049,16.0,O10,H10_C21_O10,0,21,10,10,0,0,True
996,996,422.042456037,0.0090009327290148,-0.4663346000625966,20.0,O7,H10_C25_O7,0,25,10,7,0,0,True
997,997,422.046796037,0.0049403541659571,0.1422117182229448,16.0,N1O9,H11_C20_13C_N_O9,0,21,11,9,1,0,True
998,998,422.063756037,0.0142239477669336,-0.0621730711730153,15.0,O9,H14_C22_O9,0,22,14,9,0,0,True
999,999,422.079026037,0.0118962382012028,-0.0291912159229735,19.0,O6,H14_C26_O6,0,26,14,6,0,0,True
1000,1000,422.100206037,0.0107962433145136,0.0906206618425772,14.0,O8,H18_C23_O8,0,23,18,8,0,0,True
1001,1001,422.136536037,0.0099336456737956,-0.0408801384180972,13.0,O7,H22_C24_O7,0,24,22,7,0,0,True
1002,1002,422.172976037,0.0088516380979243,0.0881984450679257,12.0,O6,H26_C25_O6,0,25,26,6,0,0,True
1003,1003,422.233846037,0.0082633609476432,0.0481984099100893,1.0,O7S1,H38_C20_O7_S,0,20,38,7,0,1,True
1004,1004,423.022766037,0.0051658079193568,0.2843676739325771,16.0,N1O10,H9_C20_N_O10,0,20,9,10,1,0,True
1005,1005,423.030766037,0.0076538595789719,0.0341039023585475,16.0,O10,H10_C20_13C_O10,0,21,10,10,0,0,True
1006,1006,423.037886037,0.0061559018319553,-0.0373158066216844,20.0,N1O7,H9_C24_N_O7,0,24,9,7,1,0,True
1007,1007,423.059076037,0.0093463780179328,0.1058622839766195,15.0,N1O9,H13_C21_N_O9,0,21,13,9,1,0,True
1008,1008,423.067326037,0.0054837767473203,0.4465459475473702,15.0,O9,H14_C21_13C_O9,0,22,14,9,0,0,True
1009,1009,423.074236037,0.0156045971980383,-0.1212411336663349,19.0,N1O6,H13_C25_N_O6,0,25,13,6,1,0,True
1010,1010,423.095516037,0.0056513922655319,0.2346467790064704,14.0,N1O8,H17_C22_N_O8,0,22,17,8,1,0,True
1011,1011,423.131786037,0.0050600661791426,-0.0383568441490461,13.0,N1O7,H21_C23_N_O7,0,23,21,7,1,0,True
1012,1012,424.043086037,0.0105225261832586,0.092426928696476,15.0,O10,H12_C21_O10,0,21,12,10,0,0,True
1013,1013,424.058306037,0.0283307094481044,0.0073409717570513,19.0,O7,H12_C25_O7,0,25,12,7,0,0,True
1014,1014,424.069416037,0.0047740349690872,-0.2836021543918459,19.0,N2O6,H12_C24_N2_O6,0,24,12,6,2,0,True
1015,1015,424.079406037,0.0100249486732959,-0.0620520582681025,14.0,O9,H16_C22_O9,0,22,16,9,0,0,True
1016,1016,424.094706037,0.0098115582077534,0.0415119541264259,18.0,O6,H16_C26_O6,0,26,16,6,0,0,True
1017,1017,424.115836037,0.007431503458951,0.0428585741698145,13.0,O8,H20_C23_O8,0,23,20,8,0,0,True
1018,1018,424.152186037,0.0067703654524943,-0.0408603339825805,12.0,O7,H24_C24_O7,0,24,24,7,0,0,True
1019,1019,424.224806037,0.0067600640318851,-0.3968344085570046,10.0,O5,H32_C26_O5,0,26,32,5,0,0,True
1020,1020,424.428006037,0.005987618187192,-0.0596449800656762,0.0,O2,H56_C28_O2,0,28,56,2,0,0,True
1021,1021,425.038246037,0.0048984852266958,-0.1171188719856521,15.0,N1O10,H11_C20_N_O10,0,20,11,10,1,0,True
1022,1022,425.053546037,0.020133083972012,-0.0137864982944256,19.0,N1O7,H11_C24_N_O7,0,24,11,7,1,0,True
1023,1023,425.061546037,0.0071220649318672,-0.2628489945307564,19.0,O7,H12_C24_13C_O7,0,25,12,7,0,0,True
1024,1024,425.074476037,0.0064663576450206,-0.4829459579219143,14.0,N1O9,H15_C21_N_O9,0,21,15,9,1,0,True
1025,1025,425.089786037,0.0095825203352424,-0.3560847730580275,18.0,N1O6,H15_C25_N_O6,0,25,15,6,1,0,True
1026,1026,426.022186037,0.0067154334704118,-0.2942874904457409,15.0,O11,H10_C20_O11,0,20,10,11,0,0,True
1027,1027,426.037566037,0.0219046551250973,-0.0034104973305094,19.0,O8,H10_C24_O8,0,24,10,8,0,0,True
1028,1028,426.058676037,0.0068890533620804,-0.0490096814973147,14.0,O10,H14_C21_O10,0,21,14,10,0,0,True
1029,1029,426.073976037,0.017077712032491,0.054072769840043,18.0,O7,H14_C25_O7,0,25,14,7,0,0,True
1030,1030,426.095146037,0.0073957786543132,0.1492882531558499,13.0,O9,H18_C22_O9,0,22,18,9,0,0,True
1031,1031,426.110336037,0.0069011434334363,-0.005794273857395,17.0,O6,H18_C26_O6,0,26,18,6,0,0,True
1032,1032,426.131566037,0.0072811730369161,0.2302176318057322,12.0,O8,H22_C23_O8,0,23,22,8,0,0,True
1033,1033,426.167966037,0.0066988242923501,0.2642033399782208,11.0,O7,H26_C24_O7,0,24,26,7,0,0,True
1034,1034,426.204216037,0.0089737971489542,-0.0537606132158721,10.0,O6,H30_C25_O6,0,25,30,6,0,0,True
1035,1035,426.240616037,0.0058378107738427,-0.01975644671426,9.0,O5,H34_C26_O5,0,26,34,5,0,0,True
1036,1036,427.017596037,0.0047176708002783,0.083495388288338,15.0,N1O11,H9_C19_N_O11,0,19,9,11,1,0,True
1037,1037,427.032846037,0.0073341761201127,0.0692546260244166,19.0,N1O8,H9_C23_N_O8,0,23,9,8,1,0,True
1038,1038,427.069176037,0.0154065716952952,-0.0607255251894093,18.0,N1O7,H13_C24_N_O7,0,24,13,7,1,0,True
1039,1039,427.077206037,0.0053800330561162,-0.2383667368150926,18.0,O7,H14_C24_13C_O7,0,25,14,7,0,0,True
1040,1040,428.016736037,0.0064568865128741,-0.2243346858360642,19.0,O9,H8_C23_O9,0,23,8,9,0,0,True
1041,1041,428.038116037,0.0039461842918147,0.3610729844498408,14.0,O11,H12_C20_O11,0,20,12,11,0,0,True
1042,1042,428.053226037,0.0232119513706212,0.0197942674446035,18.0,O8,H12_C24_O8,0,24,12,8,0,0,True
1043,1043,428.074406037,0.0063907025394616,0.1379316287649391,13.0,O10,H16_C21_O10,0,21,16,10,0,0,True
1044,1044,428.089626037,0.0103316494398302,0.0536453084379756,17.0,O7,H16_C25_O7,0,25,16,7,0,0,True
1045,1045,428.126006037,0.0080129668871387,0.040775378665379,16.0,O6,H20_C26_O6,0,26,20,6,0,0,True
1046,1046,428.183566037,0.0099718413779404,0.1460144783151734,10.0,O7,H28_C24_O7,0,24,28,7,0,0,True
1047,1047,428.219936037,0.0054720197652949,0.1097870418251876,9.0,O6,H32_C25_O6,0,25,32,6,0,0,True
1048,1048,428.240886037,0.0043141812867178,-0.309206813999782,4.0,O8,H36_C22_O8,0,22,36,8,0,0,True
1049,1049,428.256176037,0.0059917102188352,-0.2299908455331941,8.0,O5,H36_C26_O5,0,26,36,5,0,0,True
1050,1050,429.048446037,0.0149405680346299,-0.0477801519562539,18.0,N1O8,H11_C23_N_O8,0,23,11,8,1,0,True
1051,1051,429.056646037,0.0062589165250195,0.1716160342380791,18.0,O8,H12_C23_13C_O8,0,24,12,8,0,0,True
1052,1052,429.065496037,0.0040536138794256,0.4466753953153939,22.0,N2O2S1,H12_C26_13C_N2_O2_S,0,27,12,2,2,1,True
1053,1053,429.084906037,0.0092469552355434,0.1258305739621006,17.0,N1O7,H15_C24_N_O7,0,24,15,7,1,0,True
1054,1054,429.121116037,0.0044227557471591,-0.283174132983718,16.0,N1O6,H19_C25_N_O6,0,25,19,6,1,0,True
1055,1055,430.032476037,0.0195964327461168,-0.0141686972663736,18.0,O9,H10_C23_O9,0,23,10,9,0,0,True
1056,1056,430.053536037,0.0040786812864066,-0.1756083687261216,13.0,O11,H14_C20_O11,0,20,14,11,0,0,True
1057,1057,430.068836037,0.0204103336032717,-0.0734789348617306,17.0,O8,H14_C24_O8,0,24,14,8,0,0,True
1058,1058,430.080156037,0.005729808993303,0.1279273159409218,17.0,N2O7,H14_C23_N2_O7,0,23,14,7,2,0,True
1059,1059,430.084086037,0.007042291498139,-0.0876130998658993,21.0,O5,H14_C28_O5,0,28,14,5,0,0,True
1060,1060,430.105226037,0.0118823370783556,-0.0630287621069096,16.0,O7,H18_C25_O7,0,25,18,7,0,0,True
1061,1061,430.141706037,0.0068788702758387,0.1566530262961286,15.0,O6,H22_C26_O6,0,26,22,6,0,0,True
1062,1062,430.162726037,0.0047980125311537,-0.0977420809419105,10.0,O8,H26_C23_O8,0,23,26,8,0,0,True
1063,1063,430.199146037,0.0281697980831275,-0.0175569850813991,9.0,O7,H30_C24_O7,0,24,30,7,0,0,True
1064,1064,430.235636037,0.0064148442113297,0.2253160637626897,8.0,O6,H34_C25_O6,0,25,34,6,0,0,True
1065,1065,430.271946037,0.0042023772232947,0.0498080346410882,7.0,O5,H38_C26_O5,0,26,38,5,0,0,True
1066,1066,431.027756037,0.0069473347424304,0.0578477829262646,18.0,N1O9,H9_C22_N_O9,0,22,9,9,1,0,True
1067,1067,431.035846037,0.0053805643433378,0.0210353734870381,18.0,O9,H10_C22_13C_O9,0,23,10,9,0,0,True
1068,1068,431.064156037,0.0136788349033101,0.0914620235725343,17.0,N1O8,H13_C23_N_O8,0,23,13,8,1,0,True
1069,1069,431.072396037,0.0041719010104752,0.4026214659384823,17.0,O8,H14_C23_13C_O8,0,24,14,8,0,0,True
1070,1070,431.079466037,0.0049672808347272,0.2165401215455933,21.0,N1O5,H13_C27_N_O5,0,27,13,5,1,0,True
1071,1071,431.100486037,0.0064294032343018,-0.0373045275195816,16.0,N1O7,H17_C24_N_O7,0,24,17,7,1,0,True
1072,1072,431.136956037,0.0044278699345107,0.1586734773764205,15.0,N1O6,H21_C25_N_O6,0,25,21,6,1,0,True
1073,1073,431.202456037,0.0093886993548374,-0.1215044099176951,9.0,O7,H30_C23_13C_O7,0,24,30,7,0,0,True
1074,1074,432.011656037,0.0058671328613504,-0.2098531341824083,18.0,O10,H8_C22_O10,0,22,8,10,0,0,True
1075,1075,432.048116037,0.0319042573560521,-0.0374194433731007,17.0,O9,H12_C23_O9,0,23,12,9,0,0,True
1076,1076,432.063316037,0.0083575667914402,-0.167213918214788,21.0,O6,H12_C27_O6,0,27,12,6,0,0,True
1077,1077,432.074456037,0.0047789602110292,-0.3833297657083425,21.0,N2O5,H12_C26_N2_O5,0,26,12,5,2,0,True
1078,1078,432.084466037,0.0141779785174932,-0.119594672038903,16.0,O8,H16_C24_O8,0,24,16,8,0,0,True
1079,1079,432.099896037,0.0044272173910855,0.2829091168991005,20.0,O5,H16_C28_O5,0,28,16,5,0,0,True
1080,1080,432.120866037,0.0093719815818624,-0.0860476846643757,15.0,O7,H20_C25_O7,0,25,20,7,0,0,True
1081,1081,432.157296037,0.0096573042466315,0.0169128233596232,14.0,O6,H24_C26_O6,0,26,24,6,0,0,True
1082,1082,432.193736037,0.0087209088142528,0.1429937429958558,13.0,O5,H28_C27_O5,0,27,28,5,0,0,True
1083,1083,432.230066037,0.0050628278013547,0.0145593757822135,12.0,O4,H32_C28_O4,0,28,32,4,0,0,True
1084,1084,432.251216037,0.0043368299002713,0.0621513578182021,7.0,O6,H36_C25_O6,0,25,36,6,0,0,True
1085,1085,433.043376037,0.0199907048403103,-0.0118694808095927,17.0,N1O9,H11_C22_N_O9,0,22,11,9,1,0,True
1086,1086,433.051506037,0.0094490513431305,0.0438585244898745,17.0,O9,H12_C22_13C_O9,0,23,12,9,0,0,True
1087,1087,433.079726037,0.0080987485901056,-0.0938580070533581,16.0,N1O8,H15_C23_N_O8,0,23,15,8,1,0,True
1088,1088,434.009726037,0.0042234465843647,0.1998734011345717,17.0,O8S1,H10_C22_O8_S,0,22,10,8,0,1,True
1089,1089,434.027386037,0.0361856045081112,-0.0247288543438066,17.0,O10,H10_C22_O10,0,22,10,10,0,0,True
1090,1090,434.038706037,0.0057853209598776,0.174839245727288,17.0,N2O9,H10_C21_N2_O9,0,21,10,9,2,0,True
1091,1091,434.042506037,0.0049328713433666,-0.3382456739052335,21.0,O7,H10_C26_O7,0,26,10,7,0,0,True
1092,1092,434.063786037,0.0190078526988131,0.0086600176250171,16.0,O9,H14_C23_O9,0,23,14,9,0,0,True
1093,1093,434.079026037,0.0096739713744451,-0.0283842324705046,20.0,O6,H14_C27_O6,0,27,14,6,0,0,True
1094,1094,434.100226037,0.0123458440299606,0.134187905213164,15.0,O8,H18_C24_O8,0,24,18,8,0,0,True
1095,1095,434.136576037,0.0066582166123957,0.0523867401262904,14.0,O7,H22_C25_O7,0,25,22,7,0,0,True
1096,1096,434.172986037,0.0065934804088362,0.1087930422435106,13.0,O6,H26_C26_O6,0,26,26,6,0,0,True
1097,1097,434.209226037,0.0102327900848609,-0.2263263747037548,12.0,O5,H30_C27_O5,0,27,30,5,0,0,True
1098,1098,434.245786037,0.0050208853292149,0.1755204136551411,11.0,O4,H34_C28_O4,0,28,34,4,0,0,True
1099,1099,435.022666037,0.0121586229906314,0.046650442857252,17.0,N1O10,H9_C21_N_O10,0,21,9,10,1,0,True
1100,1100,435.030736037,0.0080437002215465,-0.0357974704722977,17.0,O10,H10_C21_13C_O10,0,22,10,10,0,0,True
1101,1101,435.059056037,0.0129685365152748,0.0569715759183253,16.0,N1O9,H13_C22_N_O9,0,22,13,9,1,0,True
1102,1102,435.074326037,0.0080089011520216,0.088964109536331,20.0,N1O6,H13_C26_N_O6,0,26,13,6,1,0,True
1103,1103,435.095366037,0.0044729548415182,-0.1165767412652035,15.0,N1O8,H17_C23_N_O8,0,23,17,8,1,0,True
1104,1104,435.131656037,0.0041274725426746,-0.3360592086454326,14.0,N1O7,H21_C24_N_O7,0,24,21,7,1,0,True
1105,1105,436.006636037,0.0064858039260637,-0.0580243461155045,17.0,O11,H8_C21_O11,0,21,8,11,0,0,True
1106,1106,436.041386037,0.0041721069999296,0.2967011943866914,21.0,N1O7,H9_C24_13C_N_O7,0,25,9,7,1,0,True
1107,1107,436.043076037,0.0209116306107579,0.0669498075995191,16.0,O10,H12_C22_O10,0,22,12,10,0,0,True
1108,1108,436.058316037,0.0169523073083799,0.0300716659686417,20.0,O7,H12_C26_O7,0,26,12,7,0,0,True
1109,1109,436.079456037,0.0117084508126172,0.0543134964187103,15.0,O9,H16_C23_O9,0,23,16,9,0,0,True
1110,1110,436.094606037,0.0101576555531239,-0.1889383607410158,19.0,O6,H16_C27_O6,0,27,16,6,0,0,True
1111,1111,436.115826037,0.0093329244230019,0.0187496061725013,14.0,O8,H20_C24_O8,0,24,20,8,0,0,True
1112,1112,436.152216037,0.0078649593249084,0.0290471986412099,13.0,O7,H24_C25_O7,0,25,24,7,0,0,True
1113,1113,436.188646037,0.0082659720952894,0.1310465106064072,12.0,O6,H28_C26_O6,0,26,28,6,0,0,True
1114,1114,436.225066037,0.0092274792491653,0.2101048451951267,11.0,O5,H32_C27_O5,0,27,32,5,0,0,True
1115,1115,437.038336037,0.0118723955305758,0.0920285401922428,16.0,N1O10,H11_C21_N_O10,0,21,11,10,1,0,True
1116,1116,437.046306037,0.0071122066564199,-0.2188486635060367,16.0,O10,H12_C21_13C_O10,0,22,12,10,0,0,True
1117,1117,437.053606037,0.0067282564356893,0.1238749647268275,20.0,N1O7,H11_C25_N_O7,0,25,11,7,1,0,True
1118,1118,437.061456037,0.0066833965100717,-0.4615529399887927,20.0,O7,H12_C25_13C_O7,0,26,12,7,0,0,True
1119,1119,437.070706037,0.0043890849933925,-0.4507806111848506,6.0,O12S1,H20_C15_13C_O12_S,0,16,20,12,0,1,True
1120,1120,437.089846037,0.0064859982281731,-0.2090371141230648,19.0,N1O6,H15_C26_N_O6,0,26,15,6,1,0,True
1121,1121,437.110996037,0.0050234804067617,-0.1619634385170403,14.0,N1O8,H19_C23_N_O8,0,23,19,8,1,0,True
1122,1122,438.022286037,0.012016466405456,-0.0579262761810919,16.0,O11,H10_C21_O11,0,21,10,11,0,0,True
1123,1123,438.037576037,0.0077370038377666,0.0195120248067667,20.0,O8,H10_C25_O8,0,25,10,8,0,0,True
1124,1124,438.041646037,0.004541101801906,-0.0105469423100366,16.0,N1O10,H11_C20_13C_N_O10,0,21,11,10,1,0,True
1125,1125,438.058726037,0.009809488086783,0.0664728225805242,15.0,O10,H14_C22_O10,0,22,14,10,0,0,True
1126,1126,438.073996037,0.0152100144152588,0.0982459593126602,19.0,O7,H14_C26_O7,0,26,14,7,0,0,True
1127,1127,438.095086037,0.010153654098404,0.0082425028860074,14.0,O9,H18_C23_O9,0,23,18,9,0,0,True
1128,1128,438.110266037,0.004519830834136,-0.165412695499323,18.0,O6,H18_C27_O6,0,27,18,6,0,0,True
1129,1129,438.131446037,0.0098365968833448,-0.0499781520103235,13.0,O8,H22_C24_O8,0,24,22,8,0,0,True
1130,1130,438.167926037,0.0082888476381236,0.1656784892098052,12.0,O7,H26_C25_O7,0,25,26,7,0,0,True
1131,1131,438.204176037,0.005231653446739,-0.1435700602722694,11.0,O6,H30_C26_O6,0,26,30,6,0,0,True
1132,1132,438.240686037,0.0066145288300799,0.1405141100258543,10.0,O5,H34_C27_O5,0,27,34,5,0,0,True
1133,1133,438.277116037,0.0052542752767938,0.2420181115249141,9.0,O4,H38_C28_O4,0,28,38,4,0,0,True
1134,1134,438.443706037,0.0069980071742591,0.0561326338500393,0.0,O2,H58_C29_O2,0,29,58,2,0,0,True
1135,1135,439.017736037,0.0053184607142235,0.4001068423202368,16.0,N1O11,H9_C20_N_O11,0,20,9,11,1,0,True
1136,1136,439.032786037,0.0081633542849801,-0.0693023412698976,20.0,N1O8,H9_C24_N_O8,0,24,9,8,1,0,True
1137,1137,439.053926037,0.0071321783810121,-0.0452199578188291,15.0,N1O10,H13_C21_N_O10,0,21,13,10,1,0,True
1138,1138,439.069266037,0.0115503448973959,0.1459131962738917,19.0,N1O7,H13_C25_N_O7,0,25,13,7,1,0,True
1139,1139,439.077416037,0.0049690500065658,0.2464235145292178,19.0,O7,H14_C25_13C_O7,0,26,14,7,0,0,True
1140,1140,439.105546037,0.0051172226525432,-0.0943782202574814,18.0,N1O6,H17_C26_N_O6,0,26,17,6,1,0,True
1141,1141,439.126716037,0.0058916947906633,-0.0019812047853598,13.0,N1O8,H21_C23_N_O8,0,23,21,8,1,0,True
1142,1142,440.016746037,0.0040384159482641,-0.1954902870278692,20.0,O9,H8_C24_O9,0,24,8,9,0,0,True
1143,1143,440.037786037,0.0059358705196299,-0.398708941756566,15.0,O11,H12_C21_O11,0,21,12,11,0,0,True
1144,1144,440.053176037,0.0257127670718164,-0.0943681405159444,19.0,O8,H12_C25_O8,0,25,12,8,0,0,True
1145,1145,440.064476037,0.0058052887886881,0.0570211898478348,19.0,N2O7,H12_C24_N2_O7,0,24,12,7,2,0,True
1146,1146,440.074216037,0.0062102250981561,-0.297574807163002,14.0,O10,H16_C22_O10,0,22,16,10,0,0,True
1147,1147,440.089496037,0.0113175398040362,-0.2432118942825,18.0,O7,H16_C26_O7,0,26,16,7,0,0,True
1148,1148,440.110686037,0.0062801295430376,-0.1055711699820185,13.0,O9,H20_C23_O9,0,23,20,9,0,0,True
1149,1149,440.125866037,0.0053117697092519,-0.2784271716070445,17.0,O6,H20_C27_O6,0,27,20,6,0,0,True
1150,1150,440.147096037,0.0060827517139927,-0.049917402988109,12.0,O8,H24_C24_O8,0,24,24,8,0,0,True
1151,1151,440.183376037,0.0079976973709895,-0.2896043033354011,11.0,O7,H28_C25_O7,0,25,28,7,0,0,True
1152,1152,440.219906037,0.0076686737756416,0.0386465940245311,10.0,O6,H32_C26_O6,0,26,32,6,0,0,True
1153,1153,440.256276037,0.0086451417049715,0.0034184634770607,9.0,O5,H36_C27_O5,0,27,36,5,0,0,True
1154,1154,441.033346037,0.0059807664812276,0.3074143967204711,15.0,N1O11,H11_C20_N_O11,0,20,11,11,1,0,True
1155,1155,441.048446037,0.0215704141041842,-0.046480154578127,19.0,N1O8,H11_C24_N_O8,0,24,11,8,1,0,True
1156,1156,441.056506037,0.007313245059291,-0.1504727830172077,19.0,O8,H12_C24_13C_O8,0,25,12,8,0,0,True
1157,1157,441.084786037,0.010211029709522,-0.1496492331308826,18.0,N1O7,H15_C25_N_O7,0,25,15,7,1,0,True
1158,1158,441.121356037,0.0041952873876773,0.2685972882950034,17.0,N1O6,H19_C26_N_O6,0,26,19,6,1,0,True
1159,1159,442.017276037,0.0046209176022596,0.1130883400291758,15.0,O12,H10_C20_O12,0,20,10,12,0,0,True
1160,1160,442.032446037,0.0219099986765932,-0.0816523770423786,19.0,O9,H10_C24_O9,0,24,10,9,0,0,True
1161,1161,442.043886037,0.0061384073375153,0.3857693894417625,19.0,N2O8,H10_C23_N2_O8,0,23,10,8,2,0,True
1162,1162,442.053446037,0.0054068978793527,-0.3744366239249931,14.0,O11,H14_C21_O11,0,21,14,11,0,0,True
1163,1163,442.068806037,0.0239506081271803,-0.1393470860849835,18.0,O8,H14_C25_O8,0,25,14,8,0,0,True
1164,1164,442.090106037,0.0047382872767323,0.2464904744227063,13.0,O10,H18_C22_O10,0,22,18,10,0,0,True
1165,1165,442.105246037,0.0090317887805444,-0.0160798816278349,17.0,O7,H18_C26_O7,0,26,18,7,0,0,True
1166,1166,442.141536037,0.0042467389758347,-0.2320908389617469,16.0,O6,H22_C27_O6,0,27,22,6,0,0,True
1167,1167,442.162726037,0.0073055732912908,-0.0950894263823202,11.0,O8,H26_C24_O8,0,24,26,8,0,0,True
1168,1168,442.199096037,0.0072567971311767,-0.1301517811597598,10.0,O7,H30_C25_O7,0,25,30,7,0,0,True
1169,1169,442.235436037,0.0092894280209593,-0.233045549058449,9.0,O6,H34_C26_O6,0,26,34,6,0,0,True
1170,1170,442.271986037,0.0060242945364961,0.1388986910511967,8.0,O5,H38_C27_O5,0,27,38,5,0,0,True
1171,1171,443.027636037,0.0116261675215655,-0.2145825502491378,19.0,N1O9,H9_C23_N_O9,0,23,9,9,1,0,True
1172,1172,443.035646037,0.0051805081644134,-0.4309653223321082,19.0,O9,H10_C23_13C_O9,0,24,10,9,0,0,True
1173,1173,443.064016037,0.0137226273847575,-0.22699654304236,18.0,N1O8,H13_C24_N_O8,0,24,13,8,1,0,True
1174,1174,443.072016037,0.0056388692754409,-0.4659310281777307,18.0,O8,H14_C24_13C_O8,0,25,14,8,0,0,True
1175,1175,443.100346037,0.0069987873045331,-0.3522497811807927,17.0,N1O7,H17_C25_N_O7,0,25,17,7,1,0,True
1176,1176,443.136796037,0.0042801857221568,-0.2066856121476756,16.0,N1O6,H21_C26_N_O6,0,26,21,6,1,0,True
1177,1177,444.046306037,0.0070490721060884,-0.081041097413113,23.0,N1O6,H9_C26_13C_N_O6,0,27,9,6,1,0,True
1178,1178,444.048086037,0.0256750266871512,-0.1039684697340531,18.0,O9,H12_C24_O9,0,24,12,9,0,0,True
1179,1179,444.059176037,0.005220019668808,-0.4268507672388675,18.0,N2O8,H12_C23_N2_O8,0,23,12,8,2,0,True
1180,1180,444.084376037,0.0133781623718954,-0.3190272111648013,17.0,O8,H16_C25_O8,0,25,16,8,0,0,True
1181,1181,444.120766037,0.0057726922967095,-0.308886704885846,16.0,O7,H20_C26_O7,0,26,20,7,0,0,True
1182,1182,444.157266037,0.0055154767225483,-0.0510877603604581,15.0,O6,H24_C27_O6,0,27,24,6,0,0,True
1183,1183,444.178376037,0.02614210558355,-0.0948245169399638,10.0,O8,H28_C24_O8,0,24,28,8,0,0,True
1184,1184,444.193616037,0.0052238536049173,-0.131021693967678,14.0,O5,H28_C28_O5,0,28,28,5,0,0,True
1185,1185,444.214756037,0.0063354213979494,-0.1072161592285332,9.0,O7,H32_C25_O7,0,25,32,7,0,0,True
1186,1186,444.251226037,0.0053890576342919,0.0829823257864249,8.0,O6,H36_C26_O6,0,26,36,6,0,0,True
1187,1187,444.287616037,0.0041105862771436,0.0930860966941181,7.0,O5,H40_C27_O5,0,27,40,5,0,0,True
1188,1188,445.043396037,0.0194044306087664,0.0333900021819903,18.0,N1O9,H11_C23_N_O9,0,23,11,9,1,0,True
1189,1189,445.051386037,0.0088657700458338,-0.2269558148208787,18.0,O9,H12_C23_13C_O9,0,24,12,9,0,0,True
1190,1190,445.079866037,0.0074326941072156,0.2232228586100277,17.0,N1O8,H15_C24_N_O8,0,24,15,8,1,0,True
1191,1191,445.095186037,0.005822061102606,0.3668249065162914,21.0,N1O5,H15_C28_N_O5,0,28,15,5,1,0,True
1192,1192,445.116246037,0.0045495347082447,0.2108303187846182,16.0,N1O7,H19_C25_N_O7,0,25,19,7,1,0,True
1193,1193,445.181866037,0.0073302316411993,0.208995485145924,10.0,O8,H28_C23_13C_O8,0,24,28,8,0,0,True
1194,1194,446.027336037,0.025548455176438,-0.1361643000126409,18.0,O10,H10_C23_O10,0,23,10,10,0,0,True
1195,1195,446.063676037,0.0211902598356918,-0.238174515604851,17.0,O9,H14_C24_O9,0,24,14,9,0,0,True
1196,1196,446.074906037,0.0042916972699387,-0.245745722288165,17.0,N2O8,H14_C23_N2_O8,0,23,14,8,2,0,True
1197,1197,446.078926037,0.0066693186161325,-0.2517962482899928,21.0,O6,H14_C28_O6,0,28,14,6,0,0,True
1198,1198,446.100176037,0.0128308167384178,0.0184958456423758,16.0,O8,H18_C25_O8,0,25,18,8,0,0,True
1199,1199,446.115516037,0.0044738124004523,0.2066079225947554,20.0,O5,H18_C29_O5,0,29,18,5,0,0,True
1200,1200,446.136706037,0.0081923754233559,0.3423681529319004,15.0,O7,H22_C26_O7,0,26,22,7,0,0,True
1201,1201,446.157586037,0.0047162697798049,-0.2167059421215064,10.0,O9,H26_C23_O9,0,23,26,9,0,0,True
1202,1202,446.173006037,0.0079172080873844,0.1506926665386098,14.0,O6,H26_C27_O6,0,27,26,6,0,0,True
