,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
3035,3035,565.115066037,0.0380096289624115,0.3374693253738454,13.0,O15,H24_C24_13C_O15,0,25,24,15,0,0,True
3036,3036,565.117816037,0.025172981225099,0.145238740794666,26.0,N2O4S1,H20_C34_13C_N2_O4_S,0,35,20,4,2,1,True
3037,3037,565.143196037,0.0361245703921648,0.0726683084479065,12.0,N1O14,H27_C25_N_O14,0,25,27,14,1,0,True
3038,3038,565.996916037,0.0204369994446192,0.0555250376402092,20.0,O16,H10_C25_O16,0,25,10,16,0,0,True
3039,3039,566.018016037,0.028432320739104,0.0035316897146171,15.0,O18,H14_C22_O18,0,22,14,18,0,0,True
3040,3040,566.033366037,0.0734915667916812,0.1694582080976473,19.0,O15,H14_C26_O15,0,26,14,15,0,0,True
3041,3041,566.054456037,0.1338897162140588,0.0997978187555875,14.0,O17,H18_C23_O17,0,23,18,17,0,0,True
3042,3042,566.069816037,0.0433866287358728,0.2833767063353037,18.0,O14,H18_C27_O14,0,27,18,14,0,0,True
3043,3043,566.090816037,0.1571647921939718,0.054731500865406,13.0,O16,H22_C24_O16,0,24,22,16,0,0,True
3044,3044,566.127236037,0.1210585483752292,0.1156542131774257,12.0,O15,H26_C25_O15,0,25,26,15,0,0,True
3045,3045,566.163546037,0.0569791241243057,-0.017721027849732,11.0,O14,H30_C26_O14,0,26,30,14,0,0,True
3046,3046,566.199876037,0.0430421686791264,-0.1157559420271431,10.0,O13,H34_C27_O13,0,27,34,13,0,0,True
3047,3047,566.236236037,0.0207102979348751,-0.1607968445910459,9.0,O12,H38_C28_O12,0,28,38,12,0,0,True
3048,3048,567.028606037,0.0315444476240761,0.1533361793120606,19.0,N1O15,H13_C25_N_O15,0,25,13,15,1,0,True
3049,3049,567.036556037,0.025192799468337,-0.1215459554509395,19.0,O15,H14_C25_13C_O15,0,26,14,15,0,0,True
3050,3050,567.049696037,0.0201638503623255,0.083798651898969,14.0,N1O17,H17_C22_N_O17,0,22,17,17,1,0,True
3051,3051,567.057786037,0.0349944341075956,0.0558161811108002,14.0,O17,H18_C22_13C_O17,0,23,18,17,0,0,True
3052,3052,567.094326037,0.0266935735305056,0.3282399265949351,13.0,O16,H22_C23_13C_O16,0,24,22,16,0,0,True
3053,3053,567.122446037,0.0392096664850163,0.0467306492057702,12.0,N1O15,H25_C24_N_O15,0,24,25,15,1,0,True
3054,3054,567.130496037,0.0358586724156472,-0.0517782066931634,12.0,O15,H26_C24_13C_O15,0,25,26,15,0,0,True
3055,3055,568.012486037,0.0607146460921428,-0.0856442440391278,19.0,O16,H12_C25_O16,0,25,12,16,0,0,True
3056,3056,568.033896037,0.026256670911885,0.408294296516648,14.0,O18,H16_C22_O18,0,22,16,18,0,0,True
3057,3057,568.049006037,0.086368528170911,0.151122524897481,18.0,O15,H16_C26_O15,0,26,16,15,0,0,True
3058,3058,568.060396037,0.0209785912583989,0.4268296148325569,18.0,N2O14,H16_C25_N2_O14,0,25,16,14,2,0,True
3059,3059,568.070156037,0.106208527136044,0.1873307352140899,13.0,O17,H20_C23_O17,0,23,20,17,0,0,True
3060,3060,568.081396037,0.0280386765451387,0.1989802883778496,13.0,N2O16,H20_C22_N2_O16,0,22,20,16,2,0,True
3061,3061,568.085516037,0.0512197291305458,0.3702558755231571,17.0,O14,H20_C27_O14,0,27,20,14,0,0,True
3062,3062,568.106456037,0.1224557562117607,0.0368047218815128,12.0,O16,H24_C24_O16,0,24,24,16,0,0,True
3063,3063,568.142896037,0.0763210186318693,0.1327148513686313,11.0,O15,H28_C25_O15,0,25,28,15,0,0,True
3064,3064,568.179096037,0.0480816148993822,-0.1937892483601344,10.0,O14,H32_C26_O14,0,26,32,14,0,0,True
3065,3065,568.252066037,0.0237314956160414,0.1564041826702581,8.0,O12,H40_C28_O12,0,28,40,12,0,0,True
3066,3066,569.007696037,0.027882978989739,-0.1539873724996338,19.0,N1O16,H11_C24_N_O16,0,24,11,16,1,0,True
3067,3067,569.052536037,0.0284410129087732,0.4586659112144116,18.0,O15,H16_C25_13C_O15,0,26,16,15,0,0,True
3068,3068,569.073626037,0.0301290409338319,0.3893643808281837,13.0,O17,H20_C22_13C_O17,0,23,20,17,0,0,True
3069,3069,569.080626037,0.0282684949086019,0.1254022660391581,17.0,N1O14,H19_C26_N_O14,0,26,19,14,1,0,True
3070,3070,569.109696037,0.0295765688466792,-0.1650490240774854,12.0,O16,H24_C23_13C_O16,0,24,24,16,0,0,True
3071,3071,569.117036037,0.0222625382203941,0.1684293281701971,16.0,N1O13,H23_C27_N_O13,0,27,23,13,1,0,True
3072,3072,569.146446037,0.0178752987216406,0.4753802856487487,11.0,O15,H28_C24_13C_O15,0,25,28,15,0,0,True
3073,3073,569.991836037,0.0250379983607102,0.0645395208725523,19.0,O17,H10_C24_O17,0,24,10,17,0,0,True
3074,3074,570.0281460369999,0.1298538071285049,-0.0679282247360939,18.0,O16,H14_C25_O16,0,25,14,16,0,0,True
3075,3075,570.049276037,0.0279897430277274,-0.0669222846578339,13.0,O18,H18_C22_O18,0,22,18,18,0,0,True
3076,3076,570.064586037,0.1042893264366393,0.0276652863205984,17.0,O15,H18_C26_O15,0,26,18,15,0,0,True
3077,3077,570.075916037,0.0304674596073345,0.1971509352602393,17.0,N2O14,H18_C25_N2_O14,0,25,18,14,2,0,True
3078,3078,570.085786037,0.0808468990802785,0.151456152978452,12.0,O17,H22_C23_O17,0,23,22,17,0,0,True
3079,3079,570.097086037,0.0181985139300911,0.2683104400135006,12.0,N2O16,H22_C22_N2_O16,0,22,22,16,2,0,True
3080,3080,570.101016037,0.052182897197796,0.1057058281389395,16.0,O14,H22_C27_O14,0,27,22,14,0,0,True
3081,3081,570.121966037,0.0776589862114066,-0.20901667906134,11.0,O16,H26_C24_O16,0,24,26,16,0,0,True
3082,3082,570.137396037,0.0385321881296574,0.0960382540161152,15.0,O13,H26_C28_O13,0,28,26,13,0,0,True
3083,3083,570.158586037,0.0630903170335986,0.2022717938964414,10.0,O15,H30_C25_O15,0,25,30,15,0,0,True
3084,3084,570.194976037,0.0362920133412345,0.2101368916622987,9.0,O14,H34_C26_O14,0,26,34,14,0,0,True
3085,3085,570.231466037,0.0204426383902876,0.3933683308810998,8.0,O13,H38_C27_O13,0,27,38,13,0,0,True
3086,3086,571.023486037,0.0372114554814963,0.0916004355727251,18.0,N1O16,H13_C24_N_O16,0,24,13,16,1,0,True
3087,3087,571.031536037,0.0334557682583801,-0.0062360828546442,18.0,O16,H14_C24_13C_O16,0,25,14,16,0,0,True
3088,3088,571.067876037,0.0210487479358536,-0.0859249872062719,17.0,O15,H18_C25_13C_O15,0,26,18,15,0,0,True
3089,3089,571.088916037,0.0277954427925576,-0.2425138996586273,12.0,O17,H22_C22_13C_O17,0,23,22,17,0,0,True
3090,3090,571.096416037,0.0425766713043942,0.3699725547300577,16.0,N1O14,H21_C26_N_O14,0,26,21,14,1,0,True
3091,3091,571.107646037,0.0232403217600712,-0.0639546680579936,11.0,O14S1,H26_C23_13C_O14_S,0,24,26,14,0,1,True
3092,3092,571.125566037,0.0239017893654212,0.2206082297279887,11.0,O16,H26_C23_13C_O16,0,24,26,16,0,0,True
3093,3093,572.007436037,0.0734489855224672,-0.0232287188081878,18.0,O17,H12_C24_O17,0,24,12,17,0,0,True
3094,3094,572.042006037,0.0478647492423154,-0.0675020358594124,22.0,N1O13,H13_C27_13C_N_O13,0,28,13,13,1,0,True
3095,3095,572.043826037,0.1780575124310256,-0.0153746961069649,17.0,O16,H16_C25_O16,0,25,16,16,0,0,True
3096,3096,572.055296037,0.0247381197120259,0.3982569543348357,17.0,N2O15,H16_C24_N2_O15,0,24,16,15,2,0,True
3097,3097,572.080286037,0.1289221231745699,0.1148387762551195,16.0,O15,H20_C26_O15,0,26,20,15,0,0,True
3098,3098,572.091486037,0.0258932553223917,0.0564892167881708,16.0,N2O14,H20_C25_N2_O14,0,25,20,14,2,0,True
3099,3099,572.101396037,0.0570744439943542,0.0808755236666889,11.0,O17,H24_C23_O17,0,23,24,17,0,0,True
3100,3100,572.114776037,0.0216194815316709,-0.0692693172881668,20.0,N1O11,H21_C29_13C_N_O11,0,30,21,11,1,0,True
3101,3101,572.116646037,0.0639543480983478,0.0702461645517473,15.0,O14,H24_C27_O14,0,27,24,14,0,0,True
3102,3102,572.137786037,0.0615757058662898,0.0887216353300808,10.0,O16,H28_C24_O16,0,24,28,16,0,0,True
3103,3103,572.153006037,0.0402060513159815,0.0256592201214912,14.0,O13,H28_C28_O13,0,28,28,13,0,0,True
3104,3104,572.174086037,0.0331635648413,-0.0607280211046916,9.0,O15,H32_C25_O15,0,25,32,15,0,0,True
3105,3105,572.210596037,0.0192290794471079,0.1568391088699545,8.0,O14,H36_C26_O14,0,26,36,14,0,0,True
3106,3106,573.011026037,0.0197559618060329,0.3872054636038458,18.0,O17,H12_C23_13C_O17,0,24,12,17,0,0,True
3107,3107,573.039136037,0.0568250869251306,0.0911490974093685,17.0,N1O16,H15_C24_N_O16,0,24,15,16,1,0,True
3108,3108,573.047286037,0.044921248521081,0.1681623880822167,17.0,O16,H16_C24_13C_O16,0,25,16,16,0,0,True
3109,3109,573.075616037,0.0626687431899338,0.2560290403929658,16.0,N1O15,H19_C25_N_O15,0,25,19,15,1,0,True
3110,3110,573.083476037,0.0345475645320159,-0.1729992299592235,16.0,O15,H20_C25_13C_O15,0,26,20,15,0,0,True
3111,3111,573.112036037,0.0264440525944848,0.3161964654485184,15.0,N1O14,H23_C26_N_O14,0,26,23,14,1,0,True
3112,3112,573.120186037,0.0201318915172595,0.3931967596874459,15.0,O14,H24_C26_13C_O14,0,27,24,14,0,0,True
3113,3113,574.021116037,0.0403093934296754,-0.3365381422381706,22.0,N1O14,H11_C26_13C_N_O14,0,27,11,14,1,0,True
3114,3114,574.023116037,0.1404462894389215,0.0289866375730774,17.0,O17,H14_C24_O17,0,24,14,17,0,0,True
3115,3115,574.057706037,0.0474066138244281,0.0197053361784828,21.0,N1O13,H15_C27_13C_N_O13,0,28,15,13,1,0,True
3116,3116,574.059506037,0.1760990511748561,0.0368097728847112,16.0,O16,H18_C25_O16,0,25,18,16,0,0,True
3117,3117,574.070816037,0.039021670301927,0.1702769018519915,16.0,N2O15,H18_C24_N2_O15,0,24,18,15,2,0,True
3118,3118,574.080596037,0.0255681676948026,-0.0318718316502712,11.0,O18,H22_C22_O18,0,22,22,18,0,0,True
3119,3119,574.095826037,0.114329339069709,-0.0772989420617225,15.0,O15,H22_C26_O15,0,26,22,15,0,0,True
3120,3120,574.107206037,0.0252771932787016,0.1780904312400272,15.0,N2O14,H22_C25_N2_O14,0,25,22,14,2,0,True
3121,3121,574.116896037,0.0389183884333792,-0.1808081260295044,10.0,O17,H26_C23_O17,0,23,26,17,0,0,True
3122,3122,574.132306037,0.0613740436742752,0.0872882426138957,14.0,O14,H26_C27_O14,0,27,26,14,0,0,True
3123,3123,574.153436037,0.0393825893325688,0.0882812795617231,9.0,O16,H30_C24_O16,0,24,30,16,0,0,True
3124,3124,574.168766037,0.031404825883443,0.2170215576776176,13.0,O13,H30_C28_O13,0,28,30,13,0,0,True
3125,3125,574.189766037,0.0201476082709558,-0.0083961788120515,8.0,O15,H34_C25_O15,0,25,34,15,0,0,True
3126,3126,575.026406037,0.0364430286438848,-0.0838239766397638,17.0,O17,H14_C23_13C_O17,0,24,14,17,0,0,True
3127,3127,575.062826037,0.0514909889250601,-0.0238391343551536,16.0,O16,H18_C24_13C_O16,0,25,18,16,0,0,True
3128,3128,575.091146037,0.0648263435714022,0.0463404806222059,15.0,N1O15,H21_C25_N_O15,0,25,21,15,1,0,True
3129,3129,575.099106037,0.0327668119977996,-0.2072981835096422,15.0,O15,H22_C25_13C_O15,0,26,22,15,0,0,True
3130,3130,575.120346037,0.0187112916954276,-0.0150316364904304,10.0,O17,H26_C22_13C_O17,0,23,26,17,0,0,True
3131,3131,575.127536037,0.0361625079655228,0.054147990096104,14.0,N1O14,H25_C26_N_O14,0,26,25,14,1,0,True
3132,3132,575.135636037,0.0339811758161303,0.0439461555057675,14.0,O14,H26_C26_13C_O14,0,27,26,14,0,0,True
3133,3133,576.002366037,0.039545077720829,0.0035989435825007,17.0,O18,H12_C23_O18,0,23,12,18,0,0,True
3134,3134,576.017706037,0.0312983413829322,0.1492888138385605,21.0,O15,H12_C27_O15,0,27,12,15,0,0,True
3135,3135,576.036786037,0.0470371062457682,-0.3007689858464723,21.0,N1O14,H13_C26_13C_N_O14,0,27,13,14,1,0,True
3136,3136,576.038746037,0.1524448814086469,-0.005963140634061,16.0,O17,H16_C24_O17,0,24,16,17,0,0,True
3137,3137,576.053846037,0.0236365974620151,-0.2769098777160185,20.0,O14,H16_C28_O14,0,28,16,14,0,0,True
3138,3138,576.075106037,0.1703503701778661,-0.0502417128800104,15.0,O16,H20_C25_O16,0,25,20,16,0,0,True
3139,3139,576.086396037,0.0423983288035048,0.0480431409680059,15.0,N2O15,H20_C24_N2_O15,0,24,20,15,2,0,True
3140,3140,576.109776037,0.0379370166928045,0.0793772331469658,19.0,N1O12,H21_C28_13C_N_O12,0,29,21,12,1,0,True
3141,3141,576.111546037,0.1144042936705936,0.0443473147143987,14.0,O15,H24_C26_O15,0,26,24,15,0,0,True
3142,3142,576.132546037,0.0202047254890038,-0.1803039955100817,9.0,O17,H28_C23_O17,0,23,28,17,0,0,True
3143,3143,576.147886037,0.0654465793988093,-0.0346421472890159,13.0,O14,H28_C27_O14,0,27,28,14,0,0,True
3144,3144,576.184276037,0.025189765522783,-0.0268438424219638,12.0,O13,H32_C28_O13,0,28,32,13,0,0,True
3145,3145,576.220716037,0.018485468790049,0.0677257843949229,11.0,O12,H36_C29_O12,0,29,36,12,0,0,True
3146,3146,577.013026037,0.0202264354298272,0.272125572541507,21.0,N1O15,H11_C26_N_O15,0,26,11,15,1,0,True
3147,3147,577.042086037,0.0407031508845152,-0.0316701336772257,16.0,O17,H16_C23_13C_O17,0,24,16,17,0,0,True
3148,3148,577.078536037,0.0445973754356359,0.0800878861437092,15.0,O16,H20_C24_13C_O16,0,25,20,16,0,0,True
3149,3149,577.114756037,0.0270083134518126,-0.2067023909390086,14.0,O15,H24_C25_13C_O15,0,26,24,15,0,0,True
3150,3150,577.996876037,0.0191903683260749,-0.014832260001611,21.0,O16,H10_C26_O16,0,26,10,16,0,0,True
3151,3151,578.017986037,0.0459175562382594,-0.0484431292949867,16.0,O18,H14_C23_O18,0,23,14,18,0,0,True
3152,3152,578.033226037,0.0413377346959008,-0.076260322192384,20.0,O15,H14_C27_O15,0,27,14,15,0,0,True
3153,3153,578.052626037,0.040883840536294,0.0288416646932389,20.0,N1O14,H15_C26_13C_N_O14,0,27,15,14,1,0,True
3154,3154,578.054406037,0.1512959920150215,0.0112290468754056,15.0,O17,H18_C24_O17,0,24,18,17,0,0,True
3155,3155,578.069666037,0.0181619354872275,0.0180099401053558,19.0,O14,H18_C28_O14,0,28,18,14,0,0,True
3156,3156,578.089036037,0.0432629334020442,0.0712070244005818,19.0,N1O13,H19_C27_13C_N_O13,0,28,19,13,1,0,True
3157,3157,578.090786037,0.1620354532033044,0.0017004250669847,14.0,O16,H22_C25_O16,0,25,22,16,0,0,True
3158,3158,578.102226037,0.0342018610154554,0.3591112275392252,14.0,N2O15,H22_C24_N2_O15,0,24,22,15,2,0,True
3159,3159,578.127226037,0.0866048867474272,0.0959563873988304,13.0,O15,H26_C26_O15,0,26,26,15,0,0,True
3160,3160,578.163496037,0.0505776122661006,-0.1038339507176908,12.0,O14,H30_C27_O14,0,27,30,14,0,0,True
3161,3161,578.199956037,0.0316214794775958,0.0250069199212344,11.0,O13,H34_C28_O13,0,28,34,13,0,0,True
3162,3162,579.028376037,0.0269148370832326,-0.2470587036795613,20.0,N1O15,H13_C26_N_O15,0,26,13,15,1,0,True
3163,3163,579.049676037,0.0299205927285684,0.0475226932626028,15.0,N1O17,H17_C23_N_O17,0,23,17,17,1,0,True
3164,3164,579.057786037,0.033770175626481,0.0546594845090438,15.0,O17,H18_C23_13C_O17,0,24,18,17,0,0,True
3165,3165,579.094206037,0.0437347998936147,0.1142180310851879,14.0,O16,H22_C24_13C_O16,0,25,22,16,0,0,True
3166,3166,579.130536037,0.0285689663695232,0.0183637354708869,13.0,O15,H26_C25_13C_O15,0,26,26,15,0,0,True
3167,3167,580.012546037,0.0613018338422437,0.0195737145141902,20.0,O16,H12_C26_O16,0,26,12,16,0,0,True
3168,3168,580.033746037,0.057215588732279,0.141241782184971,15.0,O18,H16_C23_O18,0,23,16,18,0,0,True
3169,3169,580.048906037,0.0539386817336917,-0.024403114581823,19.0,O15,H16_C27_O15,0,27,16,15,0,0,True
3170,3170,580.068146037,0.0359250553371547,-0.1954977198316016,19.0,N1O14,H17_C26_13C_N_O14,0,27,17,14,1,0,True
3171,3171,580.070026037,0.14136244219421,-0.0406554361663517,14.0,O17,H20_C24_O17,0,24,20,17,0,0,True
3172,3172,580.085216037,0.0226566836539744,-0.1545686693045417,18.0,O14,H20_C28_O14,0,28,20,14,0,0,True
3173,3173,580.104556037,0.0314835903873625,-0.1532654745074796,18.0,N1O13,H21_C27_13C_N_O13,0,28,21,13,1,0,True
3174,3174,580.106436037,0.1305840746906211,0.0015669539137538,13.0,O16,H24_C25_O16,0,25,24,16,0,0,True
3175,3175,580.142896037,0.0720321763252235,0.1299697031865151,12.0,O15,H28_C26_O15,0,26,28,15,0,0,True
3176,3176,580.179296037,0.0383639716329127,0.1549400342426425,11.0,O14,H32_C27_O14,0,27,32,14,0,0,True
3177,3177,580.215386037,0.0204097011640502,-0.3543770209741134,10.0,O13,H36_C28_O13,0,28,36,13,0,0,True
3178,3178,581.007856037,0.0335537557834948,0.1245766287906593,20.0,N1O16,H11_C25_N_O16,0,25,11,16,1,0,True
3179,3179,581.016076037,0.0181211928998704,0.3210117718069005,20.0,O16,H12_C25_13C_O16,0,26,12,16,0,0,True
3180,3180,581.052316037,0.0231456019316772,0.0705702375251933,19.0,O15,H16_C26_13C_O15,0,27,16,15,0,0,True
3181,3181,581.065336037,0.0240389916609897,0.0644402576848414,14.0,N1O17,H19_C23_N_O17,0,23,19,17,1,0,True
3182,3182,581.073416037,0.0373643191052267,0.0199234721289909,14.0,O17,H20_C23_13C_O17,0,24,20,17,0,0,True
3183,3183,581.080656037,0.0253568349519473,0.1744404998667041,18.0,N1O14,H19_C27_N_O14,0,27,19,14,1,0,True
3184,3184,581.101786037,0.0377593682159974,0.1754184938467035,13.0,N1O16,H23_C24_N_O16,0,24,23,16,1,0,True
3185,3185,581.110016037,0.0241528622164038,0.3890296051093191,13.0,O16,H24_C24_13C_O16,0,25,24,16,0,0,True
3186,3186,581.146406037,0.0240643187203807,0.3967347946838433,12.0,O15,H28_C25_13C_O15,0,26,28,15,0,0,True
3187,3187,581.991856037,0.0178822678801333,0.0975735304080885,20.0,O17,H10_C25_O17,0,25,10,17,0,0,True
3188,3188,582.028196037,0.090524982974059,0.0193787864025035,19.0,O16,H14_C26_O16,0,26,14,16,0,0,True
3189,3189,582.039386037,0.0198024758783797,-0.0551526249907768,19.0,N2O15,H14_C25_N2_O15,0,25,14,15,2,0,True
3190,3190,582.049326037,0.0653650845848718,0.0203608174382721,14.0,O18,H18_C23_O18,0,23,18,18,0,0,True
3191,3191,582.064766037,0.0623941675025821,0.3363388602391259,18.0,O15,H18_C27_O15,0,27,18,15,0,0,True
3192,3192,582.085726037,0.1165837389420124,0.0452562204614139,13.0,O17,H22_C24_O17,0,24,22,17,0,0,True
3193,3193,582.120136037,0.0203065253269593,-0.273112009279539,17.0,N1O13,H23_C27_13C_N_O13,0,28,23,13,1,0,True
3194,3194,582.122216037,0.1018571479580133,0.2247552085207479,12.0,O16,H26_C25_O16,0,25,26,16,0,0,True
3195,3195,582.137536037,0.0187421829965058,0.3345515243323942,16.0,O13,H26_C29_O13,0,29,26,13,0,0,True
3196,3196,582.158446037,0.0589994499160304,-0.042381932534676,11.0,O15,H30_C26_O15,0,26,30,15,0,0,True
3197,3197,582.195066037,0.0281443585803044,0.3603929544340815,10.0,O14,H34_C27_O14,0,27,34,14,0,0,True
3198,3198,582.2313160369999,0.0218620381288107,0.1276314033409036,9.0,O13,H38_C28_O13,0,28,38,13,0,0,True
3199,3199,583.023536037,0.0331702424132859,0.1754749057406862,19.0,N1O16,H13_C25_N_O16,0,25,13,16,1,0,True
3200,3200,583.031466037,0.0238204150417757,-0.1261698627039692,19.0,O16,H14_C25_13C_O16,0,26,14,16,0,0,True
3201,3201,583.052816037,0.018416454360563,0.2521401079348349,14.0,O18,H18_C22_13C_O18,0,23,18,18,0,0,True
3202,3202,583.080996037,0.0282847803764767,0.0812408572212694,13.0,N1O17,H21_C23_N_O17,0,23,21,17,1,0,True
3203,3203,583.088866037,0.0284304338611303,-0.3232731939275944,13.0,O17,H22_C23_13C_O17,0,24,22,17,0,0,True
3204,3204,583.096276037,0.0260393498015142,0.1222611136111434,17.0,N1O14,H21_C27_N_O14,0,27,21,14,1,0,True
3205,3205,583.117386037,0.0259802975093757,0.0889392105358784,12.0,N1O16,H25_C24_N_O16,0,24,25,16,1,0,True
3206,3206,583.125306037,0.0262715442335369,-0.2298048096395996,12.0,O16,H26_C24_13C_O16,0,25,26,16,0,0,True
3207,3207,584.007446037,0.0538225387313694,-0.0056283527469532,19.0,O17,H12_C25_O17,0,25,12,17,0,0,True
3208,3208,584.043796037,0.1387491740360356,-0.0664248131499214,18.0,O16,H16_C26_O16,0,26,16,16,0,0,True
3209,3209,584.055166037,0.0287368888699553,0.1674927398989155,18.0,N2O15,H16_C25_N2_O15,0,25,16,15,2,0,True
3210,3210,584.064806037,0.0539513235751346,-0.2708997329334628,13.0,O18,H20_C23_O18,0,23,20,18,0,0,True
3211,3211,584.080146037,0.0610483873325076,-0.1272137060702621,17.0,O15,H20_C27_O15,0,27,20,15,0,0,True
3212,3212,584.091136037,0.018585304636244,-0.0835520296626479,30.0,N1O4S1,H17_C37_13C_N_O4_S,0,38,17,4,1,1,True
3213,3213,584.101436037,0.091213006639779,0.1476952369659436,12.0,O17,H24_C24_O17,0,24,24,17,0,0,True
3214,3214,584.116646037,0.0456111205078812,0.068803038456403,16.0,O14,H24_C28_O14,0,28,24,14,0,0,True
3215,3215,584.136196037,0.0329670861416497,0.4295950187573224,16.0,N1O13,H25_C27_13C_N_O13,0,28,25,13,1,0,True
3216,3216,584.137886037,0.059538660841639,0.2580914604302347,11.0,O16,H28_C25_O16,0,25,28,16,0,0,True
3217,3217,584.174286037,0.0314177183446934,0.2828830435150591,10.0,O15,H32_C26_O15,0,26,32,15,0,0,True
3218,3218,584.210336037,0.0200101095692688,-0.291427572299621,9.0,O14,H36_C27_O14,0,27,36,14,0,0,True
3219,3219,584.246956037,0.023477446654845,0.1099483692585324,8.0,O13,H40_C28_O13,0,28,40,13,0,0,True
3220,3220,585.010866037,0.0205817661207233,0.1057638475483621,19.0,O17,H12_C24_13C_O17,0,25,12,17,0,0,True
3221,3221,585.039116037,0.0611154715075148,0.0550937519958695,18.0,N1O16,H15_C25_N_O16,0,25,15,16,1,0,True
3222,3222,585.047156037,0.035126342059731,-0.0574910920628419,18.0,O16,H16_C25_13C_O16,0,26,16,16,0,0,True
3223,3223,585.050386037,0.0217616239292139,-0.3001160313317718,13.0,O16S1,H20_C22_13C_O16_S,0,23,20,16,0,1,True
3224,3224,585.075556037,0.0471587942113311,0.1482270094448933,17.0,N1O15,H19_C26_N_O15,0,26,19,15,1,0,True
3225,3225,585.083716037,0.0194521865013034,0.2407467447111713,17.0,O15,H20_C26_13C_O15,0,27,20,15,0,0,True
3226,3226,586.023196037,0.1129638081309601,0.1649064417621187,18.0,O17,H14_C25_O17,0,25,14,17,0,0,True
3227,3227,586.057586037,0.0436826010892886,-0.1854561779325214,22.0,N1O13,H15_C28_13C_N_O13,0,29,15,13,1,0,True
3228,3228,586.059496037,0.1383314607013285,0.0189929523197698,17.0,O16,H18_C26_O16,0,26,18,16,0,0,True
3229,3229,586.070786037,0.0238428744322157,0.1156020767023927,17.0,N2O15,H18_C25_N2_O15,0,25,18,15,2,0,True
3230,3230,586.080496037,0.0366450788146399,-0.2018442874065687,12.0,O18,H22_C23_O18,0,23,22,18,0,0,True
3231,3231,586.095896037,0.0782200251583247,0.0437181016203967,16.0,O15,H22_C27_O15,0,27,22,15,0,0,True
3232,3232,586.117176037,0.0486677302858838,0.3006139509268148,11.0,O17,H26_C24_O17,0,24,26,17,0,0,True
3233,3233,586.132286037,0.0501385697398931,0.0513791863646637,15.0,O14,H26_C28_O14,0,28,26,14,0,0,True
3234,3234,586.153336037,0.0350960050139962,-0.0841298632030285,10.0,O16,H30_C25_O16,0,25,30,16,0,0,True
3235,3235,586.189476037,0.0179141182839364,0.3727378415081219,27.0,N2O4,H26_C39_N2_O4,0,39,26,4,2,0,True
3236,3236,587.018366037,0.0247884701952719,0.0300944586822905,18.0,N1O17,H13_C24_N_O17,0,24,13,17,1,0,True
3237,3237,587.026566037,0.0380002909647768,0.1904496429607239,18.0,O17,H14_C24_13C_O17,0,25,14,17,0,0,True
3238,3238,587.062886037,0.0544597612801511,0.0788518591289954,17.0,O16,H18_C25_13C_O16,0,26,18,16,0,0,True
3239,3239,587.091286037,0.0422895911345325,0.2838570492528509,16.0,N1O15,H21_C26_N_O15,0,26,21,15,1,0,True
3240,3240,587.099276037,0.0195626857383456,0.0864981478921956,16.0,O15,H22_C26_13C_O15,0,27,22,15,0,0,True
3241,3241,587.102386037,0.0183585009398881,-0.359673210360218,11.0,O15S1,H26_C23_13C_O15_S,0,24,26,15,0,1,True
3242,3242,588.002356037,0.0622950088118285,-0.0134812384246629,18.0,O18,H12_C24_O18,0,24,12,18,0,0,True
3243,3243,588.036866037,0.0456239165768979,-0.1585852950847967,22.0,N1O14,H13_C27_13C_N_O14,0,28,13,14,1,0,True
3244,3244,588.038786037,0.1569441624201811,0.0621812724392452,17.0,O17,H16_C25_O17,0,25,16,17,0,0,True
3245,3245,588.073186037,0.0450319887387074,-0.26996979901713,21.0,N1O13,H17_C28_13C_N_O13,0,29,17,13,1,0,True
3246,3246,588.075166037,0.1537464054944479,0.0528112761678864,16.0,O16,H20_C26_O16,0,26,20,16,0,0,True
3247,3247,588.096416037,0.0259030294948836,0.2578301718571922,11.0,O18,H24_C23_O18,0,23,24,18,0,0,True
3248,3248,588.109706037,0.0277982911830619,-0.0412678105412728,20.0,N1O12,H21_C29_13C_N_O12,0,30,21,12,1,0,True
3249,3249,588.111546037,0.0844750907057545,0.0434424391339773,15.0,O15,H24_C27_O15,0,27,24,15,0,0,True
3250,3250,588.132566037,0.0345351443927103,-0.1426192067709534,10.0,O17,H28_C24_O17,0,24,28,17,0,0,True
3251,3251,588.148086037,0.0450128789783867,0.306115082741459,14.0,O14,H28_C28_O14,0,28,28,14,0,0,True
3252,3252,588.169246037,0.0292152208705977,0.3580823061639901,9.0,O16,H32_C25_O16,0,25,32,16,0,0,True
3253,3253,589.034196037,0.0349178697564091,0.3354508131999593,17.0,N1O17,H15_C24_N_O17,0,24,15,17,1,0,True
3254,3254,589.042176037,0.0459482933117639,0.1217654743850858,17.0,O17,H16_C24_13C_O17,0,25,16,17,0,0,True
3255,3255,589.078686037,0.0395574135169301,0.3330913249849481,16.0,O16,H20_C25_13C_O16,0,26,20,16,0,0,True
3256,3256,589.114966037,0.0191256529902096,0.1539750394212655,15.0,O15,H24_C26_13C_O15,0,27,24,15,0,0,True
3257,3257,589.136066037,0.0189827105371273,0.104018415422703,10.0,O17,H28_C23_13C_O17,0,24,28,17,0,0,True
3258,3258,589.981596037,0.0653717260097701,-0.0550745991966366,18.0,O19,H10_C23_O19,0,23,10,19,0,0,True
