mass,I
527.228628,1
527.228654,1
528.013696,1
528.013708,1
528.050077,1
528.050086,1
528.078346,1
528.107574,1
528.114724,1
528.114735,1
528.122834,1
528.143955,1
528.15923,1
528.15924,1
528.159253,1
528.18038,1
528.195635,1
528.231987,1
528.556213,1
529.025982,1
529.026006,1
529.062368,1
529.06238,1
529.077593,1
529.083505,1
529.098752,1
529.098765,1
529.11989,1
529.135132,1
529.156268,1
529.156277,1
529.171512,1
529.171523,1
529.192693,1
529.192709,1
529.207902,1
529.22904,1
529.244314,1
529.244323,1
529.280673,1
530.02934,1
530.057558,1
530.057587,1
530.065766,1
530.093973,1
530.093987,1
530.130385,1
530.138494,1
530.159661,1
530.174876,1
530.174888,1
530.211291,1
531.005243,1
531.005255,1
531.0416,1
531.041635,1
531.056944,1
531.078016,1
531.078025,1
531.11442,1
531.150805,1
531.17196,1
531.187188,1
531.259938,1
531.259948,1
532.044989,1
532.045,1
532.067638,1
532.073272,1
532.0814,1
532.08141,1
532.109647,1
532.10967,1
532.11775,1
532.11776,1
532.146028,1
532.154132,1
532.154145,1
532.190523,1
532.226974,1
532.263308,1
533.020905,1
533.020914,1
533.057295,1
533.093682,1
533.093695,1
533.10486,1
533.10487,1
533.13006,1
533.13009,1
533.166474,1
533.202848,1
533.202877,1
533.239202,1
533.239213,1
533.275605,1
533.275619,1
534.052493,1
534.052504,1
534.052513,1
534.060614,1
534.088897,1
534.088918,1
534.097028,1
534.097055,1
534.125302,1
534.133412,1
534.133425,1
534.16167,1
534.169792,1
534.1698,1
534.206182,1
534.206191,1
534.206195,1
534.242553,1
534.242562,1
534.27897,1
535.0154,1
535.036556,1
535.036568,1
535.051785,1
535.051792,1
535.07294,1
535.07295,1
535.08816,1
535.088168,1
535.109354,1
535.109361,1
535.124551,1
535.124562,1
535.14571,1
535.14572,1
535.182082,1
535.18209,1
535.218465,1
535.218474,1
535.218482,1
535.254866,1
535.291252,1
536.03988,1
536.07629,1
536.076324,1
536.091522,1
536.11266,1
536.112675,1
536.140928,1
536.14094,1
536.149072,1
536.185448,1
536.18546,1
536.221808,1
536.221816,1
537.031065,1
537.052259,1
537.06744,1
537.067464,1
537.067497,1
537.088598,1
537.088632,1
537.103804,1
537.103834,1
537.12498,1
537.125011,1
537.140219,1
537.140237,1
537.161355,1
537.161362,1
537.176606,1
537.176618,1
537.197723,1
537.212958,1
537.234114,1
537.234125,1
537.270492,1
538.05552,1
538.062685,1
538.070843,1
538.091905,1
538.107182,1
538.12019,1
538.1283,1
538.143542,1
538.156584,1
538.156595,1
538.164698,1
538.16471,1
538.201116,1
538.237502,1
539.04671,1
539.04672,1
539.067847,1
539.08309,1
539.08312,1
539.104263,1
539.119488,1
539.1195,1
539.14062,1
539.140635,1
539.155893,1
539.177,1
539.17701,1
539.19223,1
539.213372,1
539.228642,1
539.228655,1
539.249748,1
540.041933,1
540.071171,1
540.071181,1
540.078385,1
540.107588,1
540.1076,1
540.107607,1
540.114742,1
540.12281,1
540.143967,1
540.143986,1
540.159202,1
540.18035,1
540.180381,1
540.195553,1
540.216809,1
541.025974,1
541.025985,1
541.04711,1
541.047159,1
541.062368,1
541.062377,1
541.083504,1
541.083517,1
541.098746,1
541.098755,1
541.119886,1
541.119897,1
541.135132,1
541.135145,1
541.156298,1
541.156307,1
541.171508,1
541.192665,1
541.22902,1
541.244286,1
542.057593,1
542.06573,1
542.06574,1
542.086833,1
542.094046,1
542.094057,1
542.1021,1
542.123227,1
542.123245,1
542.130367,1
542.138468,1
542.138476,1
542.159617,1
542.21125,1
542.21126,1
542.232398,1
542.24762,1
543.005226,1
543.041632,1
543.041642,1
543.041653,1
543.078012,1
543.078022,1
543.099138,1
543.099148,1
543.1144,1
543.114408,1
543.135526,1
543.135572,1
543.150792,1
543.150802,1
543.171926,1
543.171938,1
543.187168,1
543.18718,1
543.208315,1
543.223558,1
543.223568,1
544.045024,1
544.073244,1
544.073255,1
544.08135,1
544.117797,1
544.138828,1
544.138867,1
544.146065,1
544.154144,1
544.175268,1
544.190518,1
544.190528,1
544.226915,1
544.226929,1
545.020895,1
545.057272,1
545.057285,1
545.072526,1
545.093658,1
545.114839,1
545.130042,1
545.151198,1
545.166426,1
545.166438,1
545.187566,1
545.187578,1
545.202814,1
545.202828,1
545.239234,1
545.239241,1
545.275618,1
546.02422,1
546.024244,1
546.060627,1
546.060659,1
546.088893,1
546.097017,1
546.133408,1
546.169787,1
546.20618,1
546.206218,1
547.015405,1
547.015414,1
547.051787,1
547.07294,1
547.072953,1
547.088184,1
547.088195,1
547.109316,1
547.109328,1
547.145698,1
547.145707,1
547.182062,1
547.18207,1
547.218456,1
547.254858,1
547.25487,1
548.039882,1
548.068157,1
548.076263,1
548.076272,1
548.080768,1
548.104568,1
548.104574,1
548.112674,1
548.140965,1
548.140973,1
548.149072,1
548.18545,1
548.185462,1
548.22182,1
548.22183,1
549.015818,1
549.015825,1
549.052215,1
549.067482,1
549.088595,1
549.10386,1
549.103867,1
549.124975,1
549.124986,1
549.140212,1
549.16135,1
549.161358,1
549.197742,1
549.197755,1
549.234132,1
549.23414,1
550.034423,1
550.055556,1
550.05557,1
550.062685,1
550.070829,1
550.083803,1
550.091912,1
550.09192,1
550.107194,1
550.12831,1
550.15661,1
550.156625,1
550.164696,1
550.164702,1
550.201092,1
550.237476,1
551.046718,1
551.046728,1
551.067887,1
551.08311,1
551.083125,1
551.104232,1
551.10424,1
551.119494,1
551.119527,1
551.140622,1
551.140633,1
551.155858,1
551.177,1
551.192252,1
551.192284,1
551.213376,1
551.249762,1
551.24977,1
551.286165,1
552.041972,1
552.050092,1
552.122852,1
552.13585,1
552.135876,1
552.143964,1
552.143975,1
552.180385,1
552.216732,1
552.216743,1
552.25314,1
553.025988,1
553.026,1
553.04713,1
553.047142,1
553.062367,1
553.062372,1
553.083503,1
553.083512,1
553.098748,1
553.09876,1
553.119882,1
553.11989,1
553.1199,1
553.13513,1
553.156255,1
553.171505,1
553.192654,1
553.192662,1
553.207962,1
553.22903,1
553.22905,1
554.0293,1
554.057582,1
554.065726,1
554.065735,1
554.080926,1
554.08682,1
554.102138,1
554.123232,1
554.123253,1
554.130393,1
554.138484,1
554.159625,1
554.196018,1
554.196026,1
554.211246,1
554.211255,1
554.232407,1
555.005267,1
555.041646,1
555.06281,1
555.078003,1
555.09916,1
555.099173,1
555.114408,1
555.114423,1
555.135548,1
555.150798,1
555.150808,1
555.17193,1
555.171942,1
555.18717,1
555.187177,1
555.2083,1
555.20831,1
555.223546,1
555.244666,1
555.244678,1
556.045053,1
556.073265,1
556.117754,1
556.117765,1
556.138874,1
556.14603,1
556.15413,1
556.175264,1
556.17529,1
556.190502,1
556.19051,1
556.211635,1
557.020875,1
557.020892,1
557.057272,1
557.078438,1
557.09366,1
557.11475,1
557.114783,1
557.130027,1
557.130038,1
557.151183,1
557.166438,1
557.166448,1
557.187571,1
557.187576,1
557.202844,1
557.22398,1
557.239202,1
557.23921,1
557.275583,1
558.024347,1
558.05249,1
558.060674,1
558.060685,1
558.088874,1
558.097018,1
558.097028,1
558.118158,1
558.125266,1
558.125283,1
558.133413,1
558.133422,1
558.154544,1
558.169804,1
558.206182,1
558.242593,1
559.036545,1
559.036558,1
559.072933,1
559.072948,1
559.109318,1
559.10933,1
559.145708,1
559.14572,1
559.182088,1
559.2032,1
559.203215,1
559.218468,1
559.254846,1
559.254852,1
560.039865,1
560.06818,1
560.076288,1
560.076298,1
560.104566,1
560.112668,1
560.11268,1
560.140932,1
560.149032,1
560.185469,1
560.221836,1
560.221848,1
560.258232,1
560.258245,1
561.015788,1
561.015802,1
561.052197,1
561.052206,1
561.052212,1
561.06745,1
561.088566,1
561.088573,1
561.109721,1
561.124973,1
561.161377,1
561.197744,1
561.197758,1
561.234112,1
561.234118,1
561.270522,1
562.05553,1
562.156513,1
562.201097,1
562.201105,1
562.201125,1
562.23746,1
562.237467,1
563.03145,1
563.03146,1
563.0467,1
563.067852,1
563.0831,1
563.104234,1
563.104247,1
563.119476,1
563.119485,1
563.140612,1
563.140622,1
563.155908,1
563.177002,1
563.177012,1
563.213386,1
563.213398,1
563.249789,1
563.249796,1
563.286122,1
563.286133,1
564.034815,1
564.041923,1
564.050055,1
564.071163,1
564.071178,1
564.107543,1
564.143974,1
564.143987,1
564.180337,1
564.180358,1
564.216752,1
564.253116,1
564.253133,1
565.025968,1
565.025985,1
565.047095,1
565.083502,1
565.08351,1
565.098733,1
565.098746,1
565.098755,1
565.119907,1
565.135152,1
565.156262,1
565.171505,1
565.192637,1
565.192642,1
565.229038,1
565.229048,1
565.229058,1
565.265431,1
565.265444,1
565.3018,1
566.050445,1
566.06574,1
566.086823,1
566.094009,1
566.102114,1
566.102125,1
566.123202,1
566.123237,1
566.13846,1
566.159604,1
566.159617,1
566.196013,1
566.196026,1
566.23242,1
567.005218,1
567.041613,1
567.062784,1
567.062797,1
567.078022,1
567.099176,1
567.099193,1
567.114398,1
567.114407,1
567.13555,1
567.13556,1
567.150788,1
567.150802,1
567.17192,1
567.171932,1
567.187156,1
567.187167,1
567.2083,1
567.20831,1
567.223552,1
567.223563,1
567.24468,1
567.24469,1
568.036843,1
568.04501,1
568.066026,1
568.066068,1
568.073255,1
568.081356,1
568.081367,1
568.102471,1
568.102482,1
568.10963,1
568.138848,1
568.154098,1
568.175268,1
568.175287,1
568.211671,1
569.020886,1
569.057267,1
569.07843,1
569.078442,1
569.093658,1
569.11481,1
569.114822,1
569.130044,1
569.151178,1
569.151187,1
569.166461,1
569.18757,1
569.202823,1
569.223978,1
569.23919,1
569.260345,1
570.024207,1
570.024218,1
570.060628,1
570.09702,1
570.097061,1
570.125325,1
570.133388,1
570.15451,1
570.169795,1
570.190928,1
570.19094,1
570.22732,1
571.03653,1
571.036542,1
571.072968,1
571.094075,1
571.109355,1
571.130496,1
571.130508,1
571.145702,1
571.14571,1
571.166875,1
571.182086,1
571.203236,1
571.203248,1
571.21847,1
572.039887,1
572.076326,1
572.10456,1
572.112667,1
572.112678,1
572.112685,1
572.140965,1
572.149046,1
572.185407,1
572.185435,1
572.221827,1
572.221836,1
572.243,1
573.015842,1
573.03442,1
573.052198,1
573.088578,1
573.103857,1
573.109782,1
573.124962,1
573.12499,1
573.161334,1
573.182465,1
573.197722,1
573.197735,1
573.218863,1
573.23411,1
573.270516,1
574.055523,1
574.055538,1
574.083779,1
574.083822,1
574.091938,1
574.09195,1
574.120156,1
574.12018,1
574.128298,1
574.128312,1
574.164712,1
574.164751,1
574.201086,1
575.031463,1
575.067866,1
575.083112,1
575.104227,1
575.119508,1
575.125355,1
575.1406,1
575.140608,1
575.177005,1
575.213395,1
575.2134,1
575.249784,1
575.249795,1
576.034812,1
576.034825,1
576.063076,1
576.071177,1
576.099445,1
576.107587,1
576.143974,1
576.143991,1
576.18032,1
576.180332,1
576.216772,1
576.253106,1
576.253115,1
577.026,1
577.047163,1
577.062336,1
577.062388,1
577.0624,1
577.083503,1
577.083512,1
577.08352,1
577.098766,1
577.119877,1
577.119886,1
577.119895,1
577.135116,1
577.156252,1
577.17149,1
577.171505,1
577.192633,1
577.19264,1
577.207915,1
577.229028,1
577.265408,1
577.265425,1
578.065713,1
578.07873,1
578.086826,1
578.086838,1
578.115155,1
578.123244,1
578.15151,1
578.15152,1
578.159616,1
578.19601,1
578.232415,1
578.232422,1
578.268766,1
579.005202,1
579.041605,1
579.041653,1
579.062777,1
579.062784,1
579.078002,1
579.078008,1
579.099133,1
579.099142,1
579.114404,1
579.114412,1
579.13552,1
579.13553,1
579.150794,1
579.150809,1
579.171916,1
579.208308,1
579.208318,1
579.223575,1
579.244705,1
579.281094,1
580.045015,1
580.066102,1
580.102475,1
580.10962,1
580.117786,1
580.138876,1
580.138885,1
580.154148,1
580.17526,1
580.211676,1
580.248079,1
580.248096,1
581.020882,1
581.04203,1
581.057278,1
581.057307,1
581.078428,1
581.078438,1
581.09368,1
581.093717,1
581.114808,1
581.130045,1
581.130058,1
581.151192,1
581.166418,1
581.187574,1
581.20281,1
581.202818,1
581.22397,1
581.296742,1
582.08175,1
582.088946,1
582.088955,1
582.097032,1
582.110087,1
582.11812,1
582.12532,1
582.133392,1
582.133409,1
582.154506,1
582.169768,1
582.190912,1
582.190925,1
582.227323,1
582.26368,1
583.036554,1
583.057722,1
583.072942,1
583.094154,1
583.109324,1
583.130468,1
583.145685,1
583.166822,1
583.203205,1
583.21848,1
584.039932,1
584.068172,1
584.076323,1
584.104588,1
584.1046,1
584.112668,1
584.170205,1
584.206568,1
584.221835,1
585.05217,1
585.109738,1
585.12498,1
585.161365,1
585.182512,1
585.197745,1
585.218888,1
585.234136,1
586.05559,1
586.055617,1
586.091934,1
586.128317,1
586.128344,1
586.1647,1
587.031448,1
587.031472,1
587.067828,1
587.067834,1
587.104202,1
587.10424,1
587.140602,1
587.17697,1
587.21338,1
587.213397,1
587.234497,1
587.249744,1
587.249755,1
588.034802,1
588.071222,1
588.10757,1
588.135845,1
588.18028,1
588.180367,1
588.216745,1
589.01072,1
589.047122,1
589.04713,1
589.06237,1
589.0835,1
589.119882,1
589.156274,1
589.156285,1
589.19263,1
589.192654,1
589.22903,1
589.26541,1
589.265427,1
589.301847,1
590.050498,1
590.065727,1
590.086864,1
590.123238,1
590.159636,1
590.159645,1
590.19604,1
590.196048,1
590.196055,1
590.232372,1
591.026393,1
591.041602,1
591.06276,1
591.078027,1
591.099148,1
591.09916,1
591.11439,1
591.135532,1
591.135538,1
591.17191,1
591.171922,1
591.208292,1
591.2083,1
591.20831,1
591.244692,1
591.281083,1
592.066124,1
592.10248,1
592.138894,1
592.175236,1
592.175245,1
592.211644,1
592.21165,1
592.248065,1
593.02086,1
593.042042,1
593.042053,1
593.057253,1
593.057258,1
593.078423,1
593.078445,1
593.093688,1
593.114828,1
593.130058,1
593.151183,1
593.187588,1
593.223968,1
593.223975,1
593.260315,1
594.088893,1
594.154515,1
594.19091,1
594.227329,1
594.263695,1
595.00021,1
595.036538,1
595.057704,1
595.07293,1
595.07294,1
595.094094,1
595.109292,1
595.109305,1
595.130487,1
595.166855,1
595.182088,1
595.203207,1
595.218468,1
595.239632,1
596.097417,1
596.112705,1
596.133793,1
596.170208,1
596.170218,1
596.242936,1
597.015813,1
597.052188,1
597.0522,1
597.073364,1
597.08858,1
597.088593,1
597.109717,1
597.124958,1
597.146128,1
597.161353,1
597.182509,1
597.197735,1
597.218875,1
597.234135,1
597.25527,1
598.05555,1
598.091941,1
598.113112,1
598.12023,1
598.149447,1
598.164708,1
598.16472,1
598.222217,1
599.067842,1
599.067852,1
599.08899,1
599.104245,1
599.12538,1
599.140628,1
599.161756,1
599.176986,1
599.176997,1
599.19813,1
599.19814,1
599.213395,1
600.034807,1
600.07121,1
600.107595,1
600.143963,1
600.143991,1
600.16502,1
600.180355,1
600.180366,1
600.216748,1
601.010724,1
601.062376,1
601.08349,1
601.104682,1
601.119905,1
601.156293,1
601.192668,1
601.213765,1
601.229047,1
601.265398,1
601.265418,1
602.05043,1
602.050465,1
602.11513,1
602.115145,1
602.151536,1
602.159608,1
602.159618,1
602.19603,1
602.19606,1
602.232405,1
603.026403,1
603.041648,1
603.041657,1
603.062764,1
603.078028,1
603.078035,1
603.099143,1
603.099154,1
603.1144,1
603.135508,1
603.135538,1
603.171933,1
603.208324,1
603.244692,1
603.244705,1
603.281085,1
603.281094,1
604.06612,1
604.138888,1
604.17525,1
604.175268,1
604.211682,1
605.042025,1
605.057307,1
605.07843,1
605.09368,1
605.114814,1
605.11482,1
605.151194,1
605.187574,1
605.187582,1
605.223956,1
605.22397,1
605.296727,1
606.045372,1
606.060666,1
606.081743,1
606.118156,1
606.146407,1
606.154545,1
606.190936,1
606.190947,1
606.227332,1
606.227347,1
606.263712,1
607.057719,1
607.07296,1
607.09409,1
607.094102,1
607.109317,1
607.130466,1
607.145684,1
607.145702,1
607.166855,1
607.182093,1
607.203226,1
607.203242,1
607.239608,1
607.23962,1
607.27603,1
607.276043,1
608.039943,1
608.06819,1
608.112668,1
608.133794,1
608.170218,1
608.206595,1
608.242965,1
609.015836,1
609.01587,1
609.05223,1
609.073348,1
609.073381,1
609.088616,1
609.109754,1
609.12501,1
609.14613,1
609.161398,1
609.182513,1
609.218872,1
609.218885,1
609.234138,1
609.255258,1
610.055587,1
610.055593,1
610.07668,1
610.083824,1
610.091952,1
610.112975,1
610.149508,1
610.18585,1
610.222214,1
610.25865,1
610.25866,1
611.031479,1
611.031489,1
611.031497,1
611.067855,1
611.088988,1
611.10424,1
611.125367,1
611.125395,1
611.140615,1
611.16176,1
611.161772,1
611.177028,1
611.198126,1
611.234557,1
611.270908,1
612.10763,1
612.107665,1
612.13592,1
612.144005,1
612.165107,1
612.201467,1
612.201476,1
612.237853,1
613.010742,1
613.04716,1
613.083527,1
613.119905,1
613.141046,1
613.156285,1
613.177424,1
613.192653,1
613.21379,1
613.250162,1
613.250175,1
614.086824,1
614.196005,1
615.026348,1
615.026364,1
615.06278,1
615.099158,1
615.120285,1
615.13554,1
615.171953,1
615.193095,1
615.208325,1
615.229445,1
615.24472,1
615.28112,1
616.066108,1
616.130785,1
616.175292,1
616.175302,1
616.211631,1
616.211666,1
616.248055,1
617.05729,1
617.078428,1
617.078443,1
617.114836,1
617.151208,1
617.166473,1
617.187586,1
617.187595,1
617.22397,1
617.260358,1
617.260385,1
618.045343,1
618.08177,1
618.146418,1
618.154542,1
618.22732,1
619.0577,1
619.094047,1
619.109337,1
619.13048,1
619.16685,1
619.20322,1
619.203235,1
619.239632,1
619.239641,1
620.076345,1
620.097411,1
620.133815,1
620.170192,1
620.242968,1
620.279378,1
621.052186,1
621.052195,1
621.073347,1
621.088575,1
621.10974,1
621.124987,1
621.16138,1
621.182566,1
621.218898,1
622.055587,1
622.07667,1
622.113038,1
622.149442,1
622.185852,1
622.185884,1
622.222221,1
622.222231,1
622.258642,1
623.031493,1
623.052662,1
623.05271,1
623.067862,1
623.067875,1
623.089002,1
623.089018,1
623.104267,1
623.125387,1
623.140647,1
623.198168,1
623.213365,1
623.213405,1
623.234537,1
623.249793,1
623.270913,1
624.034805,1
624.099457,1
624.107613,1
624.144041,1
624.165095,1
624.201482,1
624.237877,1
625.010718,1
625.047124,1
625.047132,1
625.068262,1
625.083487,1
625.104672,1
625.119868,1
625.141018,1
625.141045,1
625.156248,1
625.15626,1
625.177408,1
625.229073,1
625.25021,1
625.265432,1
626.078759,1
626.086857,1
626.115152,1
626.196006,1
626.19602,1
626.21718,1
626.253525,1
627.062785,1
627.120444,1
627.156688,1
627.17194,1
627.193105,1
627.208316,1
627.208355,1
627.229499,1
627.244715,1
627.281109,1
628.094375,1
628.196408,1
628.248002,1
629.04202,1
629.042033,1
629.078428,1
629.078438,1
629.114804,1
629.15118,1
629.151192,1
629.17246,1
629.187563,1
629.223934,1
629.223943,1
629.260368,1
630.045422,1
630.118145,1
630.154565,1
630.190912,1
630.227302,1
631.05771,1
631.094078,1
631.094092,1
631.130458,1
631.2032,1
631.23957,1
631.27599,1
632.097432,1
632.133799,1
632.133812,1
632.162096,1
633.036985,1
633.07338,1
633.0886,1
633.124988,1
633.146102,1
633.146123,1
633.18251,1
633.218874,1
633.25527,1
634.055613,1
634.076692,1
634.11306,1
634.149457,1
634.149472,1
634.185848,1
634.222219,1
634.222231,1
634.258608,1
635.031476,1
635.031488,1
635.067848,1
635.06786,1
635.089002,1
635.104244,1
635.125424,1
635.12547,1
635.140618,1
635.161764,1
635.161775,1
635.19818,1
635.234536,1
635.234553,1
635.27091,1
635.270948,1
635.307328,1
636.063112,1
636.092369,1
636.107625,1
636.128751,1
636.165115,1
636.237895,1
637.104656,1
637.14105,1
637.156283,1
637.1774,1
637.17741,1
637.192688,1
637.213785,1
637.229052,1
637.250185,1
638.05045,1
638.07873,1
638.144392,1
638.18081,1
638.21718,1
638.232428,1
638.253555,1
639.02642,1
639.062775,1
639.083971,1
639.083984,1
639.099152,1
639.135514,1
639.135532,1
639.171932,1
639.193083,1
639.208358,1
639.229482,1
639.229492,1
639.244685,1
640.066146,1
640.094442,1
640.138878,1
640.269235,1
641.042046,1
641.042058,1
641.114835,1
641.15118,1
641.172315,1
641.187558,1
641.187572,1
641.208692,1
641.208708,1
641.223975,1
641.24508,1
642.045423,1
642.154532,1
642.154548,1
642.190915,1
642.227308,1
643.021285,1
643.057687,1
643.057698,1
643.05771,1
643.094057,1
643.130458,1
643.166865,1
643.203264,1
643.22437,1
643.239673,1
644.06104,1
644.133783,1
645.037,1
645.146115,1
645.182492,1
645.218878,1
645.255272,1
645.255316,1
645.29164,1
646.076657,1
646.07667,1
646.07668,1
646.113054,1
646.11307,1
646.149463,1
646.185917,1
646.185956,1
646.258608,1
647.052592,1
647.06786,1
647.089002,1
647.125378,1
647.161758,1
647.16177,1
647.234542,1
647.234555,1
647.270935,1
647.270975,1
648.071195,1
648.092307,1
648.128753,1
648.201474,1
648.201487,1
648.237882,1
649.031915,1
649.047134,1
649.047145,1
649.06827,1
649.06828,1
649.083516,1
649.10467,1
649.119865,1
649.141024,1
649.156275,1
649.177405,1
649.19266,1
649.213806,1
649.250172,1
649.286575,1
650.10797,1
650.144363,1
650.144379,1
650.180753,1
650.217152,1
650.217165,1
650.253552,1
651.062795,1
651.135527,1
651.156702,1
651.171902,1
651.193066,1
651.193075,1
651.265825,1
652.06612,1
652.094442,1
652.10254,1
652.138915,1
652.160025,1
652.196386,1
652.1964,1
653.063201,1
653.0784,1
653.114804,1
653.136033,1
653.1512,1
653.172403,1
653.1876,1
653.187615,1
653.208742,1
653.20875,1
653.224034,1
653.22405,1
653.245083,1
653.260307,1
653.281517,1
654.081793,1
654.110059,1
654.11818,1
654.11819,1
654.212065,1
655.021303,1
655.057695,1
655.0941,1
655.130462,1
655.13049,1
655.151584,1
655.166842,1
655.166855,1
655.188051,1
655.203205,1
655.203214,1
655.276014,1
656.097413,1
656.162068,1
656.242905,1
657.036985,1
657.073353,1
657.073362,1
657.094455,1
657.10975,1
657.109767,1
657.14616,1
657.167285,1
657.182532,1
657.20365,1
657.218892,1
657.218908,1
657.255264,1
657.255278,1
657.291635,1
658.076662,1
659.052628,1
659.067873,1
659.08903,1
659.08904,1
659.08905,1
659.104239,1
659.125382,1
659.12539,1
659.161748,1
659.16176,1
659.198154,1
659.198197,1
659.23453,1
659.234545,1
659.27095,1
659.27096,1
659.271,1
660.092328,1
660.09234,1
660.092347,1
660.128733,1
660.128744,1
660.165113,1
660.201514,1
661.047165,1
661.068282,1
661.083512,1
661.104668,1
661.14103,1
661.17741,1
661.213802,1
661.286566,1
662.07159,1
662.086912,1
662.144475,1
662.180784,1
663.06282,1
663.083947,1
663.099195,1
663.135581,1
663.156695,1
663.171966,1
663.19308,1
663.229443,1
663.265852,1
664.087313,1
664.12365,1
665.042078,1
665.07847,1
665.099616,1
665.09963,1
665.114796,1
665.114808,1
665.13594,1
665.13596,1
665.151187,1
665.17234,1
665.172355,1
665.208705,1
666.118168,1
666.175702,1
666.17574,1
666.212033,1
666.24846,1
667.021346,1
667.0577,1
667.057715,1
667.094094,1
667.094107,1
667.130508,1
667.15159,1
667.151624,1
667.166824,1
667.166843,1
667.187995,1
667.203235,1
667.224372,1
667.224382,1
667.239652,1
667.239662,1
667.260688,1
667.26074,1
668.097444,1
668.133839,1
668.133856,1
668.191306,1
668.191315,1
669.07338,1
669.109777,1
669.146145,1
669.16726,1
669.167277,1
669.182565,1
669.182603,1
669.203653,1
669.218895,1
669.218907,1
669.240053,1
669.255275,1
669.276377,1
670.170607,1
670.185845,1
670.22221,1
671.088996,1
671.125405,1
671.161787,1
671.198145,1
672.092331,1
672.128757,1
672.165005,1
673.031865,1
673.031903,1
673.06826,1
673.083517,1
673.104632,1
673.104668,1
673.17739,1
673.177417,1
673.213812,1
673.213827,1
673.250147,1
673.286545,1
674.071583,1
674.217142,1
674.253525,1
675.083952,1
675.099158,1
675.120312,1
675.120325,1
675.229497,1
675.229511,1
676.05082,1
676.066154,1
676.16001,1
677.07843,1
677.099595,1
677.136023,1
677.208746,1
677.208758,1
677.224017,1
677.24517,1
677.281518,1
678.175673,1
678.248468,1
679.042407,1
679.078923,1
679.11522,1
679.130471,1
679.151615,1
679.187975,1
679.260746,1
680.061039,1
680.097456,1
680.133845,1
680.154985,1
680.170185,1
680.264132,1
681.109732,1
681.109748,1
681.130865,1
681.146153,1
681.18251,1
681.203648,1
681.203662,1
681.239986,1
681.276405,1
681.291675,1
682.076719,1
682.076732,1
682.170595,1
682.206752,1
683.088995,1
683.16179,1
683.18295,1
683.198149,1
683.198163,1
683.23455,1
683.255678,1
683.270992,1
684.237922,1
685.031888,1
685.10465,1
685.21382,1
685.234922,1
685.234933,1
685.25025,1
686.10801,1
687.083925,1
687.120297,1
687.156674,1
687.156685,1
687.193056,1
687.229462,1
688.23285,1
689.063233,1
689.078435,1
689.114873,1
689.136003,1
689.20876,1
690.066517,1
690.131208,1
690.212065,1
691.057763,1
691.078863,1
691.078898,1
691.130482,1
691.224342,1
691.260778,1
693.036967,1
693.073358,1
693.109745,1
693.130868,1
693.130911,1
693.146173,1
693.203707,1
693.239982,1
693.276412,1
693.276427,1
694.07675,1
694.206973,1
695.052622,1
695.088972,1
695.08901,1
695.12539,1
695.292048,1
696.128742,1
696.22263,1
697.031922,1
697.104627,1
697.125798,1
697.141083,1
699.12035,1
699.156698,1
699.17779,1
699.19306,1
699.229497,1
699.265858,1
700.08727,1
700.123625,1
700.232777,1
701.172317,1
701.208712,1
701.24515,1
701.281502,1
701.31786,1
702.175683,1
703.057677,1
703.094078,1
703.094095,1
703.11521,1
703.15161,1
703.187977,1
703.26074,1
703.297163,1
704.082178,1
704.118545,1
704.227688,1
705.05812,1
705.073358,1
705.094515,1
705.130876,1
705.130885,1
705.167258,1
705.203654,1
705.24008,1
705.276403,1
705.312803,1
706.134188,1
706.243395,1
707.052622,1
707.125367,1
707.14649,1
707.161764,1
707.161782,1
707.1829,1
707.255716,1
707.25573,1
708.186245,1
709.068285,1
709.141062,1
709.162237,1
709.198548,1
709.213778,1
710.108001,1
711.120362,1
711.156687,1
711.177835,1
711.214247,1
712.115522,1
712.196375,1
713.17236,1
713.208727,1
713.245111,1
714.102945,1
714.212045,1
715.078845,1
715.094075,1
715.115217,1
715.187998,1
717.058178,1
717.094528,1
717.130903,1
717.16728,1
717.167288,1
717.203665,1
717.24003,1
717.31283,1
718.09786,1
718.170595,1
719.052615,1
719.073803,1
719.146496,1
719.146512,1
719.182885,1
719.255695,1
720.149852,1
721.198515,1
721.198532,1
721.21382,1
721.234925,1
721.271335,1
723.083917,1
723.10502,1
723.120322,1
723.120338,1
723.15673,1
723.177847,1
723.214218,1
723.250578,1
723.286944,1
723.28696,1
725.06323,1
725.099573,1
725.135948,1
725.20874,1
726.233187,1
727.078858,1
727.115262,1
727.151652,1
727.260759,1
727.333477,1
728.154975,1
729.130897,1
729.167295,1
729.20373,1
729.31282,1
730.097816,1
730.097835,1
730.134195,1
730.20703,1
731.089034,1
731.089043,1
731.110135,1
731.182912,1
731.182923,1
731.21929,1
733.27137,1
734.092757,1
734.201952,1
735.177864,1
735.286975,1
736.14476,1
736.181142,1
736.217503,1
736.290282,1
737.099598,1
737.266212,1
737.266253,1
737.281533,1
738.102925,1
738.139332,1
739.115229,1
739.151605,1
739.224378,1
741.094497,1
741.276402,1
741.276417,1
742.097812,1
743.073793,1
743.219258,1
743.255685,1
743.29208,1
744.077085,1
744.113462,1
744.149868,1
745.162155,1
745.162199,1
745.234968,1
745.271308,1
745.30772,1
746.238334,1
747.083902,1
747.10509,1
747.141447,1
747.177817,1
747.214187,1
747.250558,1
747.286992,1
748.144783,1
748.217595,1
749.099582,1
749.229865,1
750.196874,1
751.151654,1
