peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
3157,527.012426037,0.0019921041305769357,-0.09295037005617653,22.0,N1O12,H9_C26_N_O12,0,26,9,12,1,0
3174,529.028136037,0.003607747638052718,0.020679429491728175,21.0,N1O12,H11_C26_N_O12,0,26,11,12,1,0
3188,531.043766037,0.0011636946865132,-0.01720008899881518,20.0,N1O12,H13_C26_N_O12,0,26,13,12,1,0
3241,539.012456037,0.0017538751425207372,-0.03522367576807002,23.0,N1O12,H9_C27_N_O12,0,27,9,12,1,0
3253,541.028086037,0.002142100160093801,-0.07219588216804738,22.0,N1O12,H11_C27_N_O12,0,27,11,12,1,0
3263,543.043756037,0.0015156461544645384,-0.03523472979873675,21.0,N1O12,H13_C27_N_O12,0,27,13,12,1,0
3276,545.059446037,0.001071540263149897,0.03814629787225466,20.0,N1O12,H15_C27_N_O12,0,27,15,12,1,0
3316,551.0124760369999,0.0013048674201761325,0.0018402486462727242,24.0,N1O12,H9_C28_N_O12,0,28,9,12,1,0
3326,553.028116037,0.00260777410794028,-0.016382530378584184,23.0,N1O12,H11_C28_N_O12,0,28,11,12,1,0
3337,555.043756037,0.0019372036230413507,-0.034472957860964236,22.0,N1O12,H13_C28_N_O12,0,28,13,12,1,0
3378,563.012426037,0.0012431043491985996,-0.08700696069738832,25.0,N1O12,H9_C29_N_O12,0,29,9,12,1,0
3391,565.028106037,0.0024166026977717257,-0.033732835025894525,24.0,N1O12,H11_C29_N_O12,0,29,11,12,1,0
3444,577.028116037,0.0013509446318577842,-0.015701141173866805,25.0,N1O12,H11_C30_N_O12,0,30,11,12,1,0
3453,579.043786037,0.003205797493595758,0.018765420313818868,24.0,N1O12,H13_C30_N_O12,0,30,13,12,1,0
3488,589.028106037,0.002301899851670593,-0.03235838780966846,26.0,N1O12,H11_C31_N_O12,0,31,11,12,1,0
3497,591.043746037,0.0023636629226481258,-0.04929245962410271,25.0,N1O12,H13_C31_N_O12,0,31,13,12,1,0
3502,593.0593960369999,0.0014754511400188425,-0.049249704683373835,24.0,N1O12,H15_C31_N_O12,0,31,15,12,1,0
3538,603.043766037,0.0022048435972773267,-0.015146496079592944,26.0,N1O12,H13_C32_N_O12,0,32,13,12,1,0
3545,605.059446037,0.0011382051651573927,0.03436356563441217,25.0,N1O12,H15_C32_N_O12,0,32,15,12,1,0
3567,613.028066037,0.002078376356704283,-0.09634142899922574,28.0,N1O12,H11_C33_N_O12,0,33,11,12,1,0
3572,615.043766037,0.002481306867367236,-0.014850975723169756,27.0,N1O12,H13_C33_N_O12,0,33,13,12,1,0
3602,627.043756037,0.0013107496174120882,-0.03051461692846483,28.0,N1O12,H13_C34_N_O12,0,34,13,12,1,0
3608,629.059456037,0.0011342837003334224,0.048949268095184344,27.0,N1O12,H15_C34_N_O12,0,34,15,12,1,0
2986,507.007346037,9.450730225768533E-4,-0.08604609049505635,19.0,N1O13,H9_C23_N_O13,0,23,9,13,1,0
3086,519.007376037,0.001043109643176112,-0.026253962024313373,20.0,N1O13,H9_C24_N_O13,0,24,9,13,1,0
3187,531.007366037,0.0017058371984271002,-0.044492791299471576,21.0,N1O13,H9_C25_N_O13,0,25,9,13,1,0
3203,533.023066037,9.744840087566309E-4,0.049341204413898256,20.0,N1O13,H11_C25_N_O13,0,25,11,13,1,0
3273,545.023046037,0.00207347452567432,0.011559144225682935,21.0,N1O13,H11_C26_N_O13,0,26,11,13,1,0
3347,557.023076037,0.0019734771726630765,0.06516785676397295,22.0,N1O13,H11_C27_N_O13,0,27,11,13,1,0
3405,569.023086037,0.0015058424924046126,0.0813675247003048,23.0,N1O13,H11_C28_N_O13,0,28,11,13,1,0
3452,579.007386037,0.0018332848052061367,-0.006262441643239745,25.0,N1O13,H9_C29_N_O13,0,29,9,13,1,0
3461,581.023036037,0.0021675896814496087,-0.006368077941498511,24.0,N1O13,H11_C29_N_O13,0,29,11,13,1,0
3510,595.038656037,0.001952889482337232,-0.05675933771328287,24.0,N1O13,H13_C30_N_O13,0,30,13,13,1,0
3544,605.023046037,0.0019283803271874177,0.010412826481121247,26.0,N1O13,H11_C31_N_O13,0,31,11,13,1,0
3552,607.038686037,0.0021156302725320016,-0.0062170666867315556,25.0,N1O13,H13_C31_N_O13,0,31,13,13,1,0
3575,617.023026037,9.989931639064456E-4,-0.02220338524809059,27.0,N1O13,H11_C32_N_O13,0,32,11,13,1,0
3579,619.038706037,0.0017097586632510706,0.026211608092914784,26.0,N1O13,H13_C32_N_O13,0,32,13,13,1,0
3590,621.054326037,0.0011509499258352965,-0.022297566251351673,25.0,N1O13,H15_C32_N_O13,0,32,15,13,1,0
3610,631.038726037,0.002168570047655601,0.05740693623352638,27.0,N1O13,H13_C33_N_O13,0,33,13,13,1,0
3614,633.054306037,0.0012617313071124588,-0.05346776685808051,26.0,N1O13,H15_C33_N_O13,0,33,15,13,1,0
3631,645.054366037,9.627196142847198E-4,0.04054231923561294,27.0,N1O13,H15_C34_N_O13,0,34,15,13,1,0
3647,667.038756037,9.235049660450165E-4,0.09928358636595085,30.0,N1O13,H13_C36_N_O13,0,36,13,13,1,0
3291,547.002296037,9.81346572198579E-4,-0.015111453953306963,21.0,N1O14,H9_C25_N_O14,0,25,9,14,1,0
3423,573.017976037,0.0015293712813484349,0.03779986129859388,22.0,N1O14,H11_C27_N_O14,0,27,11,14,1,0
3469,583.002356037,0.0011127156438015856,0.08873720582990002,24.0,N1O14,H9_C28_N_O14,0,28,9,14,1,0
3509,595.002256037,9.372300929289127E-4,-0.08111902000069829,25.0,N1O14,H9_C29_N_O14,0,29,9,14,1,0
3520,597.017936037,0.0015950558171499382,-0.030719345081385182,24.0,N1O14,H11_C29_N_O14,0,29,11,14,1,0
