peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
1605,426.261786037,0.04652879012829788,0.07542548035959919,4.0,O7,H38_C23_O7,0,23,38,7,0,0
1620,427.265116037,0.015568513241874022,0.017111155851212236,4.0,O7,H38_C22_13C_O7,0,23,38,7,0,0
1630,428.183506037,0.03469570757115589,0.005887662563911382,10.0,O7,H28_C24_O7,0,24,28,7,0,0
1637,428.277456037,0.033231786719643774,0.12159640725848155,3.0,O7,H40_C23_O7,0,23,40,7,0,0
1647,429.18690603699997,0.012400306280320447,0.11109611999248419,10.0,O7,H28_C23_13C_O7,0,24,28,7,0,0
1657,430.105226037,0.012766920211383056,-0.06302876210690965,16.0,O7,H18_C25_O7,0,25,18,7,0,0
1664,430.199176037,0.07252672334992709,0.05217815663637588,9.0,O7,H30_C24_O7,0,24,30,7,0,0
1670,430.293116037,0.030496695429441206,0.14409479893650218,2.0,O7,H42_C23_O7,0,23,42,7,0,0
1681,431.20239603699997,0.01438342111268863,-0.2606502213991347,9.0,O7,H30_C23_13C_O7,0,24,30,7,0,0
1699,432.214776037,0.07614972797039594,-0.06391961020373291,8.0,O7,H32_C24_O7,0,24,32,7,0,0
1717,433.218206037,0.027071947700549336,0.10972068897450009,8.0,O7,H32_C23_13C_O7,0,24,32,7,0,0
1732,434.230486037,0.09793732128089482,0.07438215656393528,7.0,O7,H34_C24_O7,0,24,34,7,0,0
1746,435.233676037,0.021721158899924264,-0.30452836549250645,7.0,O7,H34_C23_13C_O7,0,24,34,7,0,0
1757,436.152246037,0.028827964867449967,0.09783051772823294,13.0,O7,H24_C25_O7,0,25,24,7,0,0
1761,436.246136037,0.08242741400557513,0.07386884907853139,6.0,O7,H36_C24_O7,0,24,36,7,0,0
1774,437.249366037,0.02219743291781844,-0.21181277130436654,6.0,O7,H36_C23_13C_O7,0,24,36,7,0,0
1785,438.167896037,0.017564955718129802,0.09721159493918355,12.0,O7,H26_C25_O7,0,25,26,7,0,0
1789,438.261696037,0.05815977981989851,-0.13199647733869088,5.0,O7,H38_C24_O7,0,24,38,7,0,0
1802,439.265126037,0.019597481461814194,0.039409001525045034,5.0,O7,H38_C23_13C_O7,0,24,38,7,0,0
1812,440.183436037,0.03300464538084835,-0.1532974539031652,11.0,O7,H28_C25_O7,0,25,28,7,0,0
1817,440.277276037,0.037697442725210126,-0.29055099365527826,4.0,O7,H40_C24_O7,0,24,40,7,0,0
1833,441.280636037,0.013371610190705936,-0.27819711529023033,4.0,O7,H40_C23_13C_O7,0,24,40,7,0,0
1844,442.199236037,0.041626426320163404,0.18644763104982995,10.0,O7,H30_C25_O7,0,25,30,7,0,0
1850,442.293036037,0.02804678005188213,-0.040690217841854136,3.0,O7,H42_C24_O7,0,24,42,7,0,0
1878,444.214786037,0.0698737451950036,-0.03968125449906728,9.0,O7,H32_C25_O7,0,25,32,7,0,0
1884,444.308676037,0.04291493507001729,-0.06317904980978492,2.0,O7,H44_C24_O7,0,24,44,7,0,0
1898,445.218236037,0.016771751638788402,0.17414605635635705,9.0,O7,H32_C24_13C_O7,0,25,32,7,0,0
1908,446.136436037,0.016049130936169026,-0.2628276700307482,15.0,O7,H22_C26_O7,0,26,22,7,0,0
1915,446.230426037,0.07807491195306974,-0.06207779300891979,8.0,O7,H34_C25_O7,0,25,34,7,0,0
1921,446.324226037,0.015942662641715788,-0.2871119076376648,1.0,O7,H46_C24_O7,0,24,46,7,0,0
1945,448.152066037,0.024537482579960572,-0.3064383952897396,14.0,O7,H24_C26_O7,0,26,24,7,0,0
1950,448.246056037,0.0787481927135307,-0.1065820866488483,7.0,O7,H36_C25_O7,0,25,36,7,0,0
1955,448.340066037,0.013958752590836013,0.1377994176285135,0.0,O7,H48_C24_O7,0,24,48,7,0,0
1967,449.249306037,0.017922651191697447,-0.3397111535612475,7.0,O7,H36_C24_13C_O7,0,25,36,7,0,0
1983,450.261686037,0.076768213262159,-0.15068792683937376,6.0,O7,H38_C25_O7,0,25,38,7,0,0
1997,451.265006037,0.020379514267831463,-0.22755808370343425,6.0,O7,H38_C24_13C_O7,0,25,38,7,0,0
2009,452.183536037,0.014573840461635373,0.07191991181709333,12.0,O7,H28_C26_O7,0,26,28,7,0,0
2015,452.277306037,0.05315813379946701,-0.2165109738900641,5.0,O7,H40_C25_O7,0,25,40,7,0,0
