peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
971,409.073696037,0.021855792258195488,-0.48230918262252676,23.0,N1O3,H11_C28_N_O3,0,28,11,3,1,0
986,411.089466037,0.019009267808140547,-0.1882169366825843,22.0,N1O3,H13_C28_N_O3,0,28,13,3,1,0
1042,419.058046037,0.018520706629924617,-0.47064124380082395,25.0,N1O3,H9_C29_N_O3,0,29,9,3,1,0
1058,421.073836037,0.015781469614009024,-0.13608064685204507,24.0,N1O3,H11_C29_N_O3,0,29,11,3,1,0
1144,433.073796037,0.019331135651120147,-0.2246730253056621,25.0,N1O3,H11_C30_N_O3,0,30,11,3,1,0
1158,435.089616037,0.02056251437775726,0.16692193351773163,24.0,N1O3,H13_C30_N_O3,0,30,13,3,1,0
19,215.021856037,0.01665127129293215,-0.007989885421872449,9.0,N1O4,H5_C11_N_O4,0,11,5,4,1,0
41,227.021926037,0.01147677463078806,0.3007727103404747,10.0,N1O4,H5_C12_N_O4,0,12,5,4,1,0
65,239.021936037,0.019852618846153677,0.32750968928608937,11.0,N1O4,H5_C13_N_O4,0,13,5,4,1,0
69,241.037546037,0.022576608236643148,0.1585147236798922,10.0,N1O4,H7_C13_N_O4,0,13,7,4,1,0
73,243.053246037,0.013231775209222685,0.362611902725875,9.0,N1O4,H9_C13_N_O4,0,13,9,4,1,0
94,253.037546037,0.022811827237312003,0.15099735436474493,11.0,N1O4,H7_C14_N_O4,0,14,7,4,1,0
101,255.053206037,0.01973460488482502,0.18872140736587165,10.0,N1O4,H9_C14_N_O4,0,14,9,4,1,0
124,263.021886037,0.014469630852328963,0.10752717366116796,13.0,N1O4,H5_C15_N_O4,0,15,5,4,1,0
130,265.037566037,0.02509630604111806,0.21962169685913474,12.0,N1O4,H7_C15_N_O4,0,15,7,4,1,0
135,267.053226037,0.023361944054512033,0.2551326603086556,11.0,N1O4,H9_C15_N_O4,0,15,9,4,1,0
143,269.068696037,0.012760007473109439,-0.4160275857407719,10.0,N1O4,H11_C15_N_O4,0,15,11,4,1,0
172,277.037526037,0.023866384482172466,0.06572394826459718,13.0,N1O4,H7_C16_N_O4,0,16,7,4,1,0
178,279.053206037,0.03238786789882846,0.17249040310290548,12.0,N1O4,H9_C16_N_O4,0,16,9,4,1,0
187,281.068806037,0.01163689131944706,-0.006902224517727291,11.0,N1O4,H11_C16_N_O4,0,16,11,4,1,0
212,287.021856037,0.012033102417502146,-0.005985606769579268,15.0,N1O4,H5_C17_N_O4,0,17,5,4,1,0
221,289.03745603699997,0.03630358221683631,-0.1791878489803859,14.0,N1O4,H7_C17_N_O4,0,17,7,4,1,0
228,291.053166037,0.03562907425194662,0.027946784068824365,13.0,N1O4,H9_C17_N_O4,0,17,9,4,1,0
239,293.06879603699997,0.019082968358074527,-0.04074128736068284,12.0,N1O4,H11_C17_N_O4,0,17,11,4,1,0
279,301.037576037,0.022224322710673206,0.22657636602705514,15.0,N1O4,H7_C18_N_O4,0,18,7,4,1,0
289,303.053136037,0.04267589842421997,-0.07215236338833775,14.0,N1O4,H9_C18_N_O4,0,18,9,4,1,0
298,305.06870603699997,0.029015444426172904,-0.33415423482857853,13.0,N1O4,H11_C18_N_O4,0,18,11,4,1,0
337,313.037476037,0.04694440245930014,-0.10155972511076246,16.0,N1O4,H7_C19_N_O4,0,19,7,4,1,0
348,315.053106037,0.0634846242767905,-0.1646262137543456,15.0,N1O4,H9_C19_N_O4,0,19,9,4,1,0
364,317.068786037,0.02149389939847231,-0.06919634154080662,14.0,N1O4,H11_C19_N_O4,0,19,11,4,1,0
403,325.037416037,0.02808049128381017,-0.28240441084307977,17.0,N1O4,H7_C20_N_O4,0,20,7,4,1,0
417,327.053106037,0.04060994490908825,-0.15858586578459216,16.0,N1O4,H9_C20_N_O4,0,20,9,4,1,0
423,328.056466037,0.012026398338008828,-0.1423718317216014,16.0,N1O4,H9_C19_13C_N_O4,0,20,9,4,1,0
430,329.068766037,0.03971019095434621,-0.12745056457949522,15.0,N1O4,H11_C20_N_O4,0,20,11,4,1,0
442,331.084486037,0.01961976012471139,0.08452827342851706,14.0,N1O4,H13_C20_N_O4,0,20,13,4,1,0
471,337.03754603699997,0.046811595198593674,0.11336422433457359,18.0,N1O4,H7_C21_N_O4,0,21,7,4,1,0
482,339.053096037,0.0737804780751114,-0.18246699627028992,17.0,N1O4,H9_C21_N_O4,0,21,9,4,1,0
490,340.056406037,0.019250581426530602,-0.31378911881235855,17.0,N1O4,H9_C20_13C_N_O4,0,21,9,4,1,0
501,341.068776037,0.04222121223941077,-0.09364680155251938,16.0,N1O4,H11_C21_N_O4,0,21,11,4,1,0
513,343.084496037,0.017887226523421725,0.11071908067560945,15.0,N1O4,H13_C21_N_O4,0,21,13,4,1,0
548,349.03754603699997,0.028563993929317504,0.10946673334123881,19.0,N1O4,H7_C22_N_O4,0,22,7,4,1,0
560,351.05312603699997,0.043210119370290796,-0.0907725858722427,18.0,N1O4,H9_C22_N_O4,0,22,9,4,1,0
568,352.056386037,0.01399276579957617,-0.3599025753501875,18.0,N1O4,H9_C21_13C_N_O4,0,22,9,4,1,0
576,353.068786037,0.055036508976374604,-0.0621408656845864,17.0,N1O4,H11_C22_N_O4,0,22,11,4,1,0
587,355.084426037,0.023414983850371152,-0.09015884012662935,16.0,N1O4,H13_C22_N_O4,0,22,13,4,1,0
623,361.037576037,0.03260833792461202,0.18892216362838266,20.0,N1O4,H7_C23_N_O4,0,23,7,4,1,0
634,363.053096037,0.06925079196787007,-0.17040482696698597,19.0,N1O4,H9_C23_N_O4,0,23,9,4,1,0
