Name,m/z,I,I %,Res.,S/N
FA-NaOD,220.35183999999998,4268642,1.1,964324,5.8
FA-NaOD,220.35405,3543610,0.9,1209683,4.3
FA-NaOD,220.37915,3496034,0.9,1574169,4.3
FA-NaOD,220.40316,3477627,0.9,1239335,4.2
FA-NaOD,220.43171,3935931,1.0,1078123,5.1
FA-NaOD,220.43232999999998,3619859,1.0,978623,4.5
FA-NaOD,220.4331,3429283,0.9,985890,4.1
FA-NaOD,220.44683999999998,3930340,1.0,957430,5.1
FA-NaOD,220.45025,3571972,1.0,1322434,4.4
FA-NaOD,220.45411000000001,4569580,1.2,999466,6.3
FA-NaOD,220.47419,3860620,1.0,926589,5.0
FA-NaOD,220.48007,3537540,0.9,732830,4.3
FA-NaOD,220.48783999999998,3479300,0.9,702190,4.2
FA-NaOD,220.49077999999997,3636973,1.0,976245,4.5
FA-NaOD,220.49147000000002,4242765,1.1,887175,5.7
FA-NaOD,220.50064,3408629,0.9,1150983,4.1
FA-NaOD,220.51131,3387093,0.9,1051933,4.0
FA-NaOD,220.5126,3572949,1.0,991912,4.4
FA-NaOD,220.51996,3815165,1.0,1147139,4.9
FA-NaOD,220.52684,4543654,1.2,976157,6.3
FA-NaOD,220.54223,3431142,0.9,856301,4.1
FA-NaOD,220.54925,3452066,0.9,642712,4.2
FA-NaOD,220.55899,3897622,1.0,789976,5.0
FA-NaOD,220.57146,3595623,1.0,993121,4.5
FA-NaOD,220.57358,3467023,0.9,1125432,4.2
FA-NaOD,220.57582999999997,3666351,1.0,825857,4.6
FA-NaOD,220.58315,4414935,1.2,746886,6.0
FA-NaOD,220.59341,3663807,1.0,1052454,4.6
FA-NaOD,220.59427999999997,3655719,1.0,1364671,4.6
FA-NaOD,220.59512999999998,3701239,1.0,649536,4.7
FA-NaOD,220.60665,3487552,0.9,1066822,4.2
FA-NaOD,220.61825,3613624,1.0,1116206,4.5
FA-NaOD,220.62628999999998,3475920,0.9,1234723,4.2
FA-NaOD,220.63164,3470656,0.9,1175805,4.2
FA-NaOD,220.6381,4007760,1.1,1051544,5.2
FA-NaOD,220.64157000000003,3718145,1.0,1005461,4.7
FA-NaOD,220.65273,4371937,1.2,985710,6.0
FA-NaOD,220.66436000000002,3939113,1.0,1074256,5.1
FA-NaOD,220.68989,3569506,1.0,1103019,4.4
FA-NaOD,220.75428,3551452,0.9,969443,4.4
FA-NaOD,220.7589,3985500,1.1,1248323,5.2
FA-NaOD,220.77558,3529269,0.9,1085390,4.3
FA-NaOD,220.77802000000003,3410909,0.9,1138951,4.1
FA-NaOD,220.81874,5719559,1.5,920649,8.6
FA-NaOD,220.83895,4309304,1.1,968344,5.8
FA-NaOD,220.84169,3715400,1.0,1040359,4.7
FA-NaOD,220.84762,3445608,0.9,1115294,4.2
FA-NaOD,220.85482000000002,3821520,1.0,1105048,4.9
FA-NaOD,220.86082000000002,3737632,1.0,1043911,4.7
FA-NaOD,220.86957,3786537,1.0,932621,4.8
FA-NaOD,220.87055,3567779,0.9,783894,4.4
FA-NaOD,220.88317999999998,3832937,1.0,644409,4.9
FA-NaOD,220.91335,3640674,1.0,1134978,4.5
FA-NaOD,220.92538,3842539,1.0,970343,4.9
FA-NaOD,220.92607999999998,3694715,1.0,1188630,4.6
FA-NaOD,220.93765,3659260,1.0,948646,4.6
FA-NaOD,220.94711,3475788,0.9,1027140,4.2
FA-NaOD,220.96467,3912525,1.0,1015219,5.1
FA-NaOD,220.9714,4245805,1.1,1033342,5.7
FA-NaOD,220.97282,3584717,1.0,781658,4.4
FA-NaOD,221.00153999999998,3535702,0.9,1114728,4.3
FA-NaOD,221.00817999999998,3525303,0.9,941439,4.3
FA-NaOD,221.00912999999997,5172343,1.4,1209033,7.5
FA-NaOD,221.02541000000002,3369672,0.9,1117442,4.0
FA-NaOD,221.0263,3907544,1.0,461628,5.1
FA-NaOD,221.03734,3439680,0.9,1147940,4.1
FA-NaOD,221.0434,3651480,1.0,1261504,4.6
FA-NaOD,221.04552999999999,10479048,2.8,1029957,17.8
FA-NaOD,221.04592000000002,3605249,1.0,873733,4.5
FA-NaOD,221.08192000000003,19155914,5.1,995669,34.6
FA-NaOD,221.09181,3735931,1.0,1167681,4.7
FA-NaOD,221.09304,3670667,1.0,822861,4.6
FA-NaOD,221.11486000000002,3556348,0.9,1235563,4.4
FA-NaOD,221.11552000000003,4218588,1.1,1037365,5.7
FA-NaOD,221.11832,10571276,2.8,889395,18.0
FA-NaOD,221.12767000000002,3694525,1.0,1178544,4.6
FA-NaOD,221.14052999999998,3943629,1.0,1277465,5.1
FA-NaOD,221.14626,3592118,1.0,1154188,4.4
FA-NaOD,221.15308,3407158,0.9,1269276,4.1
FA-NaOD,221.15368999999998,3854326,1.0,847313,5.0
FA-NaOD,221.15626,3614958,1.0,995979,4.5
FA-NaOD,221.15896,3720670,1.0,1046789,4.7
FA-NaOD,221.17782999999997,4182727,1.1,888965,5.6
FA-NaOD,221.18379,3632308,1.0,627432,4.5
FA-NaOD,221.18561,3540432,0.9,978860,4.3
FA-NaOD,221.18847000000002,3556176,0.9,1350799,4.4
FA-NaOD,221.20962000000003,3383609,0.9,640243,4.0
FA-NaOD,221.21135,3387801,0.9,442489,4.0
FA-NaOD,221.2198,3433058,0.9,917152,4.1
FA-NaOD,221.22617999999997,4176874,1.1,803414,5.6
FA-NaOD,221.2427,3569875,1.0,1057962,4.4
FA-NaOD,221.24451000000002,3475331,0.9,1255141,4.2
FA-NaOD,221.24712000000002,3409819,0.9,1159300,4.1
FA-NaOD,221.25147,3413312,0.9,804118,4.1
FA-NaOD,221.28025,3570461,1.0,455109,4.4
FA-NaOD,221.28400000000002,3722061,1.0,1090665,4.7
FA-NaOD,221.28611,3716190,1.0,609471,4.7
FA-NaOD,221.2932,3393506,0.9,662055,4.1
FA-NaOD,221.31661,3772415,1.0,823665,4.8
FA-NaOD,221.32244,3484312,0.9,731512,4.2
FA-NaOD,221.3329,4096120,1.1,664489,5.4
FA-NaOD,221.35563,3848898,1.0,1046731,4.9
FA-NaOD,221.35602999999998,3845994,1.0,1144539,4.9
FA-NaOD,221.36861000000002,3447467,0.9,1067666,4.2
FA-NaOD,221.4012,4227069,1.1,920582,5.7
FA-NaOD,221.40622000000002,4088429,1.1,1071674,5.4
FA-NaOD,221.41704,3751022,1.0,477237,4.8
FA-NaOD,221.47221000000002,3590222,1.0,437997,4.4
FA-NaOD,221.47256000000002,3555138,0.9,1058806,4.4
FA-NaOD,221.476,3564586,0.9,970960,4.4
FA-NaOD,221.49072,4571307,1.2,888197,6.3
FA-NaOD,221.49385,3379123,0.9,1035564,4.0
FA-NaOD,221.49805,3862219,1.0,457505,5.0
FA-NaOD,221.51536000000002,3438017,0.9,615735,4.1
FA-NaOD,221.51602000000003,3378997,0.9,1143218,4.0
FA-NaOD,221.52527999999998,4589717,1.2,944292,6.4
FA-NaOD,221.53445,3418566,0.9,644544,4.1
FA-NaOD,221.5433,3861575,1.0,1188065,5.0
FA-NaOD,221.54535,3453607,0.9,976257,4.2
FA-NaOD,221.55372999999997,3532615,0.9,1377918,4.3
FA-NaOD,221.55877,3763592,1.0,1056015,4.8
FA-NaOD,221.56579,3697096,1.0,923825,4.6
FA-NaOD,221.57029,4279729,1.1,1039882,5.8
FA-NaOD,221.5709,4067057,1.1,850596,5.4
FA-NaOD,221.5962,3626619,1.0,1276919,4.5
FA-NaOD,221.59976,3489483,0.9,1132526,4.2
FA-NaOD,221.61806,4205476,1.1,568772,5.6
FA-NaOD,221.62977,3494725,0.9,1109842,4.3
FA-NaOD,221.63522000000003,3466205,0.9,1120069,4.2
FA-NaOD,221.63908999999998,4309038,1.1,718687,5.8
FA-NaOD,221.64015,3466118,0.9,1081000,4.2
FA-NaOD,221.64267999999998,3648214,1.0,670554,4.6
FA-NaOD,221.65228,3619199,1.0,1287718,4.5
FA-NaOD,221.6552,3435767,0.9,1130656,4.1
FA-NaOD,221.6564,3737391,1.0,1158871,4.7
FA-NaOD,221.66099999999997,3748591,1.0,955246,4.7
FA-NaOD,221.66298999999998,3404672,0.9,1342785,4.1
FA-NaOD,221.68311,3504617,0.9,819746,4.3
FA-NaOD,221.70514,3583667,1.0,1005200,4.4
FA-NaOD,221.75364,3371671,0.9,993277,4.0
FA-NaOD,221.76323,3456220,0.9,615271,4.2
FA-NaOD,221.76962000000003,3367804,0.9,511824,4.0
FA-NaOD,221.78082,3783113,1.0,865282,4.8
FA-NaOD,221.78634,3406794,0.9,1388321,4.1
FA-NaOD,221.79567000000003,3989658,1.1,734792,5.2
FA-NaOD,221.79985,3592171,1.0,1034483,4.4
FA-NaOD,221.8018,3456843,0.9,958507,4.2
FA-NaOD,221.80362000000002,4126555,1.1,1047416,5.5
FA-NaOD,221.80806,3426907,0.9,889653,4.1
FA-NaOD,221.81305,3647728,1.0,513045,4.6
FA-NaOD,221.81849,4460909,1.2,1019754,6.1
FA-NaOD,221.82166,3804869,1.0,748667,4.9
FA-NaOD,221.83475,3699358,1.0,1052710,4.7
FA-NaOD,221.84492000000003,3578727,1.0,1205352,4.4
FA-NaOD,221.85512000000003,3559664,0.9,829809,4.4
FA-NaOD,221.85678,3644776,1.0,935219,4.5
FA-NaOD,221.85932000000003,3693960,1.0,510284,4.6
FA-NaOD,221.86501,4136384,1.1,1218628,5.5
FA-NaOD,221.86831,3733113,1.0,1029579,4.7
FA-NaOD,221.87302999999997,3687753,1.0,1001062,4.6
FA-NaOD,221.87357000000003,3785561,1.0,1040264,4.8
FA-NaOD,221.87667000000002,3378777,0.9,1112131,4.0
FA-NaOD,221.88175,4208014,1.1,714902,5.6
FA-NaOD,221.88262999999998,3537018,0.9,1058611,4.3
FA-NaOD,221.8839,3406242,0.9,1049420,4.1
FA-NaOD,221.88622,4146642,1.1,799723,5.5
FA-NaOD,221.88872999999998,3439163,0.9,622459,4.1
FA-NaOD,221.89529,4147587,1.1,932666,5.5
FA-NaOD,221.91466,3409365,0.9,1017574,4.1
FA-NaOD,221.92038,3894077,1.0,685374,5.0
FA-NaOD,221.92304,3399342,0.9,1098529,4.1
FA-NaOD,221.95382999999998,3774008,1.0,722598,4.8
FA-NaOD,221.96592,5217214,1.4,570467,7.6
FA-NaOD,221.96641,4037802,1.1,1074494,5.3
FA-NaOD,221.98576,3658219,1.0,1002786,4.6
FA-NaOD,221.98651,3973884,1.1,844720,5.2
FA-NaOD,222.00512,3916709,1.0,670046,5.1
FA-NaOD,222.00793,4643718,1.2,931384,6.5
FA-NaOD,222.0174,3394630,0.9,427819,4.1
FA-NaOD,222.01942000000003,3370943,0.9,975459,4.0
FA-NaOD,222.05012000000002,3941074,1.0,805698,5.1
FA-NaOD,222.06857999999997,3907571,1.0,1284177,5.1
FA-NaOD,222.08003,3981321,1.1,742201,5.2
FA-NaOD,222.0813,3906341,1.0,1148983,5.1
FA-NaOD,222.08818,4058245,1.1,1221540,5.3
FA-NaOD,222.08901,3735573,1.0,811776,4.7
FA-NaOD,222.0988,3544566,0.9,1140761,4.4
FA-NaOD,222.12454,4188985,1.1,980861,5.6
FA-NaOD,222.12623,3728753,1.0,1128265,4.7
FA-NaOD,222.13005,3406906,0.9,398174,4.1
FA-NaOD,222.13436000000002,3396922,0.9,978919,4.1
FA-NaOD,222.14351000000002,3515731,0.9,797156,4.3
FA-NaOD,222.14969,3454820,0.9,947518,4.2
FA-NaOD,222.17716000000001,3478646,0.9,1153682,4.2
FA-NaOD,222.1798,3572015,1.0,1019490,4.4
FA-NaOD,222.18777999999998,3985832,1.1,1028413,5.2
FA-NaOD,222.24624,3801686,1.0,885534,4.8
FA-NaOD,222.24757000000002,3510390,0.9,790154,4.3
FA-NaOD,222.25347999999997,3803223,1.0,1150291,4.9
FA-NaOD,222.27467000000001,3363953,0.9,911729,4.0
FA-NaOD,222.27524,3455705,0.9,1313488,4.2
FA-NaOD,222.28683999999998,3811154,1.0,1083248,4.9
FA-NaOD,222.29105,4198491,1.1,1132486,5.6
FA-NaOD,222.29619,4090235,1.1,1019798,5.4
FA-NaOD,222.30202000000003,3390316,0.9,1420702,4.1
FA-NaOD,222.31185,4085457,1.1,353603,5.4
FA-NaOD,222.31416000000002,3445141,0.9,1088049,4.2
FA-NaOD,222.33275,4245439,1.1,1022567,5.7
FA-NaOD,222.34055,4706460,1.3,480644,6.6
FA-NaOD,222.357,3732498,1.0,1246156,4.7
FA-NaOD,222.36487999999997,4254723,1.1,1069827,5.7
FA-NaOD,222.36932000000002,3487843,0.9,1333752,4.2
FA-NaOD,222.43012000000002,3670338,1.0,1016644,4.6
FA-NaOD,222.4416,3459756,0.9,1014481,4.2
FA-NaOD,222.44308999999998,4297820,1.1,1088393,5.8
FA-NaOD,222.46036,3490678,0.9,882332,4.2
FA-NaOD,222.4721,3593167,1.0,799210,4.4
FA-NaOD,222.47531,3473728,0.9,1570667,4.2
FA-NaOD,222.48836,3604817,1.0,999406,4.5
FA-NaOD,222.49794,3905603,1.0,1043510,5.1
FA-NaOD,222.52707,3666430,1.0,1064281,4.6
FA-NaOD,222.53213,3390415,0.9,779282,4.1
FA-NaOD,222.54664,3442445,0.9,685182,4.2
FA-NaOD,222.55082000000002,3835833,1.0,1077562,4.9
FA-NaOD,222.56732999999997,3454571,0.9,1204306,4.2
FA-NaOD,222.57256,4162452,1.1,927120,5.5
FA-NaOD,222.5742,4021564,1.1,924730,5.3
FA-NaOD,222.57608,3570044,1.0,616328,4.4
FA-NaOD,222.58266,3579269,1.0,1087692,4.4
FA-NaOD,222.58407000000003,3389085,0.9,954271,4.0
FA-NaOD,222.58617999999998,4203694,1.1,860938,5.6
FA-NaOD,222.58968,3458766,0.9,1201768,4.2
FA-NaOD,222.59058,3434326,0.9,1069580,4.1
FA-NaOD,222.59137,3726598,1.0,1009440,4.7
FA-NaOD,222.60018,3729391,1.0,720585,4.7
FA-NaOD,222.62005,3477122,0.9,1307206,4.2
FA-NaOD,222.6282,3803903,1.0,744618,4.9
FA-NaOD,222.64497999999998,4245189,1.1,1014284,5.7
FA-NaOD,222.65076000000002,3810358,1.0,834713,4.9
FA-NaOD,222.65313999999998,3888366,1.0,776707,5.0
FA-NaOD,222.66041,3652543,1.0,960962,4.6
FA-NaOD,222.66237999999998,3757703,1.0,919327,4.8
FA-NaOD,222.66422999999998,3903511,1.0,579826,5.0
FA-NaOD,222.66974,3372088,0.9,1383813,4.0
FA-NaOD,222.67627000000002,3433089,0.9,1114590,4.1
FA-NaOD,222.68152,3502762,0.9,1197617,4.3
FA-NaOD,222.6836,3383770,0.9,796190,4.0
FA-NaOD,222.68816,3659899,1.0,1307819,4.6
FA-NaOD,222.69912000000002,3429356,0.9,1376119,4.1
FA-NaOD,222.72442,3719111,1.0,1086740,4.7
FA-NaOD,222.72751,3881536,1.0,1201123,5.0
FA-NaOD,222.739,4236041,1.1,904810,5.7
FA-NaOD,222.74482000000003,3534130,0.9,1264005,4.3
FA-NaOD,222.74737000000002,3543554,0.9,955307,4.3
FA-NaOD,222.76297000000002,3475617,0.9,778840,4.2
FA-NaOD,222.76856,4129621,1.1,1029551,5.5
FA-NaOD,222.77444,3708574,1.0,1107108,4.7
FA-NaOD,222.77573999999998,4376142,1.2,824793,6.0
FA-NaOD,222.78394,3732231,1.0,1357469,4.7
FA-NaOD,222.7879,3375608,0.9,885289,4.0
FA-NaOD,222.79494,4066649,1.1,776232,5.4
FA-NaOD,222.79571,3772049,1.0,844596,4.8
FA-NaOD,222.7963,3691729,1.0,768125,4.6
FA-NaOD,222.80012999999997,3441814,0.9,599330,4.2
FA-NaOD,222.81042000000002,3575247,1.0,589940,4.4
FA-NaOD,222.82034,4363060,1.2,769872,5.9
FA-NaOD,222.82115,3398212,0.9,787085,4.1
FA-NaOD,222.82169,4266229,1.1,887926,5.8
FA-NaOD,222.82962999999998,3913342,1.0,1224445,5.1
FA-NaOD,222.83117000000001,3592094,1.0,1247167,4.4
FA-NaOD,222.83535,3808334,1.0,616651,4.9
FA-NaOD,222.83701000000002,3469407,0.9,905404,4.2
FA-NaOD,222.84749,4116280,1.1,991244,5.5
FA-NaOD,222.85404,3590145,1.0,1209611,4.4
FA-NaOD,222.86425,3633738,1.0,1007093,4.5
FA-NaOD,222.86493,3386755,0.9,936580,4.0
FA-NaOD,222.87132000000003,4209252,1.1,736515,5.6
FA-NaOD,222.88381,3738365,1.0,1102266,4.7
FA-NaOD,222.88866000000002,3813470,1.0,1035413,4.9
FA-NaOD,222.91103999999999,4363057,1.2,971748,5.9
FA-NaOD,222.92378,3437443,0.9,1136008,4.1
FA-NaOD,222.93727,3566085,0.9,940829,4.4
FA-NaOD,222.94495,3583438,1.0,1215400,4.4
FA-NaOD,222.95382999999998,3444399,0.9,1040485,4.2
FA-NaOD,222.95435,3424943,0.9,1319736,4.1
FA-NaOD,222.96603,3708057,1.0,664722,4.7
FA-NaOD,222.96675,3990833,1.1,1139062,5.2
FA-NaOD,222.97435,3400242,0.9,1275380,4.1
FA-NaOD,222.97709,3955011,1.1,862381,5.1
FA-NaOD,222.98323,3506396,0.9,1109422,4.3
FA-NaOD,222.99046,3464749,0.9,1130176,4.2
FA-NaOD,222.9909,3781925,1.0,1028714,4.8
FA-NaOD,222.99697999999998,3603222,1.0,1116081,4.5
FA-NaOD,223.00068,3845574,1.0,739416,4.9
FA-NaOD,223.01792000000003,3707865,1.0,916079,4.7
FA-NaOD,223.02479,4396026,1.2,1170884,6.0
FA-NaOD,223.02982000000003,3658891,1.0,1076418,4.6
FA-NaOD,223.03032000000002,3489963,0.9,915339,4.2
FA-NaOD,223.03467,4103195,1.1,1030307,5.4
FA-NaOD,223.03843999999998,3438300,0.9,1221417,4.1
FA-NaOD,223.04001,3670700,1.0,954848,4.6
FA-NaOD,223.06118999999998,14698767,3.9,921244,26.0
FA-NaOD,223.06649,4312184,1.1,939342,5.8
FA-NaOD,223.07467999999997,3951041,1.1,762488,5.1
FA-NaOD,223.07627999999997,5002514,1.3,659029,7.2
FA-NaOD,223.07702999999998,3527842,0.9,873561,4.3
FA-NaOD,223.09757000000002,10624437,2.8,969084,18.1
FA-NaOD,223.10109,3565645,0.9,422615,4.4
FA-NaOD,223.11386000000002,3412615,0.9,1337655,4.1
FA-NaOD,223.13400000000001,3565866,0.9,916058,4.4
FA-NaOD,223.14283999999998,3560522,0.9,618293,4.4
FA-NaOD,223.14825,3483557,0.9,927734,4.2
FA-NaOD,223.15607999999997,3735318,1.0,918296,4.7
FA-NaOD,223.16341,3940959,1.0,1164170,5.1
FA-NaOD,223.16419,4863815,1.3,857539,6.9
FA-NaOD,223.19096000000002,3407131,0.9,1014535,4.1
FA-NaOD,223.19877000000002,3397541,0.9,1266619,4.1
FA-NaOD,223.20032999999998,3392149,0.9,1307746,4.1
FA-NaOD,223.2183,3412840,0.9,1068045,4.1
FA-NaOD,223.24447,3382332,0.9,436474,4.0
FA-NaOD,223.25157000000002,3743845,1.0,1004776,4.7
FA-NaOD,223.27075,4436136,1.2,825784,6.1
FA-NaOD,223.27374,4055233,1.1,1105939,5.3
FA-NaOD,223.30385,4951302,1.3,1026128,7.1
FA-NaOD,223.32695,3932378,1.0,1098649,5.1
FA-NaOD,223.33258999999998,3417275,0.9,1157724,4.1
FA-NaOD,223.35943999999998,3591311,1.0,1298157,4.4
FA-NaOD,223.36222999999998,3720391,1.0,895145,4.7
FA-NaOD,223.40135,3582786,1.0,818730,4.4
FA-NaOD,223.40945,3731520,1.0,966041,4.7
FA-NaOD,223.42244,3752522,1.0,539815,4.8
FA-NaOD,223.48101,3637652,1.0,797511,4.5
FA-NaOD,223.48265,3439884,0.9,902599,4.1
FA-NaOD,223.49532999999997,3420966,0.9,549156,4.1
FA-NaOD,223.50992000000002,3519001,0.9,1166219,4.3
FA-NaOD,223.51219,3661413,1.0,778921,4.6
FA-NaOD,223.51827999999998,3959603,1.1,766930,5.2
FA-NaOD,223.51902,3607691,1.0,1208448,4.5
FA-NaOD,223.52382000000003,3560172,0.9,1289068,4.4
FA-NaOD,223.53072999999998,3515469,0.9,1151787,4.3
FA-NaOD,223.53301000000002,3557541,0.9,741744,4.4
FA-NaOD,223.53646,3443582,0.9,793635,4.2
FA-NaOD,223.55241,3673153,1.0,1448506,4.6
FA-NaOD,223.55347000000003,3475857,0.9,826559,4.2
FA-NaOD,223.55535,3902409,1.0,767259,5.0
FA-NaOD,223.5665,3521839,0.9,472550,4.3
FA-NaOD,223.56877999999998,3521060,0.9,576554,4.3
FA-NaOD,223.57242000000002,3570208,1.0,676077,4.4
FA-NaOD,223.58042999999998,3901878,1.0,851074,5.0
FA-NaOD,223.59542000000002,3520672,0.9,608441,4.3
FA-NaOD,223.60375,4117978,1.1,1149155,5.5
FA-NaOD,223.60497,3633450,1.0,800379,4.5
FA-NaOD,223.61809,3487097,0.9,709452,4.2
FA-NaOD,223.62482000000003,3913854,1.0,1139553,5.1
FA-NaOD,223.65122999999997,3841275,1.0,821385,4.9
FA-NaOD,223.65705,3640892,1.0,1033836,4.5
FA-NaOD,223.66463,3364466,0.9,572572,4.0
FA-NaOD,223.68136,3551720,0.9,904540,4.4
FA-NaOD,223.69255,4307714,1.1,740916,5.8
FA-NaOD,223.71491,3558591,0.9,899071,4.4
FA-NaOD,223.76537000000002,3529544,0.9,1070498,4.3
FA-NaOD,223.76846,3883049,1.0,1044045,5.0
FA-NaOD,223.77925,3526579,0.9,1060505,4.3
FA-NaOD,223.79435,3803774,1.0,709036,4.9
FA-NaOD,223.80822999999998,3703080,1.0,1052792,4.7
FA-NaOD,223.80944,3418929,0.9,1179699,4.1
FA-NaOD,223.81332999999998,3821913,1.0,841037,4.9
FA-NaOD,223.81557999999998,3847618,1.0,427284,4.9
FA-NaOD,223.82277000000002,3640675,1.0,834872,4.5
FA-NaOD,223.82529,3629228,1.0,580774,4.5
FA-NaOD,223.8276,4908452,1.3,835677,7.0
FA-NaOD,223.83067000000003,3461493,0.9,916683,4.2
FA-NaOD,223.83208,3501077,0.9,1121727,4.3
FA-NaOD,223.84965,4637289,1.2,1034467,6.5
FA-NaOD,223.8547,3506818,0.9,486501,4.3
FA-NaOD,223.88621,3464920,0.9,968793,4.2
FA-NaOD,223.90152999999998,3880771,1.0,1162719,5.0
FA-NaOD,223.92286000000001,3411295,0.9,708130,4.1
FA-NaOD,223.93372000000002,4164033,1.1,759505,5.6
FA-NaOD,223.94222000000002,3372251,0.9,1016385,4.0
FA-NaOD,223.95412000000002,3749414,1.0,779911,4.7
FA-NaOD,223.97167000000002,3547881,0.9,730497,4.4
FA-NaOD,223.98607,4222436,1.1,829361,5.7
FA-NaOD,223.98807000000002,3880700,1.0,764698,5.0
FA-NaOD,223.99855,3791383,1.0,1061521,4.8
FA-NaOD,224.00378999999998,3443240,0.9,1049293,4.2
FA-NaOD,224.01408999999998,4603770,1.2,951771,6.4
FA-NaOD,224.01886000000002,3857947,1.0,1133051,5.0
FA-NaOD,224.04384,4365184,1.2,964138,5.9
FA-NaOD,224.04509,3881592,1.0,863097,5.0
FA-NaOD,224.04563,3885240,1.0,907885,5.0
FA-NaOD,224.06245,3653492,1.0,808038,4.6
FA-NaOD,224.06744,3750045,1.0,648268,4.7
FA-NaOD,224.07361,3453374,0.9,1000348,4.2
FA-NaOD,224.08507000000003,3582873,1.0,1151307,4.4
FA-NaOD,224.09921,3449388,0.9,1120541,4.2
FA-NaOD,224.10387000000003,3659301,1.0,738516,4.6
FA-NaOD,224.11091000000002,4120830,1.1,842289,5.5
FA-NaOD,224.11156,3411838,0.9,1195779,4.1
FA-NaOD,224.11841,3638264,1.0,487166,4.5
FA-NaOD,224.13067,3818994,1.0,438615,4.9
FA-NaOD,224.14219,3424085,0.9,1080890,4.1
FA-NaOD,224.1461,3505494,0.9,934556,4.3
FA-NaOD,224.16811,3664354,1.0,909689,4.6
FA-NaOD,224.19307,3545772,0.9,613305,4.4
FA-NaOD,224.19789,3372577,0.9,1153965,4.0
FA-NaOD,224.20812999999998,3479251,0.9,973130,4.2
FA-NaOD,224.21132999999998,3493988,0.9,1425543,4.3
FA-NaOD,224.21612000000002,4193877,1.1,910800,5.6
FA-NaOD,224.22157,3773270,1.0,867158,4.8
FA-NaOD,224.24222000000003,3863419,1.0,765268,5.0
FA-NaOD,224.24521000000001,3602659,1.0,1076483,4.5
FA-NaOD,224.24752999999998,4092668,1.1,869341,5.4
FA-NaOD,224.252,3574557,1.0,1220136,4.4
FA-NaOD,224.26628,3595320,1.0,787270,4.4
FA-NaOD,224.27524,3810674,1.0,1044802,4.9
FA-NaOD,224.2778,5902435,1.6,816707,8.9
FA-NaOD,224.27927000000003,3393379,0.9,1246592,4.1
FA-NaOD,224.28092,3470171,0.9,808005,4.2
FA-NaOD,224.28929,3587541,1.0,756392,4.4
FA-NaOD,224.3013,4193128,1.1,621748,5.6
FA-NaOD,224.30794,3506329,0.9,548709,4.3
FA-NaOD,224.31638999999998,3395291,0.9,1167122,4.1
FA-NaOD,224.31808999999998,3402316,0.9,875605,4.1
FA-NaOD,224.33888,3763376,1.0,804942,4.8
FA-NaOD,224.36487999999997,3901414,1.0,1223083,5.0
FA-NaOD,224.37007999999997,3618719,1.0,919001,4.5
FA-NaOD,224.37179,3514160,0.9,884766,4.3
FA-NaOD,224.40044,3580110,1.0,1122392,4.4
FA-NaOD,224.4447,3401785,0.9,1174317,4.1
FA-NaOD,224.46077999999997,4051028,1.1,879892,5.3
FA-NaOD,224.46207,3830749,1.0,684208,4.9
FA-NaOD,224.46368999999999,3431197,0.9,1129536,4.1
FA-NaOD,224.47421,3367056,0.9,1162435,4.0
FA-NaOD,224.47622,3595120,1.0,1225724,4.4
FA-NaOD,224.48889,3402499,0.9,552145,4.1
FA-NaOD,224.49417999999997,3701070,1.0,516211,4.7
FA-NaOD,224.4976,3463597,0.9,1032452,4.2
FA-NaOD,224.49956,3550949,0.9,783311,4.4
FA-NaOD,224.52568,3744532,1.0,1021530,4.7
FA-NaOD,224.5292,3566613,0.9,768929,4.4
FA-NaOD,224.53965,3996543,1.1,571651,5.2
FA-NaOD,224.54727999999997,3530129,0.9,849240,4.3
FA-NaOD,224.56113,4055684,1.1,833463,5.3
FA-NaOD,224.56157000000002,3803668,1.0,1018394,4.9
FA-NaOD,224.58212000000003,4608057,1.2,845587,6.4
FA-NaOD,224.58778999999998,4098171,1.1,567828,5.4
FA-NaOD,224.59052000000003,3376115,0.9,969182,4.0
FA-NaOD,224.5949,3661196,1.0,434691,4.6
FA-NaOD,224.59807999999998,3662397,1.0,840749,4.6
FA-NaOD,224.63452999999998,3520382,0.9,772582,4.3
FA-NaOD,224.63556,4673142,1.2,1176426,6.5
FA-NaOD,224.64168999999998,3373704,0.9,1357183,4.0
FA-NaOD,224.64293999999998,3826488,1.0,735409,4.9
FA-NaOD,224.65663999999998,4240892,1.1,1090015,5.7
FA-NaOD,224.6606,3478220,0.9,1081715,4.2
FA-NaOD,224.67395,4065872,1.1,1268010,5.4
FA-NaOD,224.67764,3546393,0.9,876397,4.4
FA-NaOD,224.69697999999997,3775077,1.0,1071026,4.8
FA-NaOD,224.70168999999999,3657463,1.0,1162427,4.6
FA-NaOD,224.7086,3539592,0.9,1115567,4.3
FA-NaOD,224.7475,3929682,1.0,1084546,5.1
FA-NaOD,224.79486,3387390,0.9,1343157,4.0
FA-NaOD,224.80633999999998,4652449,1.2,934864,6.5
FA-NaOD,224.82228999999998,3735029,1.0,812339,4.7
FA-NaOD,224.82806000000002,3681799,1.0,1165126,4.6
FA-NaOD,224.82911000000001,3655735,1.0,871710,4.6
FA-NaOD,224.83495,3948216,1.1,944999,5.1
FA-NaOD,224.84085,3387450,0.9,1242092,4.0
FA-NaOD,224.84769,3762836,1.0,672017,4.8
FA-NaOD,224.85936,3824623,1.0,980321,4.9
