mass,intensity,C,O,H,N,assign,numbers,calculated_mass,abs_error,rel_error
469.077655,1.0,23.0,11.0,18.0,0.0,1.0,1.0,470.084915,1.64199999692638e-05,0.03500486496050169
469.077661,1.0,23.0,11.0,18.0,0.0,1.0,1.0,470.084915,2.2419999954115255e-05,0.047795923400656797
469.098782,1.0,20.0,13.0,22.0,0.0,1.0,1.0,470.106045,1.342000003368149e-05,0.02860804706519466
469.098789,1.0,20.0,13.0,22.0,0.0,1.0,1.0,470.106045,2.042000001600819e-05,0.04353027655334277
469.114028,1.0,24.0,10.0,22.0,0.0,1.0,1.0,470.1213,4.419999999560886e-06,0.009422016259895102
469.11405,1.0,24.0,10.0,22.0,0.0,1.0,1.0,470.1213,2.6420000000859645e-05,0.056318927136928945
469.135154,1.0,21.0,12.0,26.0,0.0,1.0,1.0,470.14243,4.2000000965991546e-07,0.000895264415976628
469.135161,1.0,21.0,12.0,26.0,0.0,1.0,1.0,470.14243,7.419999991986614e-06,0.015816337398736596
469.135166,1.0,21.0,12.0,26.0,0.0,1.0,1.0,470.14243,1.2420000036206247e-05,0.026474246520684502
469.150384,1.0,25.0,9.0,26.0,0.0,1.0,1.0,470.157685,-2.458000004090799e-05,-0.05239258216382061
469.150395,1.0,25.0,9.0,26.0,0.0,1.0,1.0,470.157685,-1.3580000011836901e-05,-0.028945941763167227
469.171529,1.0,22.0,11.0,30.0,0.0,1.0,1.0,470.17881500000004,-9.58000002193593e-06,-0.020418971377813358
469.171537,1.0,22.0,11.0,30.0,0.0,1.0,1.0,470.17881500000004,-1.5800000421339888e-06,-0.0033676383103649118
469.186778,1.0,26.0,8.0,30.0,0.0,1.0,1.0,470.19407,-1.5580000006787387e-05,-0.033206391862106964
469.186787,1.0,26.0,8.0,30.0,0.0,1.0,1.0,470.19407,-6.580000029510202e-06,-0.014024265413744914
469.207908,1.0,23.0,10.0,34.0,0.0,1.0,1.0,470.21520000000004,-1.5580000063630806e-05,-0.033204896588466724
469.223173,1.0,27.0,7.0,34.0,0.0,1.0,1.0,470.230455,-5.58000003203496e-06,-0.011891995862776708
469.244288,1.0,24.0,9.0,38.0,0.0,1.0,1.0,470.25158500000003,-2.058000005100702e-05,-0.04385775293871456
470.036518,1.0,21.0,12.0,13.0,1.0,1.0,1.0,471.04377900000003,1.5419999971788556e-05,0.03280596162485519
,,,,,,,,,,
,,,,,,,,,,
470.07288,1.0,22.0,11.0,17.0,1.0,1.0,1.0,471.080164,-7.580000026985445e-06,-0.01612515920294199
,,,,,,,,,,
470.093999,1.0,19.0,13.0,21.0,1.0,1.0,1.0,471.10129400000005,-1.8580000056056534e-05,-0.0395240102949209
,,,,,,,,,,
,,,,,,,,,,
470.109259,1.0,23.0,10.0,21.0,1.0,1.0,1.0,471.1165490000001,-1.358000006868032e-05,-0.02888690194608637
470.109266,1.0,23.0,10.0,21.0,1.0,1.0,1.0,471.1165490000001,-6.580000086353621e-06,-0.013996746208260488
,,,,,,,,,,
470.130424,1.0,20.0,12.0,25.0,1.0,1.0,1.0,471.13767900000005,2.1419999956640012e-05,0.04556182468344149
470.130432,1.0,20.0,12.0,25.0,1.0,1.0,1.0,471.13767900000005,2.9419999936441954e-05,0.06257837811367624
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
471.020514,1.0,21.0,13.0,12.0,0.0,1.0,1.0,472.027795,-4.580000034559717e-06,-0.009723568079159535
471.020519,1.0,21.0,13.0,12.0,0.0,1.0,1.0,472.027795,4.199999528164966e-07,0.0008916807991893377
471.03578,1.0,25.0,10.0,12.0,0.0,1.0,1.0,472.04305000000005,6.419999937667953e-06,0.0136295377341992
471.035787,1.0,25.0,10.0,12.0,0.0,1.0,1.0,472.04305000000005,1.341999997683807e-05,0.028490404226628473
471.04167,1.0,18.0,15.0,16.0,0.0,1.0,1.0,472.048925,2.142000001348343e-05,0.04547368391735583
471.041678,1.0,18.0,15.0,16.0,0.0,1.0,1.0,472.048925,2.9419999993285373e-05,0.06245731825302595
471.056896,1.0,22.0,12.0,16.0,0.0,1.0,1.0,472.06418,-7.580000026985445e-06,-0.016091474493530065
471.056917,1.0,22.0,12.0,16.0,0.0,1.0,1.0,472.06418,1.341999997683807e-05,0.028489126244670072
471.072162,1.0,26.0,9.0,16.0,0.0,1.0,1.0,472.07943500000005,3.4199999452422247e-06,0.007260034069349708
471.078031,1.0,19.0,14.0,20.0,0.0,1.0,1.0,472.08531,-2.5799999827658127e-06,-0.005476799623385139
471.078043,1.0,19.0,14.0,20.0,0.0,1.0,1.0,472.08531,9.4199999869371e-06,0.019996686593471945
471.093287,1.0,23.0,11.0,20.0,0.0,1.0,1.0,472.100565,-1.5800000421339888e-06,-0.0033539005664794982
471.0933,1.0,23.0,11.0,20.0,0.0,1.0,1.0,472.100565,1.1419999981887585e-05,0.024241482487412973
471.108588,1.0,27.0,8.0,20.0,0.0,1.0,1.0,472.11582,4.442000001225743e-05,0.09428824085087031
471.114422,1.0,20.0,13.0,24.0,0.0,1.0,1.0,472.121695,3.4200000020856436e-06,0.007259382948980584
471.129668,1.0,24.0,10.0,24.0,0.0,1.0,1.0,472.13695,-5.58000003203496e-06,-0.011843873164945663
471.129695,1.0,24.0,10.0,24.0,0.0,1.0,1.0,472.13695,2.142000001348343e-05,0.045465187698439234
471.150813,1.0,21.0,12.0,28.0,0.0,1.0,1.0,472.15808000000004,9.4199999869371e-06,0.0199935980731017
471.15082,1.0,21.0,12.0,28.0,0.0,1.0,1.0,472.15808000000004,1.64199999692638e-05,0.034850836021603014
471.150828,1.0,21.0,12.0,28.0,0.0,1.0,1.0,472.15808000000004,2.441999994906574e-05,0.051830535993594266
471.166059,1.0,25.0,9.0,28.0,0.0,1.0,1.0,472.17333500000007,4.199999528164966e-07,0.000891405365038182
471.166064,1.0,25.0,9.0,28.0,0.0,1.0,1.0,472.17333500000007,5.41999994019271e-06,0.011503375039745455
471.166076,1.0,25.0,9.0,28.0,0.0,1.0,1.0,472.17333500000007,1.7419999909895623e-05,0.036972101340113514
471.187194,1.0,22.0,11.0,32.0,0.0,1.0,1.0,472.19446500000004,5.41999994019271e-06,0.011502859180406144
471.187207,1.0,22.0,11.0,32.0,0.0,1.0,1.0,472.19446500000004,1.8419999964214284e-05,0.03909274210030554
471.202452,1.0,26.0,8.0,32.0,0.0,1.0,1.0,472.20972,8.419999989461857e-06,0.01786917694023769
471.202465,1.0,26.0,8.0,32.0,0.0,1.0,1.0,472.20972,2.142000001348343e-05,0.04545816629690897
471.223564,1.0,23.0,10.0,36.0,0.0,1.0,1.0,472.23085000000003,-9.58000002193593e-06,-0.020330052980830834
471.238811,1.0,27.0,7.0,36.0,0.0,1.0,1.0,472.246105,-1.7580000001737872e-05,-0.037305925554883615
471.238818,1.0,27.0,7.0,36.0,0.0,1.0,1.0,472.246105,-1.0580000019411173e-05,-0.022451461159999714
472.015742,1.0,20.0,13.0,11.0,1.0,1.0,1.0,473.023044,-2.5580000038383233e-05,-0.05419310790355639
,,,,,,,,,,
,,,,,,,,,,
472.052147,1.0,21.0,12.0,15.0,1.0,1.0,1.0,473.059429,-5.58000003203496e-06,-0.011820728001126874
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
472.088531,1.0,22.0,11.0,19.0,1.0,1.0,1.0,473.0958140000001,-6.580000086353621e-06,-0.013938063846659349
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
472.12492,1.0,23.0,10.0,23.0,1.0,1.0,1.0,473.13219900000007,-2.5800000964526504e-06,-0.005464655617950966
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
472.999779,1.0,20.0,14.0,10.0,0.0,1.0,1.0,474.00706,-4.580000034559717e-06,-0.00968287986147181
473.015015,1.0,24.0,11.0,10.0,0.0,1.0,1.0,474.02231500000005,-2.3580000043432747e-05,-0.04985042608728339
473.036165,1.0,21.0,13.0,14.0,0.0,1.0,1.0,474.043445,-3.5800000370844742e-06,-0.0075681317877344
473.036181,1.0,21.0,13.0,14.0,0.0,1.0,1.0,474.043445,1.2419999979362828e-05,0.026255919691189178
,,,,,,,,,,
473.057302,1.0,18.0,15.0,18.0,0.0,1.0,1.0,474.064575,3.4200000020856436e-06,0.007229568146663221
473.072551,1.0,22.0,12.0,18.0,0.0,1.0,1.0,474.07983,-2.5800000396092315e-06,-0.005453709022338165
473.072558,1.0,22.0,12.0,18.0,0.0,1.0,1.0,474.07983,4.419999999560886e-06,0.009343175639371764
473.093717,1.0,19.0,14.0,22.0,0.0,1.0,1.0,474.10096,3.342000004002976e-05,0.07064139480007037
473.108954,1.0,23.0,11.0,22.0,0.0,1.0,1.0,474.116215,1.5419999971788556e-05,0.03259291510214909
473.108961,1.0,23.0,11.0,22.0,0.0,1.0,1.0,474.116215,2.2420000010958674e-05,0.04738866066618145
473.120172,1.0,22.0,10.0,22.0,2.0,1.0,1.0,474.127448,4.2000000965991546e-07,0.0008877237423305541
473.124199,1.0,27.0,8.0,22.0,0.0,1.0,1.0,474.13147,5.419999997036129e-06,0.011455765755570937
473.130089,1.0,20.0,13.0,26.0,0.0,1.0,1.0,474.137345,2.042000001600819e-05,0.04315937728493989
473.145324,1.0,24.0,10.0,26.0,0.0,1.0,1.0,474.1526,4.2000000965991546e-07,0.0008876765516970753
473.145328,1.0,24.0,10.0,26.0,0.0,1.0,1.0,474.1526,4.419999999560886e-06,0.009341738654050254
473.166461,1.0,21.0,12.0,30.0,0.0,1.0,1.0,474.17373000000003,7.419999991986614e-06,0.01568158481965317
473.166468,1.0,21.0,12.0,30.0,0.0,1.0,1.0,474.17373000000003,1.4419999974313313e-05,0.030475532290494673
473.166475,1.0,21.0,12.0,30.0,0.0,1.0,1.0,474.17373000000003,2.1419999956640012e-05,0.04526947932361441
473.166482,1.0,21.0,12.0,30.0,0.0,1.0,1.0,474.17373000000003,2.841999993896671e-05,0.0600634259190124
473.181711,1.0,25.0,9.0,30.0,0.0,1.0,1.0,474.18898500000006,2.419999947766982e-06,0.005114314208494381
473.18173,1.0,25.0,9.0,30.0,0.0,1.0,1.0,474.18898500000006,2.1419999956640012e-05,0.04526801987185772
473.202855,1.0,22.0,11.0,34.0,0.0,1.0,1.0,474.21011500000003,1.64199999692638e-05,0.03469970604734369
473.218095,1.0,26.0,8.0,34.0,0.0,1.0,1.0,474.22537,1.4200000071351582e-06,0.003000730576744235
473.218099,1.0,26.0,8.0,34.0,0.0,1.0,1.0,474.22537,5.419999997036129e-06,0.011453492604128248
473.2545,1.0,27.0,7.0,38.0,0.0,1.0,1.0,474.261755,2.142000001348343e-05,0.04526105935280791
473.254508,1.0,27.0,7.0,38.0,0.0,1.0,1.0,474.261755,2.9419999993285373e-05,0.06216528209655295
473.254515,1.0,27.0,7.0,38.0,0.0,1.0,1.0,474.261755,3.642000003245549e-05,0.07695647664862847
,,,,,,,,,,
474.031392,1.0,20.0,13.0,13.0,1.0,1.0,1.0,475.038694,-2.5580000038383233e-05,-0.0539626709751392
474.0314,1.0,20.0,13.0,13.0,1.0,1.0,1.0,475.038694,-1.7580000001737872e-05,-0.03708615083671223
,,,,,,,,,,
474.067801,1.0,21.0,12.0,17.0,1.0,1.0,1.0,475.075079,-1.5800000421339888e-06,-0.0033328566901213966
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
474.104184,1.0,22.0,11.0,21.0,1.0,1.0,1.0,475.11146400000007,-3.580000093927893e-06,-0.007551083105244002
474.104193,1.0,22.0,11.0,21.0,1.0,1.0,1.0,475.11146400000007,5.41999994019271e-06,0.011432086069301458
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
474.140593,1.0,23.0,10.0,25.0,1.0,1.0,1.0,475.14784900000006,2.041999995916477e-05,0.04306739448306374
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
474.176933,1.0,24.0,9.0,29.0,1.0,1.0,1.0,475.18423400000006,-2.458000004090799e-05,-0.051837190572296334
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
475.015426,1.0,20.0,14.0,12.0,0.0,1.0,1.0,476.02271,-7.580000026985445e-06,-0.015957376565251685
475.015433,1.0,20.0,14.0,12.0,0.0,1.0,1.0,476.02271,-5.800000446587461e-07,-0.0012210130542405896
,,,,,,,,,,
475.051824,1.0,21.0,13.0,16.0,0.0,1.0,1.0,476.059095,5.419999997036129e-06,0.011409281520906504
475.05183,1.0,21.0,13.0,16.0,0.0,1.0,1.0,476.059095,1.1419999981887585e-05,0.024039482137954475
475.051836,1.0,21.0,13.0,16.0,0.0,1.0,1.0,476.059095,1.741999996673904e-05,0.03666968243595851
475.051843,1.0,21.0,13.0,16.0,0.0,1.0,1.0,476.059095,2.442000000590916e-05,0.05140491583338444
475.067064,1.0,25.0,10.0,16.0,0.0,1.0,1.0,476.07435000000004,-9.58000002193593e-06,-0.020165573974490324
475.088198,1.0,22.0,12.0,20.0,0.0,1.0,1.0,476.09548,-5.58000003203496e-06,-0.011745187642053276
475.103451,1.0,26.0,9.0,20.0,0.0,1.0,1.0,476.11073500000003,-7.580000026985445e-06,-0.01595442005531853
475.109325,1.0,19.0,14.0,24.0,0.0,1.0,1.0,476.11661,-8.579999967617269e-06,-0.018059001404818288
475.109332,1.0,19.0,14.0,24.0,0.0,1.0,1.0,476.11661,-1.57999998529057e-06,-0.0033255503078406592
475.124576,1.0,23.0,11.0,24.0,0.0,1.0,1.0,476.131865,-1.2580000014361659e-05,-0.026477266489287346
475.135815,1.0,22.0,10.0,24.0,2.0,1.0,1.0,476.143098,-6.580000029510202e-06,-0.01384867194132735
475.145697,1.0,20.0,13.0,28.0,0.0,1.0,1.0,476.15299500000003,-2.1580000048482262e-05,-0.045417648070339704
475.16097,1.0,24.0,10.0,28.0,0.0,1.0,1.0,476.16825000000006,-3.5800000370844742e-06,-0.007534288931779211
475.197353,1.0,25.0,9.0,32.0,0.0,1.0,1.0,476.20463500000005,-5.58000003203496e-06,-0.011742489718866257
475.197364,1.0,25.0,9.0,32.0,0.0,1.0,1.0,476.20463500000005,5.41999994019271e-06,0.011405787049342114
475.233744,1.0,26.0,8.0,36.0,0.0,1.0,1.0,476.24102,4.2000000965991546e-07,0.0008837756471685131
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
476.04707,1.0,20.0,13.0,15.0,1.0,1.0,1.0,477.054344,2.420000004610401e-06,0.005083530930272086
,,,,,,,,,,
476.083441,1.0,21.0,12.0,19.0,1.0,1.0,1.0,477.09072900000007,-1.1580000073729835e-05,-0.024323467435469644
476.083453,1.0,21.0,12.0,19.0,1.0,1.0,1.0,477.09072900000007,4.199999528164966e-07,0.0008821981738073484
476.083459,1.0,21.0,12.0,19.0,1.0,1.0,1.0,477.09072900000007,6.419999937667953e-06,0.013485030442252674
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
476.119805,1.0,22.0,11.0,23.0,1.0,1.0,1.0,477.12711400000006,-3.258000007755335e-05,-0.06842815555121332
,,,,,,,,,,
476.156232,1.0,23.0,10.0,27.0,1.0,1.0,1.0,477.16349900000006,9.419999930093681e-06,0.01978342253450477
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
477.031085,1.0,20.0,14.0,14.0,0.0,1.0,1.0,478.03836,1.4200000071351582e-06,0.0029767452306282264
477.031112,1.0,20.0,14.0,14.0,0.0,1.0,1.0,478.03836,2.841999999581013e-05,0.059576826921532385
477.04633,1.0,24.0,11.0,14.0,0.0,1.0,1.0,478.05361500000004,-8.580000024460688e-06,-0.01798567452444438
477.04634,1.0,24.0,11.0,14.0,0.0,1.0,1.0,478.05361500000004,1.4199999502917393e-06,0.002976649921036475
,,,,,,,,,,
477.067472,1.0,21.0,13.0,18.0,0.0,1.0,1.0,478.074745,3.4200000020856436e-06,0.007168797293489847
477.082734,1.0,25.0,10.0,18.0,0.0,1.0,1.0,478.09000000000003,1.0419999984412343e-05,0.02184107543999348
477.082748,1.0,25.0,10.0,18.0,0.0,1.0,1.0,478.09000000000003,2.441999994906574e-05,0.05118608889430171
,,,,,,,,,,
477.103858,1.0,22.0,12.0,22.0,0.0,1.0,1.0,478.11113,4.419999999560886e-06,0.00926423026233606
477.10389,1.0,22.0,12.0,22.0,0.0,1.0,1.0,478.11113,3.641999997561207e-05,0.07633557541442823
477.115068,1.0,21.0,11.0,22.0,2.0,1.0,1.0,478.122363,-1.8579999999213115e-05,-0.03894238779147741
477.119099,1.0,26.0,9.0,22.0,0.0,1.0,1.0,478.126385,-9.58000002193593e-06,-0.020078844133497854
,,,,,,,,,,
477.140235,1.0,23.0,11.0,26.0,0.0,1.0,1.0,478.147515,-3.5799999802410554e-06,-0.007503035203562439
477.140244,1.0,23.0,11.0,26.0,0.0,1.0,1.0,478.147515,5.419999997036129e-06,0.011359343642025989
477.176612,1.0,24.0,10.0,30.0,0.0,1.0,1.0,478.18390000000005,-1.1580000073729835e-05,-0.02426774444203027
477.176637,1.0,24.0,10.0,30.0,0.0,1.0,1.0,478.18390000000005,1.341999997683807e-05,0.028123757401890718
477.213004,1.0,25.0,9.0,34.0,0.0,1.0,1.0,478.22028500000005,-4.580000034559717e-06,-0.009597391513161106
477.249388,1.0,26.0,8.0,38.0,0.0,1.0,1.0,478.25667,-5.579999975191541e-06,-0.011692000273851668
477.249397,1.0,26.0,8.0,38.0,0.0,1.0,1.0,478.25667,3.4200000020856436e-06,0.007166064585065664
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
478.062752,1.0,20.0,13.0,17.0,1.0,1.0,1.0,479.069994,3.4419999980661586e-05,0.07199891611857179
,,,,,,,,,,
,,,,,,,,,,
478.099102,1.0,21.0,12.0,21.0,1.0,1.0,1.0,479.10637900000006,-5.800000446587461e-07,-0.0012131376993440705
478.099108,1.0,21.0,12.0,21.0,1.0,1.0,1.0,479.10637900000006,5.41999994019271e-06,0.011336561498442933
,,,,,,,,,,
,,,,,,,,,,
478.135488,1.0,22.0,11.0,25.0,1.0,1.0,1.0,479.14276400000006,4.199999528164966e-07,0.0008784120052944001
478.135495,1.0,22.0,11.0,25.0,1.0,1.0,1.0,479.14276400000006,7.4199999351431956e-06,0.015518613474080597
,,,,,,,,,,
,,,,,,,,,,
478.17191,1.0,23.0,10.0,29.0,1.0,1.0,1.0,479.17914900000005,3.7419999973087315e-05,0.07825637430916281
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
479.010335,1.0,19.0,15.0,12.0,0.0,1.0,1.0,480.017625,-1.3580000011836901e-05,-0.028350119025797014
479.010346,1.0,19.0,15.0,12.0,0.0,1.0,1.0,480.017625,-2.5799999827658127e-06,-0.005386104923015196
479.025607,1.0,23.0,12.0,12.0,0.0,1.0,1.0,480.03288000000003,3.4199999452422247e-06,0.007139492952497266
479.025614,1.0,23.0,12.0,12.0,0.0,1.0,1.0,480.03288000000003,1.0419999984412343e-05,0.021752490221561182
479.046734,1.0,20.0,14.0,16.0,0.0,1.0,1.0,480.05401,4.2000000965991546e-07,0.0008767412025815324
479.046744,1.0,20.0,14.0,16.0,0.0,1.0,1.0,480.05401,1.0419999984412343e-05,0.021751530753358683
479.062001,1.0,24.0,11.0,16.0,0.0,1.0,1.0,480.06926500000003,1.2419999979362828e-05,0.025925662969380092
479.062031,1.0,24.0,11.0,16.0,0.0,1.0,1.0,480.06926500000003,4.241999996046353e-05,0.08854803181106942
479.083122,1.0,21.0,13.0,20.0,0.0,1.0,1.0,480.090395,3.4200000020856436e-06,0.00713863595905523
479.098373,1.0,25.0,10.0,20.0,0.0,1.0,1.0,480.10565,-5.800000446587461e-07,-0.00121060741873725
479.119508,1.0,22.0,12.0,24.0,0.0,1.0,1.0,480.12678,4.419999999560886e-06,0.009225255757193854
479.130733,1.0,21.0,11.0,24.0,2.0,1.0,1.0,480.138013,-3.5799999802410554e-06,-0.00747186463666286
479.134759,1.0,26.0,9.0,24.0,0.0,1.0,1.0,480.142035,4.199999528164966e-07,0.0008765800120472926
479.155865,1.0,23.0,11.0,28.0,0.0,1.0,1.0,480.16316500000005,-2.3580000043432747e-05,-0.04921154422983583
479.171112,1.0,27.0,8.0,28.0,0.0,1.0,1.0,480.17841999999996,-3.157999996639127e-05,-0.06590547546695859
479.192268,1.0,24.0,10.0,32.0,0.0,1.0,1.0,480.19955000000004,-5.58000003203496e-06,-0.01164459530059646
479.192273,1.0,24.0,10.0,32.0,0.0,1.0,1.0,480.19955000000004,-5.800000446587461e-07,-0.0012103701944683612
479.228652,1.0,25.0,9.0,36.0,0.0,1.0,1.0,480.23593500000004,-6.580000029510202e-06,-0.013730397800818892
479.228657,1.0,25.0,9.0,36.0,0.0,1.0,1.0,480.23593500000004,-1.5800000421339888e-06,-0.00329696486020866
479.264972,1.0,26.0,8.0,40.0,0.0,1.0,1.0,480.27232,-7.157999997908782e-05,-0.14935370653185942
,,,,,,,,,,
,,,,,,,,,,
480.057236,1.0,23.0,11.0,15.0,1.0,1.0,1.0,481.06451400000003,-1.5800000421339888e-06,-0.003291274297413129
480.057243,1.0,23.0,11.0,15.0,1.0,1.0,1.0,481.06451400000003,5.419999997036129e-06,0.011290320219241288
,,,,,,,,,,
480.078365,1.0,20.0,13.0,19.0,1.0,1.0,1.0,481.08564400000006,-2.5800000396092315e-06,-0.0053741227010078475
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
480.11475,1.0,21.0,12.0,23.0,1.0,1.0,1.0,481.12202900000005,-2.5800000396092315e-06,-0.005373715428674564
,,,,,,,,,,
480.151162,1.0,22.0,11.0,27.0,1.0,1.0,1.0,481.15841400000005,2.441999994906574e-05,0.05085898334047089
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
481.004885,1.0,22.0,13.0,10.0,0.0,1.0,1.0,482.01214500000003,1.64199999692638e-05,0.03413686738184332
,,,,,,,,,,
481.025984,1.0,19.0,15.0,14.0,0.0,1.0,1.0,482.033275,-1.4580000009312144e-05,-0.030310212949561044
481.026017,1.0,19.0,15.0,14.0,0.0,1.0,1.0,482.033275,1.8420000021057703e-05,0.03829314708575878
481.04126,1.0,23.0,12.0,14.0,0.0,1.0,1.0,482.04853,6.419999994511372e-06,0.013346048516735074
481.041294,1.0,23.0,12.0,14.0,0.0,1.0,1.0,482.04853,4.041999996551304e-05,0.08402605029894386
481.062389,1.0,20.0,14.0,18.0,0.0,1.0,1.0,482.06966,5.419999997036129e-06,0.011266729889864928
481.077642,1.0,24.0,11.0,18.0,0.0,1.0,1.0,482.084915,3.4200000020856436e-06,0.007109039588428105
481.077646,1.0,24.0,11.0,18.0,0.0,1.0,1.0,482.084915,7.419999991986614e-06,0.015423705619418063
481.098766,1.0,21.0,13.0,22.0,0.0,1.0,1.0,482.106045,-2.5799999827658127e-06,-0.005362724174532206
481.098787,1.0,21.0,13.0,22.0,0.0,1.0,1.0,482.106045,1.8420000021057703e-05,0.03828735494412648
481.114041,1.0,25.0,10.0,22.0,0.0,1.0,1.0,482.1213,1.741999996673904e-05,0.03620763162623858
481.135163,1.0,22.0,12.0,26.0,0.0,1.0,1.0,482.14243,9.4199999869371e-06,0.01957869786153439
481.135177,1.0,22.0,12.0,26.0,0.0,1.0,1.0,482.14243,2.3420000008433917e-05,0.04867654897832157
481.150434,1.0,26.0,9.0,26.0,0.0,1.0,1.0,482.157685,2.5420000003384402e-05,0.052831709600794835
481.171544,1.0,23.0,11.0,30.0,0.0,1.0,1.0,482.17881500000004,5.41999994019271e-06,0.011264173885130476
481.171549,1.0,23.0,11.0,30.0,0.0,1.0,1.0,482.17881500000004,1.0419999984412343e-05,0.02165547818874125
481.186762,1.0,27.0,8.0,30.0,0.0,1.0,1.0,482.19407,-3.158000002323469e-05,-0.06562940321129343
481.207921,1.0,24.0,10.0,34.0,0.0,1.0,1.0,482.21520000000004,-2.5800000396092315e-06,-0.005361507836877921
481.207927,1.0,24.0,10.0,34.0,0.0,1.0,1.0,482.21520000000004,3.4199999452422247e-06,0.007107114728062709
481.22315,1.0,28.0,7.0,34.0,0.0,1.0,1.0,482.230455,-2.858000003080896e-05,-0.05939032656847237
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
482.07289,1.0,23.0,11.0,17.0,1.0,1.0,1.0,483.080164,2.419999947766982e-06,0.005019987636655905
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
482.094022,1.0,20.0,13.0,21.0,1.0,1.0,1.0,483.10129400000005,4.4199999427174674e-06,0.009168335928292153
,,,,,,,,,,
482.10924,1.0,24.0,10.0,21.0,1.0,1.0,1.0,483.1165490000001,-3.258000007755335e-05,-0.0675780453358524
,,,,,,,,,,
482.130389,1.0,21.0,12.0,25.0,1.0,1.0,1.0,483.13767900000005,-1.358000006868032e-05,-0.02816665445388534
,,,,,,,,,,
,,,,,,,,,,
482.16673,1.0,22.0,11.0,29.0,1.0,1.0,1.0,483.17406400000004,-5.758000007127784e-05,-0.1194192723983213
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
483.020519,1.0,22.0,13.0,12.0,0.0,1.0,1.0,484.027795,4.199999528164966e-07,0.0008695281800574949
483.041651,1.0,19.0,15.0,16.0,0.0,1.0,1.0,484.048925,2.420000004610401e-06,0.005009919951210172
,,,,,,,,,,
483.056909,1.0,23.0,12.0,16.0,0.0,1.0,1.0,484.06418,5.419999997036129e-06,0.01122021007474324
483.056946,1.0,23.0,12.0,16.0,0.0,1.0,1.0,484.06418,4.241999996046353e-05,0.08781573334516037
483.07806,1.0,20.0,14.0,20.0,0.0,1.0,1.0,484.08531,2.6420000000859645e-05,0.05469095408899267
483.093294,1.0,24.0,11.0,20.0,0.0,1.0,1.0,484.100565,5.419999997036129e-06,0.011219365005377468
483.114421,1.0,21.0,13.0,24.0,0.0,1.0,1.0,484.121695,2.420000004610401e-06,0.005009165322784685
483.114426,1.0,21.0,13.0,24.0,0.0,1.0,1.0,484.121695,7.419999991986614e-06,0.015358680247703088
483.114432,1.0,21.0,13.0,24.0,0.0,1.0,1.0,484.121695,1.342000003368149e-05,0.027778097992488638
483.129691,1.0,25.0,10.0,24.0,0.0,1.0,1.0,484.13695,1.741999996673904e-05,0.036056570919254564
483.1297,1.0,25.0,10.0,24.0,0.0,1.0,1.0,484.13695,2.6420000000859645e-05,0.05468510836915976
483.150807,1.0,22.0,12.0,28.0,0.0,1.0,1.0,484.15808000000004,3.4199999452422247e-06,0.007078535098549933
483.150813,1.0,22.0,12.0,28.0,0.0,1.0,1.0,484.15808000000004,9.4199999869371e-06,0.019497017770592262
483.166055,1.0,26.0,9.0,28.0,0.0,1.0,1.0,484.17333500000007,-3.580000093927893e-06,-0.0074094611094479585
483.166062,1.0,26.0,9.0,28.0,0.0,1.0,1.0,484.17333500000007,3.4199999452422247e-06,0.007078311607991674
483.187167,1.0,23.0,11.0,32.0,0.0,1.0,1.0,484.19446500000004,-2.1580000048482262e-05,-0.044661782270559065
483.187184,1.0,23.0,11.0,32.0,0.0,1.0,1.0,484.19446500000004,-4.580000034559717e-06,-0.009478728298720186
483.20243,1.0,27.0,8.0,32.0,0.0,1.0,1.0,484.20972,-1.3580000011836901e-05,-0.028104163325165604
